etngrp_src,geslacht_src,oplniv_src,etngrp_dst,geslacht_dst,oplniv_dst,n
Surinaams,Vrouw,3,Surinaams,Man,1,1760
Surinaams,Vrouw,3,Surinaams,Man,2,1510
Surinaams,Vrouw,3,Surinaams,Man,3,1970
Surinaams,Vrouw,3,Surinaams,Vrouw,1,1080
Surinaams,Vrouw,3,Surinaams,Vrouw,2,730
Surinaams,Vrouw,3,Surinaams,Vrouw,3,390
Turks,Man,1,Autochtoon,Man,1,180
Turks,Man,1,Autochtoon,Man,3,220
Turks,Man,1,Autochtoon,Vrouw,1,170
Turks,Man,1,Autochtoon,Vrouw,2,20
Turks,Man,1,Autochtoon,Vrouw,3,20
Turks,Man,1,Overig,Man,1,70
Turks,Man,1,Overig,Man,3,10
Turks,Man,1,Overig,Vrouw,1,1920
Turks,Man,1,Overig,Vrouw,2,30
Turks,Man,1,Turks,Man,1,8900
Turks,Man,1,Turks,Man,2,3110
Turks,Man,1,Turks,Man,3,690
Turks,Man,1,Turks,Vrouw,1,68870
Turks,Man,1,Turks,Vrouw,2,6180
Turks,Man,1,Turks,Vrouw,3,2560
Turks,Man,2,Autochtoon,Man,1,390
Turks,Man,2,Autochtoon,Vrouw,1,320
Turks,Man,2,Autochtoon,Vrouw,2,40
Turks,Man,2,Autochtoon,Vrouw,3,60
Turks,Man,2,Marokkaans,Vrouw,2,10
Turks,Man,2,Overig,Man,1,80
Turks,Man,2,Overig,Vrouw,1,1520
Turks,Man,2,Overig,Vrouw,2,40
Turks,Man,2,Overig,Vrouw,3,50
Turks,Man,2,Turks,Man,1,3110
Turks,Man,2,Turks,Man,2,1080
Turks,Man,2,Turks,Man,3,150
Turks,Man,2,Turks,Vrouw,1,9780
Turks,Man,2,Turks,Vrouw,2,7680
Turks,Man,2,Turks,Vrouw,3,670
Turks,Man,3,Autochtoon,Man,1,220
Turks,Man,3,Autochtoon,Man,3,10
Turks,Man,3,Autochtoon,Vrouw,1,200
Turks,Man,3,Autochtoon,Vrouw,3,140
Turks,Man,3,Overig,Man,1,50
Turks,Man,3,Overig,Vrouw,1,30
Turks,Man,3,Overig,Vrouw,2,20
Turks,Man,3,Overig,Vrouw,3,340
Turks,Man,3,Turks,Man,1,690
Turks,Man,3,Turks,Man,2,150
Turks,Man,3,Turks,Man,3,50
Turks,Man,3,Turks,Vrouw,1,2130
Turks,Man,3,Turks,Vrouw,2,1620
Turks,Man,3,Turks,Vrouw,3,1150
Turks,Vrouw,1,Autochtoon,Man,1,160
Turks,Vrouw,1,Autochtoon,Man,3,40
Turks,Vrouw,1,Autochtoon,Vrouw,1,170
Turks,Vrouw,1,Autochtoon,Vrouw,2,20
Turks,Vrouw,1,Autochtoon,Vrouw,3,50
Turks,Vrouw,1,Overig,Man,1,40
Turks,Vrouw,1,Overig,Vrouw,1,20
Turks,Vrouw,1,Turks,Man,1,68870
Turks,Vrouw,1,Turks,Man,2,9780
Turks,Vrouw,1,Turks,Man,3,2130
Turks,Vrouw,1,Turks,Vrouw,1,9500
Turks,Vrouw,1,Turks,Vrouw,2,3330
Turks,Vrouw,1,Turks,Vrouw,3,680
Turks,Vrouw,2,Autochtoon,Man,1,450
Turks,Vrouw,2,Autochtoon,Man,3,20
Turks,Vrouw,2,Autochtoon,Vrouw,1,430
Turks,Vrouw,2,Overig,Man,1,20
Turks,Vrouw,2,Overig,Man,2,20
Turks,Vrouw,2,Overig,Vrouw,1,30
Turks,Vrouw,2,Turks,Man,1,6180
Turks,Vrouw,2,Turks,Man,2,7680
Turks,Vrouw,2,Turks,Man,3,1620
Turks,Vrouw,2,Turks,Vrouw,1,3330
Turks,Vrouw,2,Turks,Vrouw,2,960
Turks,Vrouw,2,Turks,Vrouw,3,140
Turks,Vrouw,3,Autochtoon,Man,1,300
Turks,Vrouw,3,Autochtoon,Man,2,30
Turks,Vrouw,3,Autochtoon,Man,3,240
Turks,Vrouw,3,Autochtoon,Vrouw,1,250
Turks,Vrouw,3,Autochtoon,Vrouw,3,20
Turks,Vrouw,3,Overig,Man,1,30
Turks,Vrouw,3,Overig,Man,2,20
Turks,Vrouw,3,Overig,Man,3,140
Turks,Vrouw,3,Overig,Vrouw,1,10
Turks,Vrouw,3,Overig,Vrouw,3,20
Turks,Vrouw,3,Turks,Man,1,2560
Turks,Vrouw,3,Turks,Man,2,670
Turks,Vrouw,3,Turks,Man,3,1150
Turks,Vrouw,3,Turks,Vrouw,1,680
Turks,Vrouw,3,Turks,Vrouw,2,140
Turks,Vrouw,3,Turks,Vrouw,3,70
