geslacht_src,lft_src,etngrp_src,oplniv_src,geslacht_dst,lft_dst,etngrp_dst,oplniv_dst,n
Man,"[30,40)",Autochtoon,2,Vrouw,"[60,70)",Autochtoon,1,90
Man,"[30,40)",Autochtoon,2,Vrouw,"[60,70)",Autochtoon,2,50
Man,"[30,40)",Autochtoon,2,Vrouw,"[60,70)",Autochtoon,3,50
Man,"[30,40)",Autochtoon,2,Vrouw,"[60,70)",Overig,3,40
Man,"[30,40)",Autochtoon,3,Man,"[0,20)",Autochtoon,1,3810
Man,"[30,40)",Autochtoon,3,Man,"[0,20)",Overig,1,770
Man,"[30,40)",Autochtoon,3,Man,"[0,20)",Surinaams,1,20
Man,"[30,40)",Autochtoon,3,Man,"[0,20)",Turks,1,20
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Autochtoon,1,20
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Autochtoon,2,140
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Autochtoon,3,520
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Overig,2,20
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Overig,3,110
Man,"[30,40)",Autochtoon,3,Man,"[20,30)",Surinaams,2,10
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Autochtoon,1,10
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Autochtoon,2,150
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Autochtoon,3,1060
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Overig,1,10
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Overig,2,30
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Overig,3,330
Man,"[30,40)",Autochtoon,3,Man,"[30,40)",Surinaams,3,20
Man,"[30,40)",Autochtoon,3,Man,"[40,50)",Autochtoon,2,30
Man,"[30,40)",Autochtoon,3,Man,"[40,50)",Autochtoon,3,150
Man,"[30,40)",Autochtoon,3,Man,"[40,50)",Overig,2,10
Man,"[30,40)",Autochtoon,3,Man,"[40,50)",Overig,3,90
Man,"[30,40)",Autochtoon,3,Man,"[50,60)",Autochtoon,3,20
Man,"[30,40)",Autochtoon,3,Man,"[60,70)",Autochtoon,2,30
Man,"[30,40)",Autochtoon,3,Man,"[60,70)",Autochtoon,3,180
Man,"[30,40)",Autochtoon,3,Man,"[60,70)",Overig,3,10
Man,"[30,40)",Autochtoon,3,Man,"[70,80)",Autochtoon,3,50
Man,"[30,40)",Autochtoon,3,Vrouw,"[0,20)",Autochtoon,1,3510
Man,"[30,40)",Autochtoon,3,Vrouw,"[0,20)",Overig,1,800
Man,"[30,40)",Autochtoon,3,Vrouw,"[0,20)",Surinaams,1,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[0,20)",Turks,1,20
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Autochtoon,1,40
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Autochtoon,2,440
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Autochtoon,3,4480
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Marokkaans,3,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Overig,1,30
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Overig,2,140
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Overig,3,2580
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Surinaams,2,30
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Surinaams,3,60
Man,"[30,40)",Autochtoon,3,Vrouw,"[20,30)",Turks,3,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Autochtoon,1,60
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Autochtoon,2,810
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Autochtoon,3,14020
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Marokkaans,2,20
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Marokkaans,3,70
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Overig,1,140
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Overig,2,1330
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Overig,3,7840
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Surinaams,2,50
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Surinaams,3,260
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Turks,2,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[30,40)",Turks,3,110
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Autochtoon,2,210
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Autochtoon,3,700
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Overig,1,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Overig,2,100
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Overig,3,290
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Surinaams,2,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[40,50)",Surinaams,3,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[50,60)",Autochtoon,2,30
Man,"[30,40)",Autochtoon,3,Vrouw,"[60,70)",Autochtoon,1,10
Man,"[30,40)",Autochtoon,3,Vrouw,"[60,70)",Autochtoon,2,40
Man,"[30,40)",Autochtoon,3,Vrouw,"[60,70)",Autochtoon,3,120
Man,"[30,40)",Marokkaans,1,Man,"[0,20)",Autochtoon,1,130
Man,"[30,40)",Marokkaans,1,Man,"[0,20)",Marokkaans,1,640
Man,"[30,40)",Marokkaans,1,Man,"[0,20)",Overig,1,20
Man,"[30,40)",Marokkaans,1,Man,"[20,30)",Marokkaans,1,520
Man,"[30,40)",Marokkaans,1,Man,"[20,30)",Marokkaans,2,70
Man,"[30,40)",Marokkaans,1,Man,"[30,40)",Marokkaans,1,100
Man,"[30,40)",Marokkaans,1,Man,"[30,40)",Marokkaans,2,70
Man,"[30,40)",Marokkaans,1,Man,"[30,40)",Marokkaans,3,10
Man,"[30,40)",Marokkaans,1,Man,"[40,50)",Autochtoon,2,10
Man,"[30,40)",Marokkaans,1,Man,"[40,50)",Marokkaans,1,130
Man,"[30,40)",Marokkaans,1,Man,"[40,50)",Marokkaans,2,20
Man,"[30,40)",Marokkaans,1,Man,"[40,50)",Overig,1,10
Man,"[30,40)",Marokkaans,1,Man,"[50,60)",Marokkaans,1,10
Man,"[30,40)",Marokkaans,1,Man,"[60,70)",Marokkaans,1,50
Man,"[30,40)",Marokkaans,1,Man,"[70,80)",Marokkaans,1,100
Man,"[30,40)",Marokkaans,1,Vrouw,"[0,20)",Autochtoon,1,110
Man,"[30,40)",Marokkaans,1,Vrouw,"[0,20)",Marokkaans,1,770
Man,"[30,40)",Marokkaans,1,Vrouw,"[0,20)",Overig,1,50
Man,"[30,40)",Marokkaans,1,Vrouw,"[20,30)",Marokkaans,1,50
Man,"[30,40)",Marokkaans,1,Vrouw,"[20,30)",Marokkaans,2,11450
Man,"[30,40)",Marokkaans,1,Vrouw,"[20,30)",Marokkaans,3,40
Man,"[30,40)",Marokkaans,1,Vrouw,"[20,30)",Overig,2,20
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Autochtoon,2,20
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Marokkaans,1,3030
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Marokkaans,2,430
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Marokkaans,3,170
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Overig,1,10
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Overig,2,20
Man,"[30,40)",Marokkaans,1,Vrouw,"[30,40)",Overig,3,10
Man,"[30,40)",Marokkaans,1,Vrouw,"[40,50)",Marokkaans,1,80
Man,"[30,40)",Marokkaans,1,Vrouw,"[40,50)",Marokkaans,2,1230
Man,"[30,40)",Marokkaans,1,Vrouw,"[50,60)",Marokkaans,1,120
Man,"[30,40)",Marokkaans,1,Vrouw,"[60,70)",Marokkaans,1,150
Man,"[30,40)",Marokkaans,2,Man,"[0,20)",Autochtoon,1,350
Man,"[30,40)",Marokkaans,2,Man,"[0,20)",Marokkaans,1,600
Man,"[30,40)",Marokkaans,2,Man,"[0,20)",Overig,1,30
Man,"[30,40)",Marokkaans,2,Man,"[20,30)",Marokkaans,1,50
Man,"[30,40)",Marokkaans,2,Man,"[20,30)",Marokkaans,2,130
Man,"[30,40)",Marokkaans,2,Man,"[20,30)",Marokkaans,3,20
Man,"[30,40)",Marokkaans,2,Man,"[30,40)",Marokkaans,1,70
Man,"[30,40)",Marokkaans,2,Man,"[30,40)",Marokkaans,2,80
Man,"[30,40)",Marokkaans,2,Man,"[30,40)",Marokkaans,3,20
Man,"[30,40)",Marokkaans,2,Man,"[40,50)",Marokkaans,1,20
Man,"[30,40)",Marokkaans,2,Man,"[40,50)",Marokkaans,2,10
Man,"[30,40)",Marokkaans,2,Man,"[40,50)",Marokkaans,3,10
Man,"[30,40)",Marokkaans,2,Man,"[50,60)",Marokkaans,1,20
Man,"[30,40)",Marokkaans,2,Man,"[60,70)",Marokkaans,1,50
Man,"[30,40)",Marokkaans,2,Man,"[70,80)",Marokkaans,1,140
Man,"[30,40)",Marokkaans,2,Vrouw,"[0,20)",Autochtoon,1,350
Man,"[30,40)",Marokkaans,2,Vrouw,"[0,20)",Marokkaans,1,630
Man,"[30,40)",Marokkaans,2,Vrouw,"[0,20)",Marokkaans,2,10
Man,"[30,40)",Marokkaans,2,Vrouw,"[0,20)",Overig,1,40
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Autochtoon,2,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Marokkaans,1,80
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Marokkaans,2,480
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Marokkaans,3,270
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Overig,1,10
Man,"[30,40)",Marokkaans,2,Vrouw,"[20,30)",Overig,2,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Autochtoon,1,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Autochtoon,2,50
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Autochtoon,3,50
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Marokkaans,1,260
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Marokkaans,2,500
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Marokkaans,3,280
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Overig,1,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Overig,2,130
Man,"[30,40)",Marokkaans,2,Vrouw,"[30,40)",Overig,3,40
Man,"[30,40)",Marokkaans,2,Vrouw,"[40,50)",Marokkaans,1,10
Man,"[30,40)",Marokkaans,2,Vrouw,"[40,50)",Marokkaans,2,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[40,50)",Marokkaans,3,20
Man,"[30,40)",Marokkaans,2,Vrouw,"[50,60)",Marokkaans,1,110
Man,"[30,40)",Marokkaans,2,Vrouw,"[60,70)",Marokkaans,1,110
Man,"[30,40)",Marokkaans,2,Vrouw,"[70,80)",Marokkaans,1,140
Man,"[30,40)",Marokkaans,3,Man,"[0,20)",Autochtoon,1,280
Man,"[30,40)",Marokkaans,3,Man,"[0,20)",Marokkaans,1,270
Man,"[30,40)",Marokkaans,3,Man,"[0,20)",Overig,1,10
Man,"[30,40)",Marokkaans,3,Man,"[20,30)",Marokkaans,1,10
Man,"[30,40)",Marokkaans,3,Man,"[20,30)",Marokkaans,2,50
Man,"[30,40)",Marokkaans,3,Man,"[20,30)",Marokkaans,3,10
Man,"[30,40)",Marokkaans,3,Man,"[30,40)",Marokkaans,1,10
Man,"[30,40)",Marokkaans,3,Man,"[30,40)",Marokkaans,2,20
Man,"[30,40)",Marokkaans,3,Man,"[30,40)",Marokkaans,3,20
Man,"[30,40)",Marokkaans,3,Man,"[60,70)",Marokkaans,1,10
Man,"[30,40)",Marokkaans,3,Vrouw,"[0,20)",Autochtoon,1,220
Man,"[30,40)",Marokkaans,3,Vrouw,"[0,20)",Marokkaans,1,260
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Autochtoon,3,10
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Marokkaans,1,20
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Marokkaans,2,180
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Marokkaans,3,170
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Overig,2,10
Man,"[30,40)",Marokkaans,3,Vrouw,"[20,30)",Overig,3,20
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Autochtoon,2,10
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Autochtoon,3,40
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Marokkaans,1,40
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Marokkaans,2,320
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Marokkaans,3,460
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Overig,2,10
Man,"[30,40)",Marokkaans,3,Vrouw,"[30,40)",Overig,3,40
Man,"[30,40)",Marokkaans,3,Vrouw,"[50,60)",Marokkaans,1,50
Man,"[30,40)",Marokkaans,3,Vrouw,"[60,70)",Marokkaans,1,50
Man,"[30,40)",Overig,1,Man,"[0,20)",Autochtoon,1,130
Man,"[30,40)",Overig,1,Man,"[0,20)",Marokkaans,1,10
Man,"[30,40)",Overig,1,Man,"[0,20)",Overig,1,1760
Man,"[30,40)",Overig,1,Man,"[0,20)",Surinaams,1,10
Man,"[30,40)",Overig,1,Man,"[20,30)",Autochtoon,1,10
Man,"[30,40)",Overig,1,Man,"[20,30)",Marokkaans,1,10
Man,"[30,40)",Overig,1,Man,"[20,30)",Overig,1,30
Man,"[30,40)",Overig,1,Man,"[20,30)",Overig,2,50
Man,"[30,40)",Overig,1,Man,"[30,40)",Autochtoon,3,10
Man,"[30,40)",Overig,1,Man,"[30,40)",Overig,1,50
Man,"[30,40)",Overig,1,Man,"[30,40)",Overig,2,40
Man,"[30,40)",Overig,1,Man,"[30,40)",Overig,3,20
Man,"[30,40)",Overig,1,Man,"[40,50)",Autochtoon,3,10
Man,"[30,40)",Overig,1,Man,"[40,50)",Overig,1,20
Man,"[30,40)",Overig,1,Man,"[40,50)",Overig,2,10
Man,"[30,40)",Overig,1,Man,"[50,60)",Overig,1,60
Man,"[30,40)",Overig,1,Man,"[50,60)",Overig,2,10
Man,"[30,40)",Overig,1,Man,"[60,70)",Overig,1,20
Man,"[30,40)",Overig,1,Man,"[60,70)",Overig,2,10
Man,"[30,40)",Overig,1,Vrouw,"[0,20)",Autochtoon,1,100
Man,"[30,40)",Overig,1,Vrouw,"[0,20)",Marokkaans,1,50
Man,"[30,40)",Overig,1,Vrouw,"[0,20)",Overig,1,1770
Man,"[30,40)",Overig,1,Vrouw,"[0,20)",Surinaams,1,10
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Autochtoon,1,10
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Autochtoon,2,100
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Autochtoon,3,60
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Overig,1,2160
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Overig,2,70
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Overig,3,40
Man,"[30,40)",Overig,1,Vrouw,"[20,30)",Surinaams,2,20
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Autochtoon,1,20
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Autochtoon,2,80
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Autochtoon,3,90
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Overig,1,470
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Overig,2,940
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Overig,3,230
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Surinaams,2,20
Man,"[30,40)",Overig,1,Vrouw,"[30,40)",Surinaams,3,10
Man,"[30,40)",Overig,1,Vrouw,"[40,50)",Autochtoon,3,20
Man,"[30,40)",Overig,1,Vrouw,"[40,50)",Overig,1,40
Man,"[30,40)",Overig,1,Vrouw,"[40,50)",Overig,2,60
Man,"[30,40)",Overig,1,Vrouw,"[40,50)",Overig,3,40
Man,"[30,40)",Overig,1,Vrouw,"[50,60)",Overig,1,170
Man,"[30,40)",Overig,1,Vrouw,"[50,60)",Overig,2,10
Man,"[30,40)",Overig,1,Vrouw,"[60,70)",Autochtoon,2,70
Man,"[30,40)",Overig,1,Vrouw,"[60,70)",Overig,1,610
Man,"[30,40)",Overig,1,Vrouw,"[60,70)",Overig,2,20
Man,"[30,40)",Overig,2,Man,"[0,20)",Autochtoon,1,270
Man,"[30,40)",Overig,2,Man,"[0,20)",Overig,1,1210
Man,"[30,40)",Overig,2,Man,"[0,20)",Surinaams,1,20
Man,"[30,40)",Overig,2,Man,"[20,30)",Autochtoon,2,20
Man,"[30,40)",Overig,2,Man,"[20,30)",Autochtoon,3,20
Man,"[30,40)",Overig,2,Man,"[20,30)",Overig,1,30
Man,"[30,40)",Overig,2,Man,"[20,30)",Overig,2,90
Man,"[30,40)",Overig,2,Man,"[20,30)",Overig,3,20
Man,"[30,40)",Overig,2,Man,"[30,40)",Autochtoon,1,40
Man,"[30,40)",Overig,2,Man,"[30,40)",Autochtoon,2,20
Man,"[30,40)",Overig,2,Man,"[30,40)",Autochtoon,3,30
Man,"[30,40)",Overig,2,Man,"[30,40)",Overig,1,40
Man,"[30,40)",Overig,2,Man,"[30,40)",Overig,2,50
Man,"[30,40)",Overig,2,Man,"[30,40)",Overig,3,70
Man,"[30,40)",Overig,2,Man,"[30,40)",Surinaams,1,10
Man,"[30,40)",Overig,2,Man,"[40,50)",Autochtoon,3,100
Man,"[30,40)",Overig,2,Man,"[40,50)",Overig,1,10
Man,"[30,40)",Overig,2,Man,"[40,50)",Overig,2,10
Man,"[30,40)",Overig,2,Man,"[40,50)",Overig,3,20
Man,"[30,40)",Overig,2,Man,"[50,60)",Autochtoon,2,10
Man,"[30,40)",Overig,2,Man,"[50,60)",Autochtoon,3,190
Man,"[30,40)",Overig,2,Man,"[50,60)",Overig,1,20
Man,"[30,40)",Overig,2,Man,"[50,60)",Overig,2,20
Man,"[30,40)",Overig,2,Man,"[50,60)",Overig,3,10
Man,"[30,40)",Overig,2,Man,"[60,70)",Overig,1,90
Man,"[30,40)",Overig,2,Man,"[60,70)",Overig,2,20
Man,"[30,40)",Overig,2,Man,"[60,70)",Overig,3,70
Man,"[30,40)",Overig,2,Vrouw,"[0,20)",Autochtoon,1,210
Man,"[30,40)",Overig,2,Vrouw,"[0,20)",Overig,1,710
Man,"[30,40)",Overig,2,Vrouw,"[0,20)",Surinaams,1,20
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Autochtoon,1,20
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Autochtoon,2,100
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Autochtoon,3,180
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Overig,1,40
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Overig,2,18090
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Overig,3,210
Man,"[30,40)",Overig,2,Vrouw,"[20,30)",Surinaams,2,20
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Autochtoon,1,20
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Autochtoon,2,270
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Autochtoon,3,940
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Marokkaans,3,20
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Overig,1,230
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Overig,2,13720
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Overig,3,1640
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Surinaams,1,10
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Surinaams,2,40
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Surinaams,3,60
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Turks,2,10
Man,"[30,40)",Overig,2,Vrouw,"[30,40)",Turks,3,20
Man,"[30,40)",Overig,2,Vrouw,"[40,50)",Autochtoon,2,20
Man,"[30,40)",Overig,2,Vrouw,"[40,50)",Autochtoon,3,120
Man,"[30,40)",Overig,2,Vrouw,"[40,50)",Overig,1,10
Man,"[30,40)",Overig,2,Vrouw,"[40,50)",Overig,2,3290
Man,"[30,40)",Overig,2,Vrouw,"[40,50)",Overig,3,30
Man,"[30,40)",Overig,2,Vrouw,"[50,60)",Overig,1,60
Man,"[30,40)",Overig,2,Vrouw,"[50,60)",Overig,2,210
Man,"[30,40)",Overig,2,Vrouw,"[50,60)",Overig,3,10
Man,"[30,40)",Overig,2,Vrouw,"[60,70)",Overig,1,100
Man,"[30,40)",Overig,2,Vrouw,"[60,70)",Overig,2,90
Man,"[30,40)",Overig,2,Vrouw,"[60,70)",Overig,3,30
Man,"[30,40)",Overig,2,Vrouw,"[70,80)",Overig,1,10
Man,"[30,40)",Overig,3,Man,"[0,20)",Autochtoon,1,650
Man,"[30,40)",Overig,3,Man,"[0,20)",Overig,1,2720
Man,"[30,40)",Overig,3,Man,"[0,20)",Surinaams,1,20
Man,"[30,40)",Overig,3,Man,"[20,30)",Autochtoon,2,30
Man,"[30,40)",Overig,3,Man,"[20,30)",Autochtoon,3,90
Man,"[30,40)",Overig,3,Man,"[20,30)",Overig,1,10
Man,"[30,40)",Overig,3,Man,"[20,30)",Overig,2,15360
Man,"[30,40)",Overig,3,Man,"[20,30)",Overig,3,130490
Man,"[30,40)",Overig,3,Man,"[30,40)",Autochtoon,2,50
Man,"[30,40)",Overig,3,Man,"[30,40)",Autochtoon,3,330
Man,"[30,40)",Overig,3,Man,"[30,40)",Overig,1,20
Man,"[30,40)",Overig,3,Man,"[30,40)",Overig,2,70
Man,"[30,40)",Overig,3,Man,"[30,40)",Overig,3,860
Man,"[30,40)",Overig,3,Man,"[40,50)",Autochtoon,2,40
Man,"[30,40)",Overig,3,Man,"[40,50)",Autochtoon,3,120
Man,"[30,40)",Overig,3,Man,"[40,50)",Overig,1,15850
Man,"[30,40)",Overig,3,Man,"[40,50)",Overig,2,10
Man,"[30,40)",Overig,3,Man,"[40,50)",Overig,3,40
Man,"[30,40)",Overig,3,Man,"[50,60)",Autochtoon,2,10
Man,"[30,40)",Overig,3,Man,"[50,60)",Autochtoon,3,40
Man,"[30,40)",Overig,3,Man,"[50,60)",Overig,1,10
Man,"[30,40)",Overig,3,Man,"[60,70)",Autochtoon,3,30
Man,"[30,40)",Overig,3,Man,"[60,70)",Overig,1,20
Man,"[30,40)",Overig,3,Man,"[60,70)",Overig,2,70
Man,"[30,40)",Overig,3,Man,"[60,70)",Overig,3,20
Man,"[30,40)",Overig,3,Vrouw,"[0,20)",Autochtoon,1,650
Man,"[30,40)",Overig,3,Vrouw,"[0,20)",Marokkaans,1,10
Man,"[30,40)",Overig,3,Vrouw,"[0,20)",Overig,1,2420
Man,"[30,40)",Overig,3,Vrouw,"[0,20)",Surinaams,1,60
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Autochtoon,1,10
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Autochtoon,2,130
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Autochtoon,3,1100
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Marokkaans,3,10
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Overig,1,30
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Overig,2,250
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Overig,3,24280
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Surinaams,2,10
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Surinaams,3,20
Man,"[30,40)",Overig,3,Vrouw,"[20,30)",Turks,3,10
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Autochtoon,1,20
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Autochtoon,2,150
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Autochtoon,3,3600
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Marokkaans,2,20
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Marokkaans,3,70
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Overig,1,300
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Overig,2,213970
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Overig,3,217940
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Surinaams,2,40
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Surinaams,3,100
Man,"[30,40)",Overig,3,Vrouw,"[30,40)",Turks,3,110
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Autochtoon,2,140
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Autochtoon,3,320
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Overig,1,20
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Overig,2,60
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Overig,3,6010
Man,"[30,40)",Overig,3,Vrouw,"[40,50)",Surinaams,3,10
Man,"[30,40)",Overig,3,Vrouw,"[50,60)",Overig,1,40
Man,"[30,40)",Overig,3,Vrouw,"[50,60)",Overig,2,30
Man,"[30,40)",Overig,3,Vrouw,"[50,60)",Overig,3,10
Man,"[30,40)",Overig,3,Vrouw,"[60,70)",Autochtoon,3,10
Man,"[30,40)",Overig,3,Vrouw,"[60,70)",Overig,1,30
Man,"[30,40)",Overig,3,Vrouw,"[60,70)",Overig,2,60
Man,"[30,40)",Overig,3,Vrouw,"[60,70)",Overig,3,70
Man,"[30,40)",Surinaams,1,Man,"[0,20)",Autochtoon,1,90
Man,"[30,40)",Surinaams,1,Man,"[0,20)",Overig,1,30
Man,"[30,40)",Surinaams,1,Man,"[0,20)",Surinaams,1,100
Man,"[30,40)",Surinaams,1,Man,"[20,30)",Surinaams,1,30
Man,"[30,40)",Surinaams,1,Man,"[20,30)",Surinaams,2,50
Man,"[30,40)",Surinaams,1,Man,"[30,40)",Overig,2,10
Man,"[30,40)",Surinaams,1,Man,"[30,40)",Surinaams,1,30
Man,"[30,40)",Surinaams,1,Man,"[30,40)",Surinaams,2,70
Man,"[30,40)",Surinaams,1,Man,"[30,40)",Surinaams,3,10
Man,"[30,40)",Surinaams,1,Man,"[40,50)",Overig,1,10
Man,"[30,40)",Surinaams,1,Man,"[40,50)",Surinaams,1,10
Man,"[30,40)",Surinaams,1,Man,"[50,60)",Surinaams,1,30
Man,"[30,40)",Surinaams,1,Man,"[60,70)",Surinaams,1,20
Man,"[30,40)",Surinaams,1,Man,"[60,70)",Surinaams,2,30
Man,"[30,40)",Surinaams,1,Vrouw,"[0,20)",Autochtoon,1,90
Man,"[30,40)",Surinaams,1,Vrouw,"[0,20)",Overig,1,40
Man,"[30,40)",Surinaams,1,Vrouw,"[0,20)",Surinaams,1,120
Man,"[30,40)",Surinaams,1,Vrouw,"[20,30)",Autochtoon,2,20
Man,"[30,40)",Surinaams,1,Vrouw,"[20,30)",Autochtoon,3,10
