etngrp_src,geslacht_src,lft_src,oplniv_src,etngrp_dst,geslacht_dst,lft_dst,oplniv_dst,n
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[0,20)",2,590
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[0,20)",3,20
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[20,30)",1,150
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[20,30)",2,780
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[20,30)",3,260
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[30,40)",2,30
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[40,50)",2,150
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[40,50)",3,780
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[50,60)",1,1400
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[50,60)",2,4200
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[50,60)",3,11540
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[60,70)",1,130
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[60,70)",2,1510
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[60,70)",3,4500
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[70,80)",2,500
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Man,"[70,80)",3,820
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[0,20)",1,1900
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[0,20)",2,650
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[20,30)",1,70
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[20,30)",2,720
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[20,30)",3,220
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[30,40)",3,20
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[40,50)",2,20
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[40,50)",3,80
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[50,60)",2,100
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[50,60)",3,300
Autochtoon,Vrouw,"[50,60)",3,Autochtoon,Vrouw,"[60,70)",3,80
Autochtoon,Vrouw,"[50,60)",3,Marokkaans,Man,"[0,20)",1,10
Autochtoon,Vrouw,"[50,60)",3,Marokkaans,Man,"[50,60)",3,20
Autochtoon,Vrouw,"[50,60)",3,Marokkaans,Vrouw,"[0,20)",1,20
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[0,20)",1,15360
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[0,20)",2,110
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[20,30)",1,30
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[20,30)",2,140
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[20,30)",3,40
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[40,50)",1,20
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[40,50)",2,750
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[40,50)",3,680
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[50,60)",1,30
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[50,60)",2,1740
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[50,60)",3,2760
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[60,70)",1,40
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[60,70)",2,170
Autochtoon,Vrouw,"[50,60)",3,Overig,Man,"[60,70)",3,690
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[0,20)",1,340
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[0,20)",2,140
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[20,30)",1,10
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[20,30)",2,170
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[20,30)",3,60
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[40,50)",3,10
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[50,60)",2,10
Autochtoon,Vrouw,"[50,60)",3,Overig,Vrouw,"[50,60)",3,320
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[0,20)",1,50
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[0,20)",2,10
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[20,30)",2,10
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[40,50)",3,60
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[50,60)",1,30
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[50,60)",2,20
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Man,"[50,60)",3,40
Autochtoon,Vrouw,"[50,60)",3,Surinaams,Vrouw,"[0,20)",1,50
Autochtoon,Vrouw,"[50,60)",3,Turks,Man,"[50,60)",3,10
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[0,20)",1,90
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[20,30)",1,30
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[20,30)",2,100
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[30,40)",1,460
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[30,40)",2,90
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[30,40)",3,10
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[40,50)",2,80
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[50,60)",1,790
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[50,60)",2,120
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[60,70)",1,14750
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[60,70)",2,9140
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[60,70)",3,850
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[70,80)",1,10980
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[70,80)",2,4940
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Man,"[70,80)",3,3880
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Vrouw,"[0,20)",1,40
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Vrouw,"[20,30)",1,30
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Vrouw,"[20,30)",2,60
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Vrouw,"[30,40)",1,70
Autochtoon,Vrouw,"[60,70)",1,Autochtoon,Vrouw,"[30,40)",2,40
Autochtoon,Vrouw,"[60,70)",1,Overig,Man,"[60,70)",1,5660
Autochtoon,Vrouw,"[60,70)",1,Overig,Man,"[60,70)",2,170
Autochtoon,Vrouw,"[60,70)",1,Overig,Man,"[60,70)",3,170
Autochtoon,Vrouw,"[60,70)",1,Overig,Man,"[70,80)",1,120
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[0,20)",1,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[20,30)",1,30
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[20,30)",2,170
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[20,30)",3,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[30,40)",1,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[30,40)",2,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[30,40)",3,40
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[40,50)",2,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[50,60)",2,750
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[50,60)",3,470
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[60,70)",1,3170
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[60,70)",2,5630
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[60,70)",3,5720
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[70,80)",1,2570
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[70,80)",2,5700
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Man,"[70,80)",3,2650
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[0,20)",1,60
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[20,30)",2,40
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[20,30)",3,60
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[30,40)",2,60
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[30,40)",3,50
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[60,70)",2,20
Autochtoon,Vrouw,"[60,70)",2,Autochtoon,Vrouw,"[60,70)",3,150
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[20,30)",2,20
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[20,30)",3,10
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[30,40)",1,70
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[50,60)",1,810
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[50,60)",3,50
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[60,70)",1,930
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[60,70)",2,700
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[60,70)",3,210
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[70,80)",2,60
Autochtoon,Vrouw,"[60,70)",2,Overig,Man,"[70,80)",3,10
Autochtoon,Vrouw,"[60,70)",2,Overig,Vrouw,"[20,30)",2,30
Autochtoon,Vrouw,"[60,70)",2,Overig,Vrouw,"[20,30)",3,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[0,20)",1,50
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[0,20)",2,40
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[20,30)",1,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[20,30)",2,270
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[20,30)",3,160
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[30,40)",1,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[30,40)",2,50
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[30,40)",3,120
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[40,50)",3,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[50,60)",2,120
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[50,60)",3,1200
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[60,70)",1,1140
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[60,70)",2,5830
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[60,70)",3,16560
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[70,80)",1,270
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[70,80)",2,1480
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Man,"[70,80)",3,8630
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[0,20)",1,40
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[0,20)",2,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[20,30)",2,200
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[20,30)",3,210
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[30,40)",2,20
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[30,40)",3,80
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[50,60)",3,80
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[60,70)",2,150
Autochtoon,Vrouw,"[60,70)",3,Autochtoon,Vrouw,"[60,70)",3,60
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[0,20)",1,20
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[20,30)",2,90
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[20,30)",3,40
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[30,40)",3,10
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[50,60)",3,270
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[60,70)",1,40
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[60,70)",2,1240
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[60,70)",3,2180
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[70,80)",2,730
Autochtoon,Vrouw,"[60,70)",3,Overig,Man,"[70,80)",3,850
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[0,20)",1,30
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[20,30)",2,40
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[20,30)",3,70
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[30,40)",3,60
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[50,60)",3,40
Autochtoon,Vrouw,"[60,70)",3,Overig,Vrouw,"[60,70)",3,460
Autochtoon,Vrouw,"[60,70)",3,Surinaams,Man,"[60,70)",3,100
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[50,60)",2,90
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[60,70)",1,8300
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[60,70)",2,600
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[70,80)",1,37340
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[70,80)",2,30000
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[70,80)",3,12790
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[80,120]",1,33110
Autochtoon,Vrouw,"[70,80)",1,Autochtoon,Man,"[80,120]",2,13470
Autochtoon,Vrouw,"[70,80)",1,Overig,Man,"[70,80)",1,6130
Autochtoon,Vrouw,"[70,80)",1,Overig,Man,"[70,80)",2,580
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[60,70)",2,430
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[60,70)",3,140
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[70,80)",1,8470
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[70,80)",2,22580
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[70,80)",3,12910
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[80,120]",1,10100
Autochtoon,Vrouw,"[70,80)",2,Autochtoon,Man,"[80,120]",2,9050
Autochtoon,Vrouw,"[70,80)",2,Overig,Man,"[70,80)",2,3720
Autochtoon,Vrouw,"[70,80)",2,Overig,Man,"[70,80)",3,9540
Autochtoon,Vrouw,"[70,80)",3,Autochtoon,Man,"[60,70)",3,3900
Autochtoon,Vrouw,"[70,80)",3,Autochtoon,Man,"[70,80)",2,310
Autochtoon,Vrouw,"[70,80)",3,Autochtoon,Man,"[70,80)",3,26050
Autochtoon,Vrouw,"[70,80)",3,Autochtoon,Man,"[80,120]",3,14520
Autochtoon,Vrouw,"[70,80)",3,Autochtoon,Vrouw,"[70,80)",3,10770
Autochtoon,Vrouw,"[70,80)",3,Overig,Man,"[60,70)",3,420
Autochtoon,Vrouw,"[70,80)",3,Overig,Man,"[70,80)",3,18780
Autochtoon,Vrouw,"[80,120]",1,Autochtoon,Man,"[80,120]",1,43120
Autochtoon,Vrouw,"[80,120]",1,Autochtoon,Man,"[80,120]",2,60210
Autochtoon,Vrouw,"[80,120]",2,Autochtoon,Man,"[80,120]",1,17370
Marokkaans,Man,"[0,20)",1,Autochtoon,Man,"[0,20)",1,40
Marokkaans,Man,"[0,20)",1,Autochtoon,Man,"[40,50)",3,10
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[0,20)",1,60
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",1,20
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",2,50
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",3,20
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",1,20
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",2,40
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",3,30
Marokkaans,Man,"[0,20)",1,Autochtoon,Vrouw,"[50,60)",3,10
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[0,20)",1,10260
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[0,20)",2,340
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",1,540
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",2,1040
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",3,110
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",1,640
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",2,600
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",3,270
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",1,4290
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",2,1910
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",3,640
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",1,1720
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",2,700
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",3,260
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[60,70)",1,430
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[60,70)",2,300
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[60,70)",3,30
Marokkaans,Man,"[0,20)",1,Marokkaans,Man,"[70,80)",1,110
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[0,20)",1,10170
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[0,20)",2,460
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",1,330
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",2,1880
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",3,250
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",1,2440
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",2,1730
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",3,770
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",1,2880
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",2,1630
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",3,780
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",1,850
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",2,150
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",3,40
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[60,70)",1,150
Marokkaans,Man,"[0,20)",1,Marokkaans,Vrouw,"[70,80)",1,10
Marokkaans,Man,"[0,20)",1,Overig,Man,"[0,20)",1,80
Marokkaans,Man,"[0,20)",1,Overig,Man,"[30,40)",1,10
Marokkaans,Man,"[0,20)",1,Overig,Man,"[40,50)",1,30
Marokkaans,Man,"[0,20)",1,Overig,Man,"[40,50)",2,20
Marokkaans,Man,"[0,20)",1,Overig,Man,"[50,60)",1,30
Marokkaans,Man,"[0,20)",1,Overig,Man,"[50,60)",2,50
Marokkaans,Man,"[0,20)",1,Overig,Man,"[50,60)",3,20
Marokkaans,Man,"[0,20)",1,Overig,Man,"[60,70)",1,10
Marokkaans,Man,"[0,20)",1,Overig,Vrouw,"[0,20)",1,60
Marokkaans,Man,"[0,20)",1,Overig,Vrouw,"[30,40)",2,20
Marokkaans,Man,"[0,20)",1,Overig,Vrouw,"[30,40)",3,20
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[0,20)",1,340
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[20,30)",1,40
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[20,30)",2,90
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[20,30)",3,20
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[40,50)",1,100
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[40,50)",2,40
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[50,60)",1,80
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[50,60)",2,40
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[50,60)",3,20
Marokkaans,Man,"[0,20)",2,Marokkaans,Man,"[60,70)",1,30
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[0,20)",1,280
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[0,20)",2,10
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[20,30)",1,10
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[20,30)",2,370
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[20,30)",3,30
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[30,40)",1,40
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[40,50)",1,140
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[40,50)",2,130
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[40,50)",3,40
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[50,60)",1,110
Marokkaans,Man,"[0,20)",2,Marokkaans,Vrouw,"[50,60)",2,20
Marokkaans,Man,"[20,30)",1,Autochtoon,Man,"[0,20)",1,30
Marokkaans,Man,"[20,30)",1,Autochtoon,Man,"[20,30)",1,10
Marokkaans,Man,"[20,30)",1,Autochtoon,Vrouw,"[0,20)",1,30
Marokkaans,Man,"[20,30)",1,Autochtoon,Vrouw,"[20,30)",2,20
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[0,20)",1,540
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[0,20)",2,40
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[20,30)",1,180
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[20,30)",2,230
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[20,30)",3,30
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[30,40)",1,520
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[30,40)",2,50
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[30,40)",3,10
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[40,50)",1,130
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[40,50)",2,120
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[50,60)",1,250
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[50,60)",2,50
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[50,60)",3,20
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[60,70)",1,180
Marokkaans,Man,"[20,30)",1,Marokkaans,Man,"[70,80)",1,40
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[0,20)",1,500
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[0,20)",2,70
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[20,30)",1,80
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[20,30)",2,300
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[20,30)",3,60
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[30,40)",1,20
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[30,40)",2,40
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[30,40)",3,20
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[40,50)",1,300
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[40,50)",2,80
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[40,50)",3,10
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[50,60)",1,340
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[50,60)",2,80
Marokkaans,Man,"[20,30)",1,Marokkaans,Vrouw,"[60,70)",1,200
Marokkaans,Man,"[20,30)",1,Overig,Man,"[20,30)",1,10
Marokkaans,Man,"[20,30)",1,Overig,Man,"[30,40)",1,10
Marokkaans,Man,"[20,30)",1,Overig,Vrouw,"[0,20)",1,20
Marokkaans,Man,"[20,30)",1,Surinaams,Man,"[0,20)",1,10
Marokkaans,Man,"[20,30)",1,Surinaams,Man,"[20,30)",1,10
Marokkaans,Man,"[20,30)",1,Surinaams,Man,"[20,30)",2,10
Marokkaans,Man,"[20,30)",2,Autochtoon,Man,"[0,20)",1,90
Marokkaans,Man,"[20,30)",2,Autochtoon,Vrouw,"[0,20)",1,90
Marokkaans,Man,"[20,30)",2,Autochtoon,Vrouw,"[20,30)",1,10
Marokkaans,Man,"[20,30)",2,Autochtoon,Vrouw,"[20,30)",2,30
Marokkaans,Man,"[20,30)",2,Autochtoon,Vrouw,"[20,30)",3,20
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[0,20)",1,1040
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[0,20)",2,90
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[20,30)",1,230
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[20,30)",2,560
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[20,30)",3,80
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[30,40)",1,70
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[30,40)",2,130
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[30,40)",3,50
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[40,50)",1,80
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[40,50)",2,100
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[40,50)",3,20
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[50,60)",1,520
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[50,60)",2,210
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[50,60)",3,70
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[60,70)",1,340
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[60,70)",2,50
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[60,70)",3,10
Marokkaans,Man,"[20,30)",2,Marokkaans,Man,"[70,80)",1,260
