geslacht_src,etngrp_src,oplniv_src,geslacht_dst,etngrp_dst,oplniv_dst,n
Vrouw,Surinaams,1,Vrouw,Autochtoon,2,170
Vrouw,Surinaams,1,Vrouw,Autochtoon,3,210
Vrouw,Surinaams,1,Vrouw,Overig,1,130
Vrouw,Surinaams,1,Vrouw,Overig,2,60
Vrouw,Surinaams,1,Vrouw,Overig,3,50
Vrouw,Surinaams,1,Vrouw,Surinaams,1,5060
Vrouw,Surinaams,1,Vrouw,Surinaams,2,3470
Vrouw,Surinaams,1,Vrouw,Surinaams,3,1080
Vrouw,Surinaams,2,Man,Autochtoon,1,2560
Vrouw,Surinaams,2,Man,Autochtoon,2,720
Vrouw,Surinaams,2,Man,Autochtoon,3,300
Vrouw,Surinaams,2,Man,Marokkaans,2,10
Vrouw,Surinaams,2,Man,Overig,1,300
Vrouw,Surinaams,2,Man,Overig,2,750
Vrouw,Surinaams,2,Man,Overig,3,70
Vrouw,Surinaams,2,Man,Surinaams,1,7250
Vrouw,Surinaams,2,Man,Surinaams,2,4100
Vrouw,Surinaams,2,Man,Surinaams,3,3370
Vrouw,Surinaams,2,Vrouw,Autochtoon,1,1670
Vrouw,Surinaams,2,Vrouw,Autochtoon,2,120
Vrouw,Surinaams,2,Vrouw,Autochtoon,3,10
Vrouw,Surinaams,2,Vrouw,Overig,1,180
Vrouw,Surinaams,2,Vrouw,Overig,3,10
Vrouw,Surinaams,2,Vrouw,Surinaams,1,3470
Vrouw,Surinaams,2,Vrouw,Surinaams,2,2690
Vrouw,Surinaams,2,Vrouw,Surinaams,3,730
Vrouw,Surinaams,3,Man,Autochtoon,1,660
Vrouw,Surinaams,3,Man,Autochtoon,2,1160
Vrouw,Surinaams,3,Man,Autochtoon,3,1260
Vrouw,Surinaams,3,Man,Overig,1,100
Vrouw,Surinaams,3,Man,Overig,2,170
Vrouw,Surinaams,3,Man,Overig,3,290
Vrouw,Surinaams,3,Man,Surinaams,1,1760
Vrouw,Surinaams,3,Man,Surinaams,2,1510
Vrouw,Surinaams,3,Man,Surinaams,3,1970
Vrouw,Surinaams,3,Vrouw,Autochtoon,1,610
Vrouw,Surinaams,3,Vrouw,Autochtoon,2,20
Vrouw,Surinaams,3,Vrouw,Autochtoon,3,30
Vrouw,Surinaams,3,Vrouw,Overig,1,90
Vrouw,Surinaams,3,Vrouw,Surinaams,1,1080
Vrouw,Surinaams,3,Vrouw,Surinaams,2,730
Vrouw,Surinaams,3,Vrouw,Surinaams,3,390
Vrouw,Turks,1,Man,Autochtoon,1,160
Vrouw,Turks,1,Man,Autochtoon,3,40
Vrouw,Turks,1,Man,Overig,1,40
Vrouw,Turks,1,Man,Turks,1,68870
Vrouw,Turks,1,Man,Turks,2,9780
Vrouw,Turks,1,Man,Turks,3,2130
Vrouw,Turks,1,Vrouw,Autochtoon,1,170
Vrouw,Turks,1,Vrouw,Autochtoon,2,20
Vrouw,Turks,1,Vrouw,Autochtoon,3,50
Vrouw,Turks,1,Vrouw,Overig,1,20
Vrouw,Turks,1,Vrouw,Turks,1,9500
Vrouw,Turks,1,Vrouw,Turks,2,3330
Vrouw,Turks,1,Vrouw,Turks,3,680
Vrouw,Turks,2,Man,Autochtoon,1,450
Vrouw,Turks,2,Man,Autochtoon,3,20
Vrouw,Turks,2,Man,Overig,1,20
Vrouw,Turks,2,Man,Overig,2,20
Vrouw,Turks,2,Man,Turks,1,6180
Vrouw,Turks,2,Man,Turks,2,7680
Vrouw,Turks,2,Man,Turks,3,1620
Vrouw,Turks,2,Vrouw,Autochtoon,1,430
Vrouw,Turks,2,Vrouw,Overig,1,30
Vrouw,Turks,2,Vrouw,Turks,1,3330
Vrouw,Turks,2,Vrouw,Turks,2,960
Vrouw,Turks,2,Vrouw,Turks,3,140
Vrouw,Turks,3,Man,Autochtoon,1,300
Vrouw,Turks,3,Man,Autochtoon,2,30
Vrouw,Turks,3,Man,Autochtoon,3,240
Vrouw,Turks,3,Man,Overig,1,30
Vrouw,Turks,3,Man,Overig,2,20
Vrouw,Turks,3,Man,Overig,3,140
Vrouw,Turks,3,Man,Turks,1,2560
Vrouw,Turks,3,Man,Turks,2,670
Vrouw,Turks,3,Man,Turks,3,1150
Vrouw,Turks,3,Vrouw,Autochtoon,1,250
Vrouw,Turks,3,Vrouw,Autochtoon,3,20
Vrouw,Turks,3,Vrouw,Overig,1,10
Vrouw,Turks,3,Vrouw,Overig,3,20
Vrouw,Turks,3,Vrouw,Turks,1,680
Vrouw,Turks,3,Vrouw,Turks,2,140
Vrouw,Turks,3,Vrouw,Turks,3,70
