geslacht_src,etngrp_src,oplniv_src,geslacht_dst,etngrp_dst,oplniv_dst,n
Vrouw,Overig,1,Vrouw,Surinaams,3,310
Vrouw,Overig,1,Vrouw,Turks,1,390
Vrouw,Overig,1,Vrouw,Turks,2,220
Vrouw,Overig,1,Vrouw,Turks,3,90
Vrouw,Overig,2,Man,Autochtoon,1,4240
Vrouw,Overig,2,Man,Autochtoon,2,4540
Vrouw,Overig,2,Man,Autochtoon,3,7260
Vrouw,Overig,2,Man,Marokkaans,1,630
Vrouw,Overig,2,Man,Marokkaans,2,270
Vrouw,Overig,2,Man,Marokkaans,3,10
Vrouw,Overig,2,Man,Overig,1,22790
Vrouw,Overig,2,Man,Overig,2,29230
Vrouw,Overig,2,Man,Overig,3,123420
Vrouw,Overig,2,Man,Surinaams,1,580
Vrouw,Overig,2,Man,Surinaams,2,610
Vrouw,Overig,2,Man,Surinaams,3,110
Vrouw,Overig,2,Man,Turks,1,60
Vrouw,Overig,2,Man,Turks,2,20
Vrouw,Overig,2,Vrouw,Autochtoon,1,3270
Vrouw,Overig,2,Vrouw,Autochtoon,2,1690
Vrouw,Overig,2,Vrouw,Autochtoon,3,2370
Vrouw,Overig,2,Vrouw,Marokkaans,1,320
Vrouw,Overig,2,Vrouw,Marokkaans,2,140
Vrouw,Overig,2,Vrouw,Marokkaans,3,40
Vrouw,Overig,2,Vrouw,Overig,1,15340
Vrouw,Overig,2,Vrouw,Overig,2,7590
Vrouw,Overig,2,Vrouw,Overig,3,4700
Vrouw,Overig,2,Vrouw,Surinaams,1,390
Vrouw,Overig,2,Vrouw,Surinaams,2,280
Vrouw,Overig,2,Vrouw,Surinaams,3,90
Vrouw,Overig,2,Vrouw,Turks,1,40
Vrouw,Overig,2,Vrouw,Turks,2,20
Vrouw,Overig,3,Man,Autochtoon,1,5710
Vrouw,Overig,3,Man,Autochtoon,2,5060
Vrouw,Overig,3,Man,Autochtoon,3,23380
Vrouw,Overig,3,Man,Marokkaans,1,230
Vrouw,Overig,3,Man,Marokkaans,2,90
Vrouw,Overig,3,Man,Marokkaans,3,60
Vrouw,Overig,3,Man,Overig,1,65550
Vrouw,Overig,3,Man,Overig,2,21340
Vrouw,Overig,3,Man,Overig,3,96650
Vrouw,Overig,3,Man,Surinaams,1,240
Vrouw,Overig,3,Man,Surinaams,2,210
Vrouw,Overig,3,Man,Surinaams,3,150
Vrouw,Overig,3,Man,Turks,1,30
Vrouw,Overig,3,Man,Turks,2,10
Vrouw,Overig,3,Man,Turks,3,40
Vrouw,Overig,3,Vrouw,Autochtoon,1,5190
Vrouw,Overig,3,Vrouw,Autochtoon,2,2220
Vrouw,Overig,3,Vrouw,Autochtoon,3,5000
Vrouw,Overig,3,Vrouw,Marokkaans,1,130
Vrouw,Overig,3,Vrouw,Marokkaans,2,70
Vrouw,Overig,3,Vrouw,Marokkaans,3,10
Vrouw,Overig,3,Vrouw,Overig,1,27790
Vrouw,Overig,3,Vrouw,Overig,2,4700
Vrouw,Overig,3,Vrouw,Overig,3,8330
Vrouw,Overig,3,Vrouw,Surinaams,1,180
Vrouw,Overig,3,Vrouw,Surinaams,2,130
Vrouw,Overig,3,Vrouw,Surinaams,3,70
Vrouw,Overig,3,Vrouw,Turks,1,10
Vrouw,Overig,3,Vrouw,Turks,2,10
Vrouw,Surinaams,1,Man,Autochtoon,1,4010
Vrouw,Surinaams,1,Man,Autochtoon,2,500
Vrouw,Surinaams,1,Man,Autochtoon,3,200
Vrouw,Surinaams,1,Man,Marokkaans,1,110
Vrouw,Surinaams,1,Man,Marokkaans,2,40
Vrouw,Surinaams,1,Man,Overig,1,1670
Vrouw,Surinaams,1,Man,Overig,2,520
Vrouw,Surinaams,1,Man,Overig,3,180
Vrouw,Surinaams,1,Man,Surinaams,1,26100
Vrouw,Surinaams,1,Man,Surinaams,2,14570
Vrouw,Surinaams,1,Man,Surinaams,3,3270
Vrouw,Surinaams,1,Vrouw,Autochtoon,1,3770
Vrouw,Surinaams,1,Vrouw,Autochtoon,2,510
Vrouw,Surinaams,1,Vrouw,Autochtoon,3,310
Vrouw,Surinaams,1,Vrouw,Marokkaans,1,70
Vrouw,Surinaams,1,Vrouw,Marokkaans,2,50
Vrouw,Surinaams,1,Vrouw,Overig,1,880
Vrouw,Surinaams,1,Vrouw,Overig,2,390
Vrouw,Surinaams,1,Vrouw,Overig,3,180
Vrouw,Surinaams,1,Vrouw,Surinaams,1,21570
Vrouw,Surinaams,1,Vrouw,Surinaams,2,18400
Vrouw,Surinaams,1,Vrouw,Surinaams,3,5570
Vrouw,Surinaams,1,Vrouw,Turks,1,20
Vrouw,Surinaams,2,Man,Autochtoon,1,5340
Vrouw,Surinaams,2,Man,Autochtoon,2,2850
Vrouw,Surinaams,2,Man,Autochtoon,3,190
Vrouw,Surinaams,2,Man,Marokkaans,1,90
Vrouw,Surinaams,2,Man,Overig,1,1150
Vrouw,Surinaams,2,Man,Overig,2,740
Vrouw,Surinaams,2,Man,Overig,3,100
Vrouw,Surinaams,2,Man,Surinaams,1,21810
Vrouw,Surinaams,2,Man,Surinaams,2,16760
Vrouw,Surinaams,2,Man,Surinaams,3,4130
Vrouw,Surinaams,2,Man,Turks,1,10
Vrouw,Surinaams,2,Vrouw,Autochtoon,1,4420
Vrouw,Surinaams,2,Vrouw,Autochtoon,2,610
Vrouw,Surinaams,2,Vrouw,Autochtoon,3,240
Vrouw,Surinaams,2,Vrouw,Marokkaans,1,70
Vrouw,Surinaams,2,Vrouw,Marokkaans,2,10
Vrouw,Surinaams,2,Vrouw,Overig,1,800
Vrouw,Surinaams,2,Vrouw,Overig,2,280
Vrouw,Surinaams,2,Vrouw,Overig,3,130
Vrouw,Surinaams,2,Vrouw,Surinaams,1,18400
Vrouw,Surinaams,2,Vrouw,Surinaams,2,18000
Vrouw,Surinaams,2,Vrouw,Surinaams,3,6930
Vrouw,Surinaams,3,Man,Autochtoon,1,1910
Vrouw,Surinaams,3,Man,Autochtoon,2,570
Vrouw,Surinaams,3,Man,Autochtoon,3,460
Vrouw,Surinaams,3,Man,Marokkaans,1,30
Vrouw,Surinaams,3,Man,Overig,1,400
Vrouw,Surinaams,3,Man,Overig,2,230
Vrouw,Surinaams,3,Man,Overig,3,180
Vrouw,Surinaams,3,Man,Surinaams,1,7290
Vrouw,Surinaams,3,Man,Surinaams,2,6780
Vrouw,Surinaams,3,Man,Surinaams,3,3570
Vrouw,Surinaams,3,Vrouw,Autochtoon,1,1410
Vrouw,Surinaams,3,Vrouw,Autochtoon,2,160
Vrouw,Surinaams,3,Vrouw,Autochtoon,3,250
Vrouw,Surinaams,3,Vrouw,Marokkaans,1,20
Vrouw,Surinaams,3,Vrouw,Overig,1,310
Vrouw,Surinaams,3,Vrouw,Overig,2,90
Vrouw,Surinaams,3,Vrouw,Overig,3,70
Vrouw,Surinaams,3,Vrouw,Surinaams,1,5570
Vrouw,Surinaams,3,Vrouw,Surinaams,2,6930
Vrouw,Surinaams,3,Vrouw,Surinaams,3,4710
Vrouw,Turks,1,Man,Autochtoon,1,2680
Vrouw,Turks,1,Man,Autochtoon,2,10
Vrouw,Turks,1,Man,Autochtoon,3,60
Vrouw,Turks,1,Man,Marokkaans,1,120
Vrouw,Turks,1,Man,Marokkaans,2,70
Vrouw,Turks,1,Man,Overig,1,450
Vrouw,Turks,1,Man,Overig,2,80
Vrouw,Turks,1,Man,Surinaams,2,10
Vrouw,Turks,1,Man,Turks,1,77060
Vrouw,Turks,1,Man,Turks,2,18000
Vrouw,Turks,1,Man,Turks,3,3620
Vrouw,Turks,1,Vrouw,Autochtoon,1,2300
Vrouw,Turks,1,Vrouw,Autochtoon,2,50
Vrouw,Turks,1,Vrouw,Autochtoon,3,100
Vrouw,Turks,1,Vrouw,Marokkaans,1,90
Vrouw,Turks,1,Vrouw,Marokkaans,2,60
Vrouw,Turks,1,Vrouw,Marokkaans,3,10
Vrouw,Turks,1,Vrouw,Overig,1,390
Vrouw,Turks,1,Vrouw,Overig,2,40
Vrouw,Turks,1,Vrouw,Overig,3,10
Vrouw,Turks,1,Vrouw,Surinaams,1,20
Vrouw,Turks,1,Vrouw,Turks,1,27680
Vrouw,Turks,1,Vrouw,Turks,2,12860
Vrouw,Turks,1,Vrouw,Turks,3,3240
Vrouw,Turks,2,Man,Autochtoon,1,1650
Vrouw,Turks,2,Man,Marokkaans,1,50
Vrouw,Turks,2,Man,Marokkaans,2,20
Vrouw,Turks,2,Man,Overig,1,190
Vrouw,Turks,2,Man,Overig,2,30
Vrouw,Turks,2,Man,Turks,1,17550
Vrouw,Turks,2,Man,Turks,2,11280
Vrouw,Turks,2,Man,Turks,3,2320
Vrouw,Turks,2,Vrouw,Autochtoon,1,1500
Vrouw,Turks,2,Vrouw,Marokkaans,1,40
Vrouw,Turks,2,Vrouw,Marokkaans,2,20
Vrouw,Turks,2,Vrouw,Overig,1,220
Vrouw,Turks,2,Vrouw,Overig,2,20
Vrouw,Turks,2,Vrouw,Overig,3,10
Vrouw,Turks,2,Vrouw,Turks,1,12860
Vrouw,Turks,2,Vrouw,Turks,2,7670
Vrouw,Turks,2,Vrouw,Turks,3,1690
Vrouw,Turks,3,Man,Autochtoon,1,660
Vrouw,Turks,3,Man,Autochtoon,3,50
Vrouw,Turks,3,Man,Marokkaans,1,10
Vrouw,Turks,3,Man,Marokkaans,2,20
Vrouw,Turks,3,Man,Overig,1,100
Vrouw,Turks,3,Man,Overig,2,10
Vrouw,Turks,3,Man,Overig,3,10
Vrouw,Turks,3,Man,Turks,1,4880
Vrouw,Turks,3,Man,Turks,2,2120
Vrouw,Turks,3,Man,Turks,3,1320
Vrouw,Turks,3,Vrouw,Autochtoon,1,610
Vrouw,Turks,3,Vrouw,Autochtoon,3,20
Vrouw,Turks,3,Vrouw,Marokkaans,1,20
Vrouw,Turks,3,Vrouw,Overig,1,90
Vrouw,Turks,3,Vrouw,Turks,1,3240
Vrouw,Turks,3,Vrouw,Turks,2,1690
Vrouw,Turks,3,Vrouw,Turks,3,900
