geslacht_src,lft_src,oplniv_src,geslacht_dst,lft_dst,oplniv_dst,n
Man,"[50,60)",2,Vrouw,"[20,30)",3,29060
Man,"[50,60)",2,Vrouw,"[30,40)",1,6840
Man,"[50,60)",2,Vrouw,"[30,40)",2,13980
Man,"[50,60)",2,Vrouw,"[30,40)",3,36690
Man,"[50,60)",2,Vrouw,"[40,50)",1,9490
Man,"[50,60)",2,Vrouw,"[40,50)",2,18910
Man,"[50,60)",2,Vrouw,"[40,50)",3,24270
Man,"[50,60)",2,Vrouw,"[50,60)",1,11030
Man,"[50,60)",2,Vrouw,"[50,60)",2,19250
Man,"[50,60)",2,Vrouw,"[50,60)",3,22640
Man,"[50,60)",2,Vrouw,"[60,70)",1,5410
Man,"[50,60)",2,Vrouw,"[60,70)",2,6810
Man,"[50,60)",2,Vrouw,"[60,70)",3,7460
Man,"[50,60)",2,Vrouw,"[70,80)",2,10
Man,"[50,60)",2,Vrouw,"[70,80)",3,40
Man,"[50,60)",3,Man,"[0,20)",1,2410
Man,"[50,60)",3,Man,"[0,20)",2,960
Man,"[50,60)",3,Man,"[20,30)",1,2570
Man,"[50,60)",3,Man,"[20,30)",2,18500
Man,"[50,60)",3,Man,"[20,30)",3,33950
Man,"[50,60)",3,Man,"[30,40)",1,5080
Man,"[50,60)",3,Man,"[30,40)",2,19510
Man,"[50,60)",3,Man,"[30,40)",3,84150
Man,"[50,60)",3,Man,"[40,50)",1,7750
Man,"[50,60)",3,Man,"[40,50)",2,19430
Man,"[50,60)",3,Man,"[40,50)",3,49260
Man,"[50,60)",3,Man,"[50,60)",1,12890
Man,"[50,60)",3,Man,"[50,60)",2,21470
Man,"[50,60)",3,Man,"[50,60)",3,48720
Man,"[50,60)",3,Man,"[60,70)",1,5200
Man,"[50,60)",3,Man,"[60,70)",2,10090
Man,"[50,60)",3,Man,"[60,70)",3,24670
Man,"[50,60)",3,Man,"[70,80)",1,140
Man,"[50,60)",3,Man,"[70,80)",2,130
Man,"[50,60)",3,Man,"[70,80)",3,120
Man,"[50,60)",3,Vrouw,"[0,20)",1,2110
Man,"[50,60)",3,Vrouw,"[0,20)",2,1220
Man,"[50,60)",3,Vrouw,"[20,30)",1,1410
Man,"[50,60)",3,Vrouw,"[20,30)",2,19260
Man,"[50,60)",3,Vrouw,"[20,30)",3,54430
Man,"[50,60)",3,Vrouw,"[30,40)",1,2420
Man,"[50,60)",3,Vrouw,"[30,40)",2,15470
Man,"[50,60)",3,Vrouw,"[30,40)",3,90220
Man,"[50,60)",3,Vrouw,"[40,50)",1,6080
Man,"[50,60)",3,Vrouw,"[40,50)",2,20740
Man,"[50,60)",3,Vrouw,"[40,50)",3,57350
Man,"[50,60)",3,Vrouw,"[50,60)",1,8260
Man,"[50,60)",3,Vrouw,"[50,60)",2,27000
Man,"[50,60)",3,Vrouw,"[50,60)",3,51220
Man,"[50,60)",3,Vrouw,"[60,70)",1,3070
Man,"[50,60)",3,Vrouw,"[60,70)",2,8820
Man,"[50,60)",3,Vrouw,"[60,70)",3,25010
Man,"[50,60)",3,Vrouw,"[70,80)",2,30
Man,"[50,60)",3,Vrouw,"[70,80)",3,90
Man,"[60,70)",1,Man,"[0,20)",1,1650
Man,"[60,70)",1,Man,"[0,20)",2,640
Man,"[60,70)",1,Man,"[20,30)",1,2480
Man,"[60,70)",1,Man,"[20,30)",2,7850
Man,"[60,70)",1,Man,"[20,30)",3,3400
Man,"[60,70)",1,Man,"[30,40)",1,4850
Man,"[60,70)",1,Man,"[30,40)",2,7900
Man,"[60,70)",1,Man,"[30,40)",3,7830
Man,"[60,70)",1,Man,"[40,50)",1,10660
Man,"[60,70)",1,Man,"[40,50)",2,9140
Man,"[60,70)",1,Man,"[40,50)",3,5340
Man,"[60,70)",1,Man,"[50,60)",1,15750
Man,"[60,70)",1,Man,"[50,60)",2,9840
Man,"[60,70)",1,Man,"[50,60)",3,5300
Man,"[60,70)",1,Man,"[60,70)",1,6000
Man,"[60,70)",1,Man,"[60,70)",2,6970
Man,"[60,70)",1,Man,"[60,70)",3,3130
Man,"[60,70)",1,Man,"[70,80)",1,340
Man,"[60,70)",1,Man,"[70,80)",2,360
Man,"[60,70)",1,Vrouw,"[0,20)",1,1320
Man,"[60,70)",1,Vrouw,"[0,20)",2,450
Man,"[60,70)",1,Vrouw,"[20,30)",1,870
Man,"[60,70)",1,Vrouw,"[20,30)",2,5000
Man,"[60,70)",1,Vrouw,"[20,30)",3,6060
Man,"[60,70)",1,Vrouw,"[30,40)",1,2150
Man,"[60,70)",1,Vrouw,"[30,40)",2,3200
Man,"[60,70)",1,Vrouw,"[30,40)",3,5810
Man,"[60,70)",1,Vrouw,"[40,50)",1,4670
Man,"[60,70)",1,Vrouw,"[40,50)",2,4180
Man,"[60,70)",1,Vrouw,"[40,50)",3,5300
Man,"[60,70)",1,Vrouw,"[50,60)",1,7220
Man,"[60,70)",1,Vrouw,"[50,60)",2,5250
Man,"[60,70)",1,Vrouw,"[50,60)",3,3640
Man,"[60,70)",1,Vrouw,"[60,70)",1,3670
Man,"[60,70)",1,Vrouw,"[60,70)",2,2360
Man,"[60,70)",1,Vrouw,"[60,70)",3,2290
Man,"[60,70)",1,Vrouw,"[70,80)",3,50
Man,"[60,70)",2,Man,"[0,20)",1,960
Man,"[60,70)",2,Man,"[0,20)",2,380
Man,"[60,70)",2,Man,"[20,30)",1,1550
Man,"[60,70)",2,Man,"[20,30)",2,9290
Man,"[60,70)",2,Man,"[20,30)",3,8380
Man,"[60,70)",2,Man,"[30,40)",1,3210
Man,"[60,70)",2,Man,"[30,40)",2,7830
Man,"[60,70)",2,Man,"[30,40)",3,9650
Man,"[60,70)",2,Man,"[40,50)",1,5310
Man,"[60,70)",2,Man,"[40,50)",2,12290
Man,"[60,70)",2,Man,"[40,50)",3,9310
Man,"[60,70)",2,Man,"[50,60)",1,9900
Man,"[60,70)",2,Man,"[50,60)",2,12920
Man,"[60,70)",2,Man,"[50,60)",3,10060
Man,"[60,70)",2,Man,"[60,70)",1,6560
Man,"[60,70)",2,Man,"[60,70)",2,6280
Man,"[60,70)",2,Man,"[60,70)",3,5240
Man,"[60,70)",2,Man,"[70,80)",1,250
Man,"[60,70)",2,Man,"[70,80)",2,390
Man,"[60,70)",2,Man,"[70,80)",3,230
Man,"[60,70)",2,Vrouw,"[0,20)",1,1110
Man,"[60,70)",2,Vrouw,"[0,20)",2,770
Man,"[60,70)",2,Vrouw,"[20,30)",1,660
Man,"[60,70)",2,Vrouw,"[20,30)",2,6900
Man,"[60,70)",2,Vrouw,"[20,30)",3,9230
Man,"[60,70)",2,Vrouw,"[30,40)",1,2320
Man,"[60,70)",2,Vrouw,"[30,40)",2,4760
Man,"[60,70)",2,Vrouw,"[30,40)",3,12480
Man,"[60,70)",2,Vrouw,"[40,50)",1,5210
Man,"[60,70)",2,Vrouw,"[40,50)",2,9360
Man,"[60,70)",2,Vrouw,"[40,50)",3,9640
Man,"[60,70)",2,Vrouw,"[50,60)",1,6110
Man,"[60,70)",2,Vrouw,"[50,60)",2,8980
Man,"[60,70)",2,Vrouw,"[50,60)",3,9470
Man,"[60,70)",2,Vrouw,"[60,70)",1,2290
Man,"[60,70)",2,Vrouw,"[60,70)",2,3140
Man,"[60,70)",2,Vrouw,"[60,70)",3,4810
Man,"[60,70)",2,Vrouw,"[70,80)",2,80
Man,"[60,70)",2,Vrouw,"[70,80)",3,70
Man,"[60,70)",3,Man,"[0,20)",1,690
Man,"[60,70)",3,Man,"[0,20)",2,280
Man,"[60,70)",3,Man,"[20,30)",1,1040
Man,"[60,70)",3,Man,"[20,30)",2,6950
Man,"[60,70)",3,Man,"[20,30)",3,14200
Man,"[60,70)",3,Man,"[30,40)",1,2190
Man,"[60,70)",3,Man,"[30,40)",2,6050
Man,"[60,70)",3,Man,"[30,40)",3,25140
Man,"[60,70)",3,Man,"[40,50)",1,2670
Man,"[60,70)",3,Man,"[40,50)",2,8110
Man,"[60,70)",3,Man,"[40,50)",3,20260
Man,"[60,70)",3,Man,"[50,60)",1,4930
Man,"[60,70)",3,Man,"[50,60)",2,10220
Man,"[60,70)",3,Man,"[50,60)",3,24640
Man,"[60,70)",3,Man,"[60,70)",1,3500
Man,"[60,70)",3,Man,"[60,70)",2,4370
Man,"[60,70)",3,Man,"[60,70)",3,12470
Man,"[60,70)",3,Man,"[70,80)",1,120
Man,"[60,70)",3,Man,"[70,80)",2,80
Man,"[60,70)",3,Man,"[70,80)",3,410
Man,"[60,70)",3,Vrouw,"[0,20)",1,770
Man,"[60,70)",3,Vrouw,"[0,20)",2,540
Man,"[60,70)",3,Vrouw,"[20,30)",1,510
Man,"[60,70)",3,Vrouw,"[20,30)",2,9940
Man,"[60,70)",3,Vrouw,"[20,30)",3,31710
Man,"[60,70)",3,Vrouw,"[30,40)",1,2140
Man,"[60,70)",3,Vrouw,"[30,40)",2,5810
Man,"[60,70)",3,Vrouw,"[30,40)",3,36060
Man,"[60,70)",3,Vrouw,"[40,50)",1,2440
Man,"[60,70)",3,Vrouw,"[40,50)",2,9060
Man,"[60,70)",3,Vrouw,"[40,50)",3,27360
Man,"[60,70)",3,Vrouw,"[50,60)",1,4410
Man,"[60,70)",3,Vrouw,"[50,60)",2,13260
Man,"[60,70)",3,Vrouw,"[50,60)",3,27920
Man,"[60,70)",3,Vrouw,"[60,70)",1,2200
Man,"[60,70)",3,Vrouw,"[60,70)",2,4860
Man,"[60,70)",3,Vrouw,"[60,70)",3,15840
Man,"[60,70)",3,Vrouw,"[70,80)",2,50
Man,"[60,70)",3,Vrouw,"[70,80)",3,80
Man,"[70,80)",1,Man,"[0,20)",1,60
Man,"[70,80)",1,Man,"[20,30)",1,40
Man,"[70,80)",1,Man,"[20,30)",2,300
Man,"[70,80)",1,Man,"[20,30)",3,80
Man,"[70,80)",1,Man,"[30,40)",1,150
Man,"[70,80)",1,Man,"[30,40)",2,250
Man,"[70,80)",1,Man,"[30,40)",3,70
Man,"[70,80)",1,Man,"[40,50)",1,30
Man,"[70,80)",1,Man,"[40,50)",2,150
Man,"[70,80)",1,Man,"[40,50)",3,10
Man,"[70,80)",1,Man,"[50,60)",1,220
Man,"[70,80)",1,Man,"[50,60)",2,180
Man,"[70,80)",1,Man,"[50,60)",3,140
Man,"[70,80)",1,Man,"[60,70)",1,320
Man,"[70,80)",1,Man,"[60,70)",2,140
Man,"[70,80)",1,Man,"[60,70)",3,130
Man,"[70,80)",1,Man,"[70,80)",1,90
Man,"[70,80)",1,Man,"[70,80)",2,100
Man,"[70,80)",1,Man,"[70,80)",3,640
Man,"[70,80)",1,Vrouw,"[20,30)",2,110
Man,"[70,80)",1,Vrouw,"[20,30)",3,90
Man,"[70,80)",1,Vrouw,"[30,40)",2,30
Man,"[70,80)",1,Vrouw,"[30,40)",3,90
Man,"[70,80)",1,Vrouw,"[40,50)",1,40
Man,"[70,80)",1,Vrouw,"[40,50)",2,50
Man,"[70,80)",1,Vrouw,"[40,50)",3,50
Man,"[70,80)",1,Vrouw,"[50,60)",1,70
Man,"[70,80)",1,Vrouw,"[50,60)",2,440
Man,"[70,80)",1,Vrouw,"[50,60)",3,70
Man,"[70,80)",1,Vrouw,"[60,70)",1,70
Man,"[70,80)",1,Vrouw,"[60,70)",2,50
Man,"[70,80)",1,Vrouw,"[60,70)",3,420
Man,"[70,80)",1,Vrouw,"[70,80)",2,50
Man,"[70,80)",1,Vrouw,"[70,80)",3,80
Man,"[70,80)",2,Man,"[20,30)",1,20
Man,"[70,80)",2,Man,"[20,30)",2,370
Man,"[70,80)",2,Man,"[20,30)",3,80
Man,"[70,80)",2,Man,"[30,40)",2,280
Man,"[70,80)",2,Man,"[30,40)",3,160
Man,"[70,80)",2,Man,"[40,50)",1,80
Man,"[70,80)",2,Man,"[40,50)",2,100
Man,"[70,80)",2,Man,"[40,50)",3,80
Man,"[70,80)",2,Man,"[50,60)",1,70
Man,"[70,80)",2,Man,"[50,60)",2,190
Man,"[70,80)",2,Man,"[50,60)",3,140
Man,"[70,80)",2,Man,"[60,70)",1,180
Man,"[70,80)",2,Man,"[60,70)",2,660
Man,"[70,80)",2,Man,"[60,70)",3,70
Man,"[70,80)",2,Man,"[70,80)",1,70
Man,"[70,80)",2,Man,"[70,80)",2,100
Man,"[70,80)",2,Man,"[70,80)",3,90
Man,"[70,80)",2,Vrouw,"[0,20)",1,20
Man,"[70,80)",2,Vrouw,"[0,20)",2,10
Man,"[70,80)",2,Vrouw,"[20,30)",2,160
Man,"[70,80)",2,Vrouw,"[20,30)",3,100
Man,"[70,80)",2,Vrouw,"[30,40)",2,20
Man,"[70,80)",2,Vrouw,"[30,40)",3,130
Man,"[70,80)",2,Vrouw,"[40,50)",1,20
Man,"[70,80)",2,Vrouw,"[40,50)",2,60
Man,"[70,80)",2,Vrouw,"[40,50)",3,80
Man,"[70,80)",2,Vrouw,"[50,60)",1,50
Man,"[70,80)",2,Vrouw,"[50,60)",2,170
Man,"[70,80)",2,Vrouw,"[50,60)",3,70
Man,"[70,80)",2,Vrouw,"[60,70)",1,120
Man,"[70,80)",2,Vrouw,"[60,70)",2,40
Man,"[70,80)",2,Vrouw,"[60,70)",3,110
Man,"[70,80)",2,Vrouw,"[70,80)",2,240
Man,"[70,80)",2,Vrouw,"[70,80)",3,50
Man,"[70,80)",3,Man,"[20,30)",2,360
Man,"[70,80)",3,Man,"[20,30)",3,440
Man,"[70,80)",3,Man,"[30,40)",2,320
Man,"[70,80)",3,Man,"[30,40)",3,380
Man,"[70,80)",3,Man,"[40,50)",1,20
Man,"[70,80)",3,Man,"[40,50)",2,480
Man,"[70,80)",3,Man,"[40,50)",3,270
Man,"[70,80)",3,Man,"[50,60)",1,50
Man,"[70,80)",3,Man,"[50,60)",2,130
Man,"[70,80)",3,Man,"[50,60)",3,170
Man,"[70,80)",3,Man,"[60,70)",1,90
Man,"[70,80)",3,Man,"[60,70)",2,150
Man,"[70,80)",3,Man,"[60,70)",3,420
Man,"[70,80)",3,Man,"[70,80)",1,750
Man,"[70,80)",3,Man,"[70,80)",2,170
Man,"[70,80)",3,Man,"[70,80)",3,570
Man,"[70,80)",3,Vrouw,"[20,30)",2,230
Man,"[70,80)",3,Vrouw,"[20,30)",3,490
Man,"[70,80)",3,Vrouw,"[30,40)",2,80
Man,"[70,80)",3,Vrouw,"[30,40)",3,520
Man,"[70,80)",3,Vrouw,"[40,50)",3,360
Man,"[70,80)",3,Vrouw,"[50,60)",2,50
Man,"[70,80)",3,Vrouw,"[50,60)",3,120
Man,"[70,80)",3,Vrouw,"[60,70)",1,80
Man,"[70,80)",3,Vrouw,"[60,70)",2,90
Man,"[70,80)",3,Vrouw,"[60,70)",3,1030
Man,"[70,80)",3,Vrouw,"[70,80)",2,110
Man,"[70,80)",3,Vrouw,"[70,80)",3,70
Vrouw,"[0,20)",1,Man,"[0,20)",1,1297820
Vrouw,"[0,20)",1,Man,"[0,20)",2,15560
Vrouw,"[0,20)",1,Man,"[0,20)",3,180
Vrouw,"[0,20)",1,Man,"[20,30)",1,14230
Vrouw,"[0,20)",1,Man,"[20,30)",2,37770
Vrouw,"[0,20)",1,Man,"[20,30)",3,12640
Vrouw,"[0,20)",1,Man,"[30,40)",1,6120
Vrouw,"[0,20)",1,Man,"[30,40)",2,8760
Vrouw,"[0,20)",1,Man,"[30,40)",3,23930
Vrouw,"[0,20)",1,Man,"[40,50)",1,2970
Vrouw,"[0,20)",1,Man,"[40,50)",2,4220
Vrouw,"[0,20)",1,Man,"[40,50)",3,3050
Vrouw,"[0,20)",1,Man,"[50,60)",1,2590
Vrouw,"[0,20)",1,Man,"[50,60)",2,3680
Vrouw,"[0,20)",1,Man,"[50,60)",3,2130
Vrouw,"[0,20)",1,Man,"[60,70)",1,1250
Vrouw,"[0,20)",1,Man,"[60,70)",2,980
Vrouw,"[0,20)",1,Man,"[60,70)",3,860
Vrouw,"[0,20)",1,Man,"[70,80)",2,20
Vrouw,"[0,20)",1,Vrouw,"[0,20)",1,1406520
Vrouw,"[0,20)",1,Vrouw,"[0,20)",2,30820
Vrouw,"[0,20)",1,Vrouw,"[0,20)",3,120
Vrouw,"[0,20)",1,Vrouw,"[20,30)",1,22910
Vrouw,"[0,20)",1,Vrouw,"[20,30)",2,64540
Vrouw,"[0,20)",1,Vrouw,"[20,30)",3,17270
Vrouw,"[0,20)",1,Vrouw,"[30,40)",1,8830
Vrouw,"[0,20)",1,Vrouw,"[30,40)",2,14590
Vrouw,"[0,20)",1,Vrouw,"[30,40)",3,10890
Vrouw,"[0,20)",1,Vrouw,"[40,50)",1,8880
Vrouw,"[0,20)",1,Vrouw,"[40,50)",2,9990
Vrouw,"[0,20)",1,Vrouw,"[40,50)",3,4740
Vrouw,"[0,20)",1,Vrouw,"[50,60)",1,6100
Vrouw,"[0,20)",1,Vrouw,"[50,60)",2,7510
Vrouw,"[0,20)",1,Vrouw,"[50,60)",3,2850
Vrouw,"[0,20)",1,Vrouw,"[60,70)",1,1580
Vrouw,"[0,20)",1,Vrouw,"[60,70)",2,1800
Vrouw,"[0,20)",1,Vrouw,"[60,70)",3,920
Vrouw,"[0,20)",2,Man,"[0,20)",1,22680
Vrouw,"[0,20)",2,Man,"[0,20)",2,40410
Vrouw,"[0,20)",2,Man,"[0,20)",3,520
Vrouw,"[0,20)",2,Man,"[20,30)",1,4090
Vrouw,"[0,20)",2,Man,"[20,30)",2,56640
Vrouw,"[0,20)",2,Man,"[20,30)",3,8630
Vrouw,"[0,20)",2,Man,"[30,40)",1,2200
Vrouw,"[0,20)",2,Man,"[30,40)",2,5440
Vrouw,"[0,20)",2,Man,"[30,40)",3,5470
Vrouw,"[0,20)",2,Man,"[40,50)",1,1240
Vrouw,"[0,20)",2,Man,"[40,50)",2,2270
Vrouw,"[0,20)",2,Man,"[40,50)",3,1760
Vrouw,"[0,20)",2,Man,"[50,60)",1,1090
Vrouw,"[0,20)",2,Man,"[50,60)",2,2240
Vrouw,"[0,20)",2,Man,"[50,60)",3,1150
Vrouw,"[0,20)",2,Man,"[60,70)",1,470
Vrouw,"[0,20)",2,Man,"[60,70)",2,720
Vrouw,"[0,20)",2,Man,"[60,70)",3,560
Vrouw,"[0,20)",2,Vrouw,"[0,20)",1,31060
Vrouw,"[0,20)",2,Vrouw,"[0,20)",2,82200
Vrouw,"[0,20)",2,Vrouw,"[0,20)",3,580
Vrouw,"[0,20)",2,Vrouw,"[20,30)",1,4750
Vrouw,"[0,20)",2,Vrouw,"[20,30)",2,89720
Vrouw,"[0,20)",2,Vrouw,"[20,30)",3,12830
Vrouw,"[0,20)",2,Vrouw,"[30,40)",1,1580
Vrouw,"[0,20)",2,Vrouw,"[30,40)",2,7010
Vrouw,"[0,20)",2,Vrouw,"[30,40)",3,5760
Vrouw,"[0,20)",2,Vrouw,"[40,50)",1,1960
Vrouw,"[0,20)",2,Vrouw,"[40,50)",2,4700
Vrouw,"[0,20)",2,Vrouw,"[40,50)",3,2470
Vrouw,"[0,20)",2,Vrouw,"[50,60)",1,1850
Vrouw,"[0,20)",2,Vrouw,"[50,60)",2,3170
Vrouw,"[0,20)",2,Vrouw,"[50,60)",3,1650
Vrouw,"[0,20)",2,Vrouw,"[60,70)",1,630
Vrouw,"[0,20)",2,Vrouw,"[60,70)",2,790
Vrouw,"[0,20)",2,Vrouw,"[60,70)",3,660
Vrouw,"[0,20)",3,Man,"[0,20)",1,100
Vrouw,"[0,20)",3,Man,"[0,20)",2,290
Vrouw,"[0,20)",3,Man,"[20,30)",2,340
Vrouw,"[0,20)",3,Man,"[20,30)",3,50
Vrouw,"[0,20)",3,Vrouw,"[0,20)",1,110
Vrouw,"[0,20)",3,Vrouw,"[0,20)",2,580
Vrouw,"[0,20)",3,Vrouw,"[20,30)",2,550
Vrouw,"[0,20)",3,Vrouw,"[20,30)",3,140
Vrouw,"[0,20)",3,Vrouw,"[30,40)",3,10
Vrouw,"[20,30)",1,Man,"[0,20)",1,15910
Vrouw,"[20,30)",1,Man,"[0,20)",2,2360
Vrouw,"[20,30)",1,Man,"[20,30)",1,4930
Vrouw,"[20,30)",1,Man,"[20,30)",2,15640
Vrouw,"[20,30)",1,Man,"[20,30)",3,4140
Vrouw,"[20,30)",1,Man,"[30,40)",1,3700
Vrouw,"[20,30)",1,Man,"[30,40)",2,4380
Vrouw,"[20,30)",1,Man,"[30,40)",3,6200
Vrouw,"[20,30)",1,Man,"[40,50)",1,2050
Vrouw,"[20,30)",1,Man,"[40,50)",2,2760
Vrouw,"[20,30)",1,Man,"[40,50)",3,2300
Vrouw,"[20,30)",1,Man,"[50,60)",1,1950
Vrouw,"[20,30)",1,Man,"[50,60)",2,3170
Vrouw,"[20,30)",1,Man,"[50,60)",3,1510
Vrouw,"[20,30)",1,Man,"[60,70)",1,860
Vrouw,"[20,30)",1,Man,"[60,70)",2,640
Vrouw,"[20,30)",1,Man,"[60,70)",3,580
Vrouw,"[20,30)",1,Vrouw,"[0,20)",1,23490
Vrouw,"[20,30)",1,Vrouw,"[0,20)",2,4910
Vrouw,"[20,30)",1,Vrouw,"[20,30)",1,6500
Vrouw,"[20,30)",1,Vrouw,"[20,30)",2,22860
Vrouw,"[20,30)",1,Vrouw,"[20,30)",3,9470
Vrouw,"[20,30)",1,Vrouw,"[30,40)",1,2790
Vrouw,"[20,30)",1,Vrouw,"[30,40)",2,6560
Vrouw,"[20,30)",1,Vrouw,"[30,40)",3,6520
Vrouw,"[20,30)",1,Vrouw,"[40,50)",1,2990
Vrouw,"[20,30)",1,Vrouw,"[40,50)",2,4760
Vrouw,"[20,30)",1,Vrouw,"[40,50)",3,2570
Vrouw,"[20,30)",1,Vrouw,"[50,60)",1,2750
Vrouw,"[20,30)",1,Vrouw,"[50,60)",2,3560
Vrouw,"[20,30)",1,Vrouw,"[50,60)",3,1780
Vrouw,"[20,30)",1,Vrouw,"[60,70)",1,870
Vrouw,"[20,30)",1,Vrouw,"[60,70)",2,1240
Vrouw,"[20,30)",1,Vrouw,"[60,70)",3,570
Vrouw,"[20,30)",2,Man,"[0,20)",1,51920
Vrouw,"[20,30)",2,Man,"[0,20)",2,44210
Vrouw,"[20,30)",2,Man,"[0,20)",3,310
Vrouw,"[20,30)",2,Man,"[20,30)",1,23780
Vrouw,"[20,30)",2,Man,"[20,30)",2,315720
Vrouw,"[20,30)",2,Man,"[20,30)",3,66020
Vrouw,"[20,30)",2,Man,"[30,40)",1,32310
Vrouw,"[20,30)",2,Man,"[30,40)",2,40800
Vrouw,"[20,30)",2,Man,"[30,40)",3,54140
Vrouw,"[20,30)",2,Man,"[40,50)",1,18690
Vrouw,"[20,30)",2,Man,"[40,50)",2,22990
Vrouw,"[20,30)",2,Man,"[40,50)",3,26180
Vrouw,"[20,30)",2,Man,"[50,60)",1,12870
Vrouw,"[20,30)",2,Man,"[50,60)",2,20020
Vrouw,"[20,30)",2,Man,"[50,60)",3,19490
Vrouw,"[20,30)",2,Man,"[60,70)",1,5060
Vrouw,"[20,30)",2,Man,"[60,70)",2,6660
Vrouw,"[20,30)",2,Man,"[60,70)",3,10250
Vrouw,"[20,30)",2,Man,"[70,80)",1,120
Vrouw,"[20,30)",2,Man,"[70,80)",2,160
Vrouw,"[20,30)",2,Man,"[70,80)",3,270
Vrouw,"[20,30)",2,Vrouw,"[0,20)",1,64800
Vrouw,"[20,30)",2,Vrouw,"[0,20)",2,89420
Vrouw,"[20,30)",2,Vrouw,"[0,20)",3,540
Vrouw,"[20,30)",2,Vrouw,"[20,30)",1,22040
Vrouw,"[20,30)",2,Vrouw,"[20,30)",2,542960
Vrouw,"[20,30)",2,Vrouw,"[20,30)",3,143810
Vrouw,"[20,30)",2,Vrouw,"[30,40)",1,15550
Vrouw,"[20,30)",2,Vrouw,"[30,40)",2,56690
Vrouw,"[20,30)",2,Vrouw,"[30,40)",3,79890
Vrouw,"[20,30)",2,Vrouw,"[40,50)",1,17630
Vrouw,"[20,30)",2,Vrouw,"[40,50)",2,42440
Vrouw,"[20,30)",2,Vrouw,"[40,50)",3,33090
Vrouw,"[20,30)",2,Vrouw,"[50,60)",1,18370
Vrouw,"[20,30)",2,Vrouw,"[50,60)",2,38740
Vrouw,"[20,30)",2,Vrouw,"[50,60)",3,26870
Vrouw,"[20,30)",2,Vrouw,"[60,70)",1,6540
Vrouw,"[20,30)",2,Vrouw,"[60,70)",2,12290
Vrouw,"[20,30)",2,Vrouw,"[60,70)",3,10600
Vrouw,"[20,30)",2,Vrouw,"[70,80)",1,50
Vrouw,"[20,30)",2,Vrouw,"[70,80)",2,170
Vrouw,"[20,30)",2,Vrouw,"[70,80)",3,480
Vrouw,"[20,30)",3,Man,"[0,20)",1,14520
Vrouw,"[20,30)",3,Man,"[0,20)",2,6920
Vrouw,"[20,30)",3,Man,"[0,20)",3,10
Vrouw,"[20,30)",3,Man,"[20,30)",1,8740
Vrouw,"[20,30)",3,Man,"[20,30)",2,87900
Vrouw,"[20,30)",3,Man,"[20,30)",3,264820
Vrouw,"[20,30)",3,Man,"[30,40)",1,15530
Vrouw,"[20,30)",3,Man,"[30,40)",2,40780
Vrouw,"[20,30)",3,Man,"[30,40)",3,223780
Vrouw,"[20,30)",3,Man,"[40,50)",1,8030
Vrouw,"[20,30)",3,Man,"[40,50)",2,26160
Vrouw,"[20,30)",3,Man,"[40,50)",3,75560
Vrouw,"[20,30)",3,Man,"[50,60)",1,9290
Vrouw,"[20,30)",3,Man,"[50,60)",2,24400
Vrouw,"[20,30)",3,Man,"[50,60)",3,52530
Vrouw,"[20,30)",3,Man,"[60,70)",1,5700
Vrouw,"[20,30)",3,Man,"[60,70)",2,9000
Vrouw,"[20,30)",3,Man,"[60,70)",3,29810
Vrouw,"[20,30)",3,Man,"[70,80)",1,100
Vrouw,"[20,30)",3,Man,"[70,80)",2,120
Vrouw,"[20,30)",3,Man,"[70,80)",3,640
Vrouw,"[20,30)",3,Vrouw,"[0,20)",1,16890
Vrouw,"[20,30)",3,Vrouw,"[0,20)",2,12180
Vrouw,"[20,30)",3,Vrouw,"[0,20)",3,130
Vrouw,"[20,30)",3,Vrouw,"[20,30)",1,8070
Vrouw,"[20,30)",3,Vrouw,"[20,30)",2,137190
Vrouw,"[20,30)",3,Vrouw,"[20,30)",3,494870
Vrouw,"[20,30)",3,Vrouw,"[30,40)",1,8040
Vrouw,"[20,30)",3,Vrouw,"[30,40)",2,39930
Vrouw,"[20,30)",3,Vrouw,"[30,40)",3,259490
Vrouw,"[20,30)",3,Vrouw,"[40,50)",1,8070
Vrouw,"[20,30)",3,Vrouw,"[40,50)",2,29120
Vrouw,"[20,30)",3,Vrouw,"[40,50)",3,94200
Vrouw,"[20,30)",3,Vrouw,"[50,60)",1,9110
Vrouw,"[20,30)",3,Vrouw,"[50,60)",2,41190
Vrouw,"[20,30)",3,Vrouw,"[50,60)",3,61320
Vrouw,"[20,30)",3,Vrouw,"[60,70)",1,5310
Vrouw,"[20,30)",3,Vrouw,"[60,70)",2,13460
Vrouw,"[20,30)",3,Vrouw,"[60,70)",3,27210
Vrouw,"[20,30)",3,Vrouw,"[70,80)",1,10
Vrouw,"[20,30)",3,Vrouw,"[70,80)",2,250
Vrouw,"[20,30)",3,Vrouw,"[70,80)",3,280
Vrouw,"[30,40)",1,Man,"[0,20)",1,5980
Vrouw,"[30,40)",1,Man,"[0,20)",2,1130
Vrouw,"[30,40)",1,Man,"[20,30)",1,2710
Vrouw,"[30,40)",1,Man,"[20,30)",2,8120
Vrouw,"[30,40)",1,Man,"[20,30)",3,5820
Vrouw,"[30,40)",1,Man,"[30,40)",1,5570
Vrouw,"[30,40)",1,Man,"[30,40)",2,7130
Vrouw,"[30,40)",1,Man,"[30,40)",3,6110
Vrouw,"[30,40)",1,Man,"[40,50)",1,6630
