geslacht_src,lft_src,etngrp_src,geslacht_dst,lft_dst,etngrp_dst,n
Man,"[0,20)",Turks,Vrouw,"[70,80)",Marokkaans,610
Man,"[0,20)",Turks,Vrouw,"[70,80)",Overig,950
Man,"[0,20)",Turks,Vrouw,"[70,80)",Surinaams,80
Man,"[0,20)",Turks,Vrouw,"[70,80)",Turks,200
Man,"[0,20)",Turks,Vrouw,"[80,120]",Autochtoon,300
Man,"[20,30)",Autochtoon,Man,"[0,20)",Autochtoon,18630
Man,"[20,30)",Autochtoon,Man,"[0,20)",Marokkaans,4260
Man,"[20,30)",Autochtoon,Man,"[0,20)",Overig,13000
Man,"[20,30)",Autochtoon,Man,"[0,20)",Surinaams,2030
Man,"[20,30)",Autochtoon,Man,"[0,20)",Turks,2510
Man,"[20,30)",Autochtoon,Man,"[20,30)",Autochtoon,51310
Man,"[20,30)",Autochtoon,Man,"[20,30)",Marokkaans,2580
Man,"[20,30)",Autochtoon,Man,"[20,30)",Overig,19390
Man,"[20,30)",Autochtoon,Man,"[20,30)",Surinaams,3100
Man,"[20,30)",Autochtoon,Man,"[20,30)",Turks,1670
Man,"[20,30)",Autochtoon,Man,"[30,40)",Autochtoon,27870
Man,"[20,30)",Autochtoon,Man,"[30,40)",Marokkaans,2790
Man,"[20,30)",Autochtoon,Man,"[30,40)",Overig,21220
Man,"[20,30)",Autochtoon,Man,"[30,40)",Surinaams,2330
Man,"[20,30)",Autochtoon,Man,"[30,40)",Turks,2900
Man,"[20,30)",Autochtoon,Man,"[40,50)",Autochtoon,15880
Man,"[20,30)",Autochtoon,Man,"[40,50)",Marokkaans,2010
Man,"[20,30)",Autochtoon,Man,"[40,50)",Overig,10150
