etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[50,60)",1110
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[60,70)",650
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",51080
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",6510
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",2180
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",1190
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",1170
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",350
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[0,20)",92110
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[20,30)",5530
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[30,40)",1710
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[40,50)",1020
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[50,60)",890
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[60,70)",50
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",83800
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",6860
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",1070
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",740
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",70
Marokkaans,Man,"[0,20)",Overig,Man,"[0,20)",68210
Marokkaans,Man,"[0,20)",Overig,Man,"[20,30)",9730
Marokkaans,Man,"[0,20)",Overig,Man,"[30,40)",8300
Marokkaans,Man,"[0,20)",Overig,Man,"[40,50)",1130
Marokkaans,Man,"[0,20)",Overig,Man,"[50,60)",1300
Marokkaans,Man,"[0,20)",Overig,Man,"[60,70)",160
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[0,20)",57350
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[20,30)",6860
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[30,40)",3050
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[40,50)",2300
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[50,60)",540
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[60,70)",400
Marokkaans,Man,"[0,20)",Surinaams,Man,"[0,20)",18770
Marokkaans,Man,"[0,20)",Surinaams,Man,"[20,30)",3380
Marokkaans,Man,"[0,20)",Surinaams,Man,"[30,40)",510
Marokkaans,Man,"[0,20)",Surinaams,Man,"[40,50)",350
Marokkaans,Man,"[0,20)",Surinaams,Man,"[50,60)",250
Marokkaans,Man,"[0,20)",Surinaams,Man,"[60,70)",10
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[0,20)",15390
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[20,30)",2390
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[30,40)",470
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[40,50)",450
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[50,60)",370
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[60,70)",50
Marokkaans,Man,"[0,20)",Turks,Man,"[0,20)",36990
Marokkaans,Man,"[0,20)",Turks,Man,"[20,30)",3360
Marokkaans,Man,"[0,20)",Turks,Man,"[30,40)",980
Marokkaans,Man,"[0,20)",Turks,Man,"[40,50)",220
Marokkaans,Man,"[0,20)",Turks,Man,"[50,60)",40
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[0,20)",33990
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[20,30)",2850
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[30,40)",840
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[40,50)",790
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[50,60)",30
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[0,20)",3740
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[20,30)",18520
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[30,40)",7390
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[40,50)",4950
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[50,60)",5630
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[60,70)",2820
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[70,80)",70
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",2990
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",17100
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",6100
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",4050
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",4000
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",1560
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[0,20)",5550
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[20,30)",8630
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[30,40)",3080
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[40,50)",2070
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[50,60)",1430
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[60,70)",100
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",4990
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",6780
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[30,40)",2120
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[40,50)",1040
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[50,60)",220
Marokkaans,Man,"[20,30)",Overig,Man,"[0,20)",4430
Marokkaans,Man,"[20,30)",Overig,Man,"[20,30)",13020
Marokkaans,Man,"[20,30)",Overig,Man,"[30,40)",9580
Marokkaans,Man,"[20,30)",Overig,Man,"[40,50)",3320
Marokkaans,Man,"[20,30)",Overig,Man,"[50,60)",3460
Marokkaans,Man,"[20,30)",Overig,Man,"[60,70)",1160
Marokkaans,Man,"[20,30)",Overig,Man,"[70,80)",40
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[0,20)",3250
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[20,30)",10710
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[30,40)",4340
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[40,50)",2920
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[50,60)",1860
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[60,70)",700
Marokkaans,Man,"[20,30)",Surinaams,Man,"[0,20)",1790
Marokkaans,Man,"[20,30)",Surinaams,Man,"[20,30)",5140
Marokkaans,Man,"[20,30)",Surinaams,Man,"[30,40)",2320
Marokkaans,Man,"[20,30)",Surinaams,Man,"[40,50)",1870
Marokkaans,Man,"[20,30)",Surinaams,Man,"[50,60)",1620
Marokkaans,Man,"[20,30)",Surinaams,Man,"[60,70)",620
Marokkaans,Man,"[20,30)",Surinaams,Man,"[70,80)",20
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[0,20)",1610
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[20,30)",3670
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[30,40)",1640
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[40,50)",1270
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[50,60)",1340
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[60,70)",360
Marokkaans,Man,"[20,30)",Turks,Man,"[0,20)",2280
Marokkaans,Man,"[20,30)",Turks,Man,"[20,30)",5150
Marokkaans,Man,"[20,30)",Turks,Man,"[30,40)",1770
Marokkaans,Man,"[20,30)",Turks,Man,"[40,50)",1280
Marokkaans,Man,"[20,30)",Turks,Man,"[50,60)",610
Marokkaans,Man,"[20,30)",Turks,Man,"[60,70)",20
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[0,20)",1770
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[20,30)",3060
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[30,40)",1040
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[40,50)",710
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[50,60)",150
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[0,20)",910
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[20,30)",7920
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[30,40)",7320
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[40,50)",6110
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[50,60)",7860
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[60,70)",3730
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[70,80)",50
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[0,20)",790
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[20,30)",7390
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[30,40)",6490
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[40,50)",4900
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[50,60)",5400
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[60,70)",2490
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[0,20)",1710
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[20,30)",3110
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[30,40)",4100
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[40,50)",3990
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[50,60)",2700
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[60,70)",390
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[0,20)",1280
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[20,30)",3070
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[30,40)",3210
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[40,50)",1750
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[50,60)",630
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[60,70)",30
Marokkaans,Man,"[30,40)",Overig,Man,"[0,20)",750
Marokkaans,Man,"[30,40)",Overig,Man,"[20,30)",4550
Marokkaans,Man,"[30,40)",Overig,Man,"[30,40)",5840
Marokkaans,Man,"[30,40)",Overig,Man,"[40,50)",3700
Marokkaans,Man,"[30,40)",Overig,Man,"[50,60)",4350
Marokkaans,Man,"[30,40)",Overig,Man,"[60,70)",1490
Marokkaans,Man,"[30,40)",Overig,Man,"[70,80)",10
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[0,20)",860
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[20,30)",4570
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[30,40)",5760
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[40,50)",3170
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[50,60)",2760
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[60,70)",1010
Marokkaans,Man,"[30,40)",Surinaams,Man,"[0,20)",290
Marokkaans,Man,"[30,40)",Surinaams,Man,"[20,30)",1880
Marokkaans,Man,"[30,40)",Surinaams,Man,"[30,40)",1860
Marokkaans,Man,"[30,40)",Surinaams,Man,"[40,50)",1570
Marokkaans,Man,"[30,40)",Surinaams,Man,"[50,60)",2260
Marokkaans,Man,"[30,40)",Surinaams,Man,"[60,70)",980
Marokkaans,Man,"[30,40)",Surinaams,Man,"[70,80)",10
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[0,20)",270
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[20,30)",1390
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[30,40)",1670
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[40,50)",1410
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[50,60)",1520
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[60,70)",420
Marokkaans,Man,"[30,40)",Turks,Man,"[0,20)",500
Marokkaans,Man,"[30,40)",Turks,Man,"[20,30)",2020
Marokkaans,Man,"[30,40)",Turks,Man,"[30,40)",2660
Marokkaans,Man,"[30,40)",Turks,Man,"[40,50)",1690
Marokkaans,Man,"[30,40)",Turks,Man,"[50,60)",1210
Marokkaans,Man,"[30,40)",Turks,Man,"[60,70)",90
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[0,20)",580
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[20,30)",1170
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[30,40)",1280
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[40,50)",1580
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[50,60)",760
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[60,70)",40
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[0,20)",380
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[20,30)",6040
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[30,40)",7560
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[40,50)",8790
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[50,60)",11360
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[60,70)",4690
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[0,20)",560
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[20,30)",6120
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[30,40)",6470
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[40,50)",6250
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[50,60)",5850
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[60,70)",2860
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[0,20)",800
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[20,30)",2100
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[30,40)",3910
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[40,50)",8110
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[50,60)",4240
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[60,70)",550
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[0,20)",500
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[20,30)",2790
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[30,40)",4120
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[40,50)",2090
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[50,60)",1090
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[60,70)",80
Marokkaans,Man,"[40,50)",Overig,Man,"[0,20)",430
Marokkaans,Man,"[40,50)",Overig,Man,"[20,30)",2980
Marokkaans,Man,"[40,50)",Overig,Man,"[30,40)",5030
Marokkaans,Man,"[40,50)",Overig,Man,"[40,50)",4780
Marokkaans,Man,"[40,50)",Overig,Man,"[50,60)",7390
Marokkaans,Man,"[40,50)",Overig,Man,"[60,70)",2680
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[0,20)",370
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[20,30)",3490
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[30,40)",4730
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[40,50)",6990
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[50,60)",4320
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[60,70)",1230
Marokkaans,Man,"[40,50)",Surinaams,Man,"[0,20)",210
Marokkaans,Man,"[40,50)",Surinaams,Man,"[20,30)",1380
Marokkaans,Man,"[40,50)",Surinaams,Man,"[30,40)",1580
Marokkaans,Man,"[40,50)",Surinaams,Man,"[40,50)",1530
Marokkaans,Man,"[40,50)",Surinaams,Man,"[50,60)",3130
Marokkaans,Man,"[40,50)",Surinaams,Man,"[60,70)",1570
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[0,20)",170
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[20,30)",840
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[30,40)",1320
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[40,50)",1510
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[50,60)",2750
Marokkaans,Man,"[40,50)",Surinaams,Vrouw,"[60,70)",630
Marokkaans,Man,"[40,50)",Turks,Man,"[0,20)",390
Marokkaans,Man,"[40,50)",Turks,Man,"[20,30)",1340
Marokkaans,Man,"[40,50)",Turks,Man,"[30,40)",2000
Marokkaans,Man,"[40,50)",Turks,Man,"[40,50)",3170
Marokkaans,Man,"[40,50)",Turks,Man,"[50,60)",2810
Marokkaans,Man,"[40,50)",Turks,Man,"[60,70)",140
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[0,20)",230
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[20,30)",650
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[30,40)",1090
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[40,50)",1620
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[50,60)",970
Marokkaans,Man,"[40,50)",Turks,Vrouw,"[60,70)",250
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[0,20)",250
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[20,30)",2570
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[30,40)",3560
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[40,50)",3700
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[50,60)",7340
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[60,70)",2710
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[0,20)",220
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[20,30)",2840
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[30,40)",3070
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[40,50)",2920
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[50,60)",3560
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[60,70)",1850
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[0,20)",930
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[20,30)",1480
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[30,40)",2750
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[40,50)",4130
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[50,60)",3310
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[60,70)",630
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[0,20)",450
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[20,30)",1940
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[30,40)",3150
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[40,50)",2540
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[50,60)",1170
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[60,70)",110
Marokkaans,Man,"[50,60)",Overig,Man,"[0,20)",330
Marokkaans,Man,"[50,60)",Overig,Man,"[20,30)",1290
Marokkaans,Man,"[50,60)",Overig,Man,"[30,40)",4710
Marokkaans,Man,"[50,60)",Overig,Man,"[40,50)",3110
Marokkaans,Man,"[50,60)",Overig,Man,"[50,60)",3140
Marokkaans,Man,"[50,60)",Overig,Man,"[60,70)",1670
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[0,20)",250
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[20,30)",1650
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[30,40)",2460
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[40,50)",3430
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[50,60)",2950
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[60,70)",880
Marokkaans,Man,"[50,60)",Surinaams,Man,"[0,20)",100
Marokkaans,Man,"[50,60)",Surinaams,Man,"[20,30)",670
Marokkaans,Man,"[50,60)",Surinaams,Man,"[30,40)",1110
Marokkaans,Man,"[50,60)",Surinaams,Man,"[40,50)",900
Marokkaans,Man,"[50,60)",Surinaams,Man,"[50,60)",1790
Marokkaans,Man,"[50,60)",Surinaams,Man,"[60,70)",1230
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[0,20)",30
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[20,30)",470
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[30,40)",870
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[40,50)",1110
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[50,60)",1290
Marokkaans,Man,"[50,60)",Surinaams,Vrouw,"[60,70)",1310
Marokkaans,Man,"[50,60)",Turks,Man,"[0,20)",170
Marokkaans,Man,"[50,60)",Turks,Man,"[20,30)",1000
Marokkaans,Man,"[50,60)",Turks,Man,"[30,40)",1350
Marokkaans,Man,"[50,60)",Turks,Man,"[40,50)",2270
Marokkaans,Man,"[50,60)",Turks,Man,"[50,60)",3040
Marokkaans,Man,"[50,60)",Turks,Man,"[60,70)",120
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[0,20)",250
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[20,30)",390
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[30,40)",790
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[40,50)",1370
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[50,60)",760
Marokkaans,Man,"[50,60)",Turks,Vrouw,"[60,70)",560
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[0,20)",40
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[20,30)",1030
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[30,40)",1030
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[40,50)",760
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[50,60)",1440
Marokkaans,Man,"[60,70)",Autochtoon,Man,"[60,70)",640
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[0,20)",50
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[20,30)",1120
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[30,40)",1130
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[40,50)",680
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[50,60)",680
Marokkaans,Man,"[60,70)",Autochtoon,Vrouw,"[60,70)",990
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[0,20)",40
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[20,30)",110
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[30,40)",470
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[40,50)",560
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[50,60)",620
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[60,70)",90
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[0,20)",80
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[20,30)",110
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[30,40)",380
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[40,50)",280
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[50,60)",140
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[60,70)",20
Marokkaans,Man,"[60,70)",Overig,Man,"[0,20)",80
Marokkaans,Man,"[60,70)",Overig,Man,"[20,30)",250
Marokkaans,Man,"[60,70)",Overig,Man,"[30,40)",610
Marokkaans,Man,"[60,70)",Overig,Man,"[40,50)",590
Marokkaans,Man,"[60,70)",Overig,Man,"[50,60)",610
Marokkaans,Man,"[60,70)",Overig,Man,"[60,70)",490
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[0,20)",80
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[20,30)",480
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[30,40)",430
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[40,50)",790
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[50,60)",570
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[60,70)",130
Marokkaans,Man,"[60,70)",Surinaams,Man,"[0,20)",20
Marokkaans,Man,"[60,70)",Surinaams,Man,"[20,30)",150
Marokkaans,Man,"[60,70)",Surinaams,Man,"[30,40)",100
Marokkaans,Man,"[60,70)",Surinaams,Man,"[40,50)",150
Marokkaans,Man,"[60,70)",Surinaams,Man,"[50,60)",1190
Marokkaans,Man,"[60,70)",Surinaams,Man,"[60,70)",70
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[0,20)",20
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[20,30)",150
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[30,40)",140
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[40,50)",100
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[50,60)",140
Marokkaans,Man,"[60,70)",Surinaams,Vrouw,"[60,70)",480
Marokkaans,Man,"[60,70)",Turks,Man,"[0,20)",10
Marokkaans,Man,"[60,70)",Turks,Man,"[20,30)",80
Marokkaans,Man,"[60,70)",Turks,Man,"[30,40)",130
Marokkaans,Man,"[60,70)",Turks,Man,"[40,50)",140
Marokkaans,Man,"[60,70)",Turks,Man,"[50,60)",500
Marokkaans,Man,"[60,70)",Turks,Man,"[60,70)",20
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[0,20)",20
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[20,30)",60
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[30,40)",100
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[40,50)",270
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[50,60)",470
Marokkaans,Man,"[60,70)",Turks,Vrouw,"[60,70)",80
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[0,20)",55790
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[20,30)",5810
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[30,40)",2670
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[40,50)",1290
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[50,60)",1280
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[60,70)",720
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[0,20)",57000
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[20,30)",9630
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[30,40)",3900
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[40,50)",2650
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[50,60)",2330
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[60,70)",920
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[0,20)",84370
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[20,30)",4890
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[30,40)",1270
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[40,50)",430
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[50,60)",380
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[60,70)",80
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[0,20)",100240
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[20,30)",10920
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[30,40)",2220
