etngrp_src,lft_src,oplniv_src,etngrp_dst,lft_dst,oplniv_dst,n
Marokkaans,"[0,20)",2,Overig,"[60,70)",1,60
Marokkaans,"[0,20)",2,Overig,"[60,70)",2,40
Marokkaans,"[0,20)",2,Overig,"[60,70)",3,40
Marokkaans,"[0,20)",2,Surinaams,"[0,20)",1,2320
Marokkaans,"[0,20)",2,Surinaams,"[0,20)",2,2690
Marokkaans,"[0,20)",2,Surinaams,"[20,30)",1,490
Marokkaans,"[0,20)",2,Surinaams,"[20,30)",2,3520
Marokkaans,"[0,20)",2,Surinaams,"[20,30)",3,260
Marokkaans,"[0,20)",2,Surinaams,"[30,40)",1,120
Marokkaans,"[0,20)",2,Surinaams,"[30,40)",2,390
Marokkaans,"[0,20)",2,Surinaams,"[30,40)",3,160
Marokkaans,"[0,20)",2,Surinaams,"[40,50)",1,130
Marokkaans,"[0,20)",2,Surinaams,"[40,50)",2,300
Marokkaans,"[0,20)",2,Surinaams,"[40,50)",3,60
Marokkaans,"[0,20)",2,Surinaams,"[50,60)",1,140
Marokkaans,"[0,20)",2,Surinaams,"[50,60)",2,280
Marokkaans,"[0,20)",2,Surinaams,"[50,60)",3,80
Marokkaans,"[0,20)",2,Surinaams,"[60,70)",2,50
Marokkaans,"[0,20)",2,Turks,"[0,20)",1,3170
Marokkaans,"[0,20)",2,Turks,"[0,20)",2,2870
Marokkaans,"[0,20)",2,Turks,"[0,20)",3,30
Marokkaans,"[0,20)",2,Turks,"[20,30)",1,470
Marokkaans,"[0,20)",2,Turks,"[20,30)",2,3690
Marokkaans,"[0,20)",2,Turks,"[20,30)",3,200
Marokkaans,"[0,20)",2,Turks,"[30,40)",1,220
Marokkaans,"[0,20)",2,Turks,"[30,40)",2,550
Marokkaans,"[0,20)",2,Turks,"[30,40)",3,100
Marokkaans,"[0,20)",2,Turks,"[40,50)",1,260
Marokkaans,"[0,20)",2,Turks,"[40,50)",2,160
Marokkaans,"[0,20)",2,Turks,"[40,50)",3,20
Marokkaans,"[0,20)",2,Turks,"[50,60)",1,40
Marokkaans,"[0,20)",3,Autochtoon,"[0,20)",1,10
Marokkaans,"[0,20)",3,Autochtoon,"[20,30)",2,20
Marokkaans,"[0,20)",3,Autochtoon,"[20,30)",3,10
Marokkaans,"[0,20)",3,Marokkaans,"[0,20)",1,40
Marokkaans,"[0,20)",3,Marokkaans,"[0,20)",2,10
Marokkaans,"[0,20)",3,Marokkaans,"[20,30)",2,10
Marokkaans,"[0,20)",3,Overig,"[0,20)",2,20
Marokkaans,"[0,20)",3,Overig,"[20,30)",2,20
Marokkaans,"[20,30)",1,Autochtoon,"[0,20)",1,1890
Marokkaans,"[20,30)",1,Autochtoon,"[0,20)",2,530
Marokkaans,"[20,30)",1,Autochtoon,"[20,30)",1,600
Marokkaans,"[20,30)",1,Autochtoon,"[20,30)",2,2660
Marokkaans,"[20,30)",1,Autochtoon,"[20,30)",3,2240
Marokkaans,"[20,30)",1,Autochtoon,"[30,40)",1,270
Marokkaans,"[20,30)",1,Autochtoon,"[30,40)",2,710
Marokkaans,"[20,30)",1,Autochtoon,"[30,40)",3,1640
Marokkaans,"[20,30)",1,Autochtoon,"[40,50)",1,320
Marokkaans,"[20,30)",1,Autochtoon,"[40,50)",2,870
Marokkaans,"[20,30)",1,Autochtoon,"[40,50)",3,800
Marokkaans,"[20,30)",1,Autochtoon,"[50,60)",1,650
Marokkaans,"[20,30)",1,Autochtoon,"[50,60)",2,900
Marokkaans,"[20,30)",1,Autochtoon,"[50,60)",3,680
Marokkaans,"[20,30)",1,Autochtoon,"[60,70)",1,380
Marokkaans,"[20,30)",1,Autochtoon,"[60,70)",2,360
Marokkaans,"[20,30)",1,Autochtoon,"[60,70)",3,280
Marokkaans,"[20,30)",1,Marokkaans,"[0,20)",1,4870
Marokkaans,"[20,30)",1,Marokkaans,"[0,20)",2,1070
Marokkaans,"[20,30)",1,Marokkaans,"[20,30)",1,1000
Marokkaans,"[20,30)",1,Marokkaans,"[20,30)",2,3220
Marokkaans,"[20,30)",1,Marokkaans,"[20,30)",3,360
Marokkaans,"[20,30)",1,Marokkaans,"[30,40)",1,430
Marokkaans,"[20,30)",1,Marokkaans,"[30,40)",2,690
Marokkaans,"[20,30)",1,Marokkaans,"[30,40)",3,340
Marokkaans,"[20,30)",1,Marokkaans,"[40,50)",1,480
Marokkaans,"[20,30)",1,Marokkaans,"[40,50)",2,410
Marokkaans,"[20,30)",1,Marokkaans,"[40,50)",3,90
Marokkaans,"[20,30)",1,Marokkaans,"[50,60)",1,310
Marokkaans,"[20,30)",1,Marokkaans,"[50,60)",2,120
Marokkaans,"[20,30)",1,Marokkaans,"[50,60)",3,50
Marokkaans,"[20,30)",1,Marokkaans,"[60,70)",1,30
Marokkaans,"[20,30)",1,Overig,"[0,20)",1,2900
Marokkaans,"[20,30)",1,Overig,"[0,20)",2,550
Marokkaans,"[20,30)",1,Overig,"[20,30)",1,1250
Marokkaans,"[20,30)",1,Overig,"[20,30)",2,3920
Marokkaans,"[20,30)",1,Overig,"[20,30)",3,780
Marokkaans,"[20,30)",1,Overig,"[30,40)",1,560
Marokkaans,"[20,30)",1,Overig,"[30,40)",2,920
Marokkaans,"[20,30)",1,Overig,"[30,40)",3,2300
Marokkaans,"[20,30)",1,Overig,"[40,50)",1,520
Marokkaans,"[20,30)",1,Overig,"[40,50)",2,1170
Marokkaans,"[20,30)",1,Overig,"[40,50)",3,670
Marokkaans,"[20,30)",1,Overig,"[50,60)",1,470
Marokkaans,"[20,30)",1,Overig,"[50,60)",2,810
Marokkaans,"[20,30)",1,Overig,"[50,60)",3,400
Marokkaans,"[20,30)",1,Overig,"[60,70)",1,190
Marokkaans,"[20,30)",1,Overig,"[60,70)",2,210
Marokkaans,"[20,30)",1,Overig,"[60,70)",3,160
Marokkaans,"[20,30)",1,Surinaams,"[0,20)",1,1440
Marokkaans,"[20,30)",1,Surinaams,"[0,20)",2,350
Marokkaans,"[20,30)",1,Surinaams,"[20,30)",1,710
Marokkaans,"[20,30)",1,Surinaams,"[20,30)",2,1430
Marokkaans,"[20,30)",1,Surinaams,"[20,30)",3,170
Marokkaans,"[20,30)",1,Surinaams,"[30,40)",1,250
Marokkaans,"[20,30)",1,Surinaams,"[30,40)",2,600
Marokkaans,"[20,30)",1,Surinaams,"[30,40)",3,190
Marokkaans,"[20,30)",1,Surinaams,"[40,50)",1,280
Marokkaans,"[20,30)",1,Surinaams,"[40,50)",2,390
Marokkaans,"[20,30)",1,Surinaams,"[40,50)",3,110
Marokkaans,"[20,30)",1,Surinaams,"[50,60)",1,280
Marokkaans,"[20,30)",1,Surinaams,"[50,60)",2,490
Marokkaans,"[20,30)",1,Surinaams,"[50,60)",3,110
Marokkaans,"[20,30)",1,Surinaams,"[60,70)",1,100
Marokkaans,"[20,30)",1,Surinaams,"[60,70)",2,110
Marokkaans,"[20,30)",1,Turks,"[0,20)",1,1650
Marokkaans,"[20,30)",1,Turks,"[0,20)",2,360
Marokkaans,"[20,30)",1,Turks,"[20,30)",1,510
Marokkaans,"[20,30)",1,Turks,"[20,30)",2,1340
Marokkaans,"[20,30)",1,Turks,"[20,30)",3,380
Marokkaans,"[20,30)",1,Turks,"[30,40)",1,170
Marokkaans,"[20,30)",1,Turks,"[30,40)",2,450
Marokkaans,"[20,30)",1,Turks,"[30,40)",3,130
Marokkaans,"[20,30)",1,Turks,"[40,50)",1,220
Marokkaans,"[20,30)",1,Turks,"[40,50)",2,210
Marokkaans,"[20,30)",1,Turks,"[40,50)",3,20
Marokkaans,"[20,30)",1,Turks,"[50,60)",1,120
Marokkaans,"[20,30)",1,Turks,"[50,60)",2,20
Marokkaans,"[20,30)",2,Autochtoon,"[0,20)",1,5920
Marokkaans,"[20,30)",2,Autochtoon,"[0,20)",2,6300
Marokkaans,"[20,30)",2,Autochtoon,"[20,30)",1,1860
Marokkaans,"[20,30)",2,Autochtoon,"[20,30)",2,39400
Marokkaans,"[20,30)",2,Autochtoon,"[20,30)",3,18410
Marokkaans,"[20,30)",2,Autochtoon,"[30,40)",1,1450
Marokkaans,"[20,30)",2,Autochtoon,"[30,40)",2,5280
Marokkaans,"[20,30)",2,Autochtoon,"[30,40)",3,14580
Marokkaans,"[20,30)",2,Autochtoon,"[40,50)",1,1790
Marokkaans,"[20,30)",2,Autochtoon,"[40,50)",2,5880
Marokkaans,"[20,30)",2,Autochtoon,"[40,50)",3,7110
Marokkaans,"[20,30)",2,Autochtoon,"[50,60)",1,2560
Marokkaans,"[20,30)",2,Autochtoon,"[50,60)",2,6210
Marokkaans,"[20,30)",2,Autochtoon,"[50,60)",3,6990
Marokkaans,"[20,30)",2,Autochtoon,"[60,70)",1,1590
Marokkaans,"[20,30)",2,Autochtoon,"[60,70)",2,2940
Marokkaans,"[20,30)",2,Autochtoon,"[60,70)",3,4600
Marokkaans,"[20,30)",2,Autochtoon,"[70,80)",1,10
Marokkaans,"[20,30)",2,Autochtoon,"[70,80)",2,50
Marokkaans,"[20,30)",2,Autochtoon,"[70,80)",3,10
Marokkaans,"[20,30)",2,Marokkaans,"[0,20)",1,14360
Marokkaans,"[20,30)",2,Marokkaans,"[0,20)",2,6770
Marokkaans,"[20,30)",2,Marokkaans,"[20,30)",1,3070
Marokkaans,"[20,30)",2,Marokkaans,"[20,30)",2,24410
Marokkaans,"[20,30)",2,Marokkaans,"[20,30)",3,2920
Marokkaans,"[20,30)",2,Marokkaans,"[30,40)",1,2310
Marokkaans,"[20,30)",2,Marokkaans,"[30,40)",2,4910
Marokkaans,"[20,30)",2,Marokkaans,"[30,40)",3,2540
Marokkaans,"[20,30)",2,Marokkaans,"[40,50)",1,4080
Marokkaans,"[20,30)",2,Marokkaans,"[40,50)",2,3310
Marokkaans,"[20,30)",2,Marokkaans,"[40,50)",3,1100
Marokkaans,"[20,30)",2,Marokkaans,"[50,60)",1,3070
Marokkaans,"[20,30)",2,Marokkaans,"[50,60)",2,1130
Marokkaans,"[20,30)",2,Marokkaans,"[50,60)",3,350
Marokkaans,"[20,30)",2,Marokkaans,"[60,70)",1,140
Marokkaans,"[20,30)",2,Marokkaans,"[60,70)",2,30
Marokkaans,"[20,30)",2,Marokkaans,"[60,70)",3,10
Marokkaans,"[20,30)",2,Overig,"[0,20)",1,8510
Marokkaans,"[20,30)",2,Overig,"[0,20)",2,5260
Marokkaans,"[20,30)",2,Overig,"[0,20)",3,10
Marokkaans,"[20,30)",2,Overig,"[20,30)",1,3010
Marokkaans,"[20,30)",2,Overig,"[20,30)",2,27230
Marokkaans,"[20,30)",2,Overig,"[20,30)",3,6870
Marokkaans,"[20,30)",2,Overig,"[30,40)",1,4710
Marokkaans,"[20,30)",2,Overig,"[30,40)",2,5840
Marokkaans,"[20,30)",2,Overig,"[30,40)",3,11730
Marokkaans,"[20,30)",2,Overig,"[40,50)",1,2770
Marokkaans,"[20,30)",2,Overig,"[40,50)",2,5890
Marokkaans,"[20,30)",2,Overig,"[40,50)",3,3210
Marokkaans,"[20,30)",2,Overig,"[50,60)",1,3220
Marokkaans,"[20,30)",2,Overig,"[50,60)",2,4350
Marokkaans,"[20,30)",2,Overig,"[50,60)",3,3070
Marokkaans,"[20,30)",2,Overig,"[60,70)",1,1040
Marokkaans,"[20,30)",2,Overig,"[60,70)",2,1060
Marokkaans,"[20,30)",2,Overig,"[60,70)",3,1030
Marokkaans,"[20,30)",2,Overig,"[70,80)",3,40
Marokkaans,"[20,30)",2,Surinaams,"[0,20)",1,3490
Marokkaans,"[20,30)",2,Surinaams,"[0,20)",2,2320
Marokkaans,"[20,30)",2,Surinaams,"[20,30)",1,1820
Marokkaans,"[20,30)",2,Surinaams,"[20,30)",2,12600
Marokkaans,"[20,30)",2,Surinaams,"[20,30)",3,1420
Marokkaans,"[20,30)",2,Surinaams,"[30,40)",1,1010
Marokkaans,"[20,30)",2,Surinaams,"[30,40)",2,3570
Marokkaans,"[20,30)",2,Surinaams,"[30,40)",3,1330
Marokkaans,"[20,30)",2,Surinaams,"[40,50)",1,990
Marokkaans,"[20,30)",2,Surinaams,"[40,50)",2,2660
Marokkaans,"[20,30)",2,Surinaams,"[40,50)",3,840
Marokkaans,"[20,30)",2,Surinaams,"[50,60)",1,1130
Marokkaans,"[20,30)",2,Surinaams,"[50,60)",2,2630
Marokkaans,"[20,30)",2,Surinaams,"[50,60)",3,1020
Marokkaans,"[20,30)",2,Surinaams,"[60,70)",1,700
Marokkaans,"[20,30)",2,Surinaams,"[60,70)",2,1030
Marokkaans,"[20,30)",2,Surinaams,"[60,70)",3,300
Marokkaans,"[20,30)",2,Surinaams,"[70,80)",3,20
Marokkaans,"[20,30)",2,Turks,"[0,20)",1,5080
Marokkaans,"[20,30)",2,Turks,"[0,20)",2,2570
Marokkaans,"[20,30)",2,Turks,"[0,20)",3,20
Marokkaans,"[20,30)",2,Turks,"[20,30)",1,1480
Marokkaans,"[20,30)",2,Turks,"[20,30)",2,11400
Marokkaans,"[20,30)",2,Turks,"[20,30)",3,1730
Marokkaans,"[20,30)",2,Turks,"[30,40)",1,750
Marokkaans,"[20,30)",2,Turks,"[30,40)",2,2870
Marokkaans,"[20,30)",2,Turks,"[30,40)",3,1180
Marokkaans,"[20,30)",2,Turks,"[40,50)",1,1170
Marokkaans,"[20,30)",2,Turks,"[40,50)",2,1310
Marokkaans,"[20,30)",2,Turks,"[40,50)",3,480
Marokkaans,"[20,30)",2,Turks,"[50,60)",1,790
Marokkaans,"[20,30)",2,Turks,"[50,60)",2,530
Marokkaans,"[20,30)",2,Turks,"[50,60)",3,130
Marokkaans,"[20,30)",2,Turks,"[60,70)",1,30
Marokkaans,"[20,30)",3,Autochtoon,"[0,20)",1,720
Marokkaans,"[20,30)",3,Autochtoon,"[0,20)",2,430
Marokkaans,"[20,30)",3,Autochtoon,"[20,30)",1,270
Marokkaans,"[20,30)",3,Autochtoon,"[20,30)",2,3600
Marokkaans,"[20,30)",3,Autochtoon,"[20,30)",3,15100
Marokkaans,"[20,30)",3,Autochtoon,"[30,40)",1,300
Marokkaans,"[20,30)",3,Autochtoon,"[30,40)",2,1170
Marokkaans,"[20,30)",3,Autochtoon,"[30,40)",3,9720
Marokkaans,"[20,30)",3,Autochtoon,"[40,50)",1,310
Marokkaans,"[20,30)",3,Autochtoon,"[40,50)",2,1630
Marokkaans,"[20,30)",3,Autochtoon,"[40,50)",3,4870
Marokkaans,"[20,30)",3,Autochtoon,"[50,60)",1,710
Marokkaans,"[20,30)",3,Autochtoon,"[50,60)",2,2400
Marokkaans,"[20,30)",3,Autochtoon,"[50,60)",3,4720
Marokkaans,"[20,30)",3,Autochtoon,"[60,70)",1,310
Marokkaans,"[20,30)",3,Autochtoon,"[60,70)",2,1100
Marokkaans,"[20,30)",3,Autochtoon,"[60,70)",3,2210
Marokkaans,"[20,30)",3,Autochtoon,"[70,80)",3,10
Marokkaans,"[20,30)",3,Marokkaans,"[0,20)",1,1390
Marokkaans,"[20,30)",3,Marokkaans,"[0,20)",2,470
Marokkaans,"[20,30)",3,Marokkaans,"[20,30)",1,360
Marokkaans,"[20,30)",3,Marokkaans,"[20,30)",2,3130
Marokkaans,"[20,30)",3,Marokkaans,"[20,30)",3,2090
Marokkaans,"[20,30)",3,Marokkaans,"[30,40)",1,300
Marokkaans,"[20,30)",3,Marokkaans,"[30,40)",2,1410
Marokkaans,"[20,30)",3,Marokkaans,"[30,40)",3,2300
Marokkaans,"[20,30)",3,Marokkaans,"[40,50)",1,480
Marokkaans,"[20,30)",3,Marokkaans,"[40,50)",2,780
Marokkaans,"[20,30)",3,Marokkaans,"[40,50)",3,700
Marokkaans,"[20,30)",3,Marokkaans,"[50,60)",1,300
Marokkaans,"[20,30)",3,Marokkaans,"[50,60)",2,210
Marokkaans,"[20,30)",3,Marokkaans,"[50,60)",3,200
Marokkaans,"[20,30)",3,Marokkaans,"[60,70)",1,20
Marokkaans,"[20,30)",3,Marokkaans,"[60,70)",3,10
Marokkaans,"[20,30)",3,Overig,"[0,20)",1,890
Marokkaans,"[20,30)",3,Overig,"[0,20)",2,300
Marokkaans,"[20,30)",3,Overig,"[20,30)",1,330
Marokkaans,"[20,30)",3,Overig,"[20,30)",2,2300
Marokkaans,"[20,30)",3,Overig,"[20,30)",3,6320
Marokkaans,"[20,30)",3,Overig,"[30,40)",1,1030
Marokkaans,"[20,30)",3,Overig,"[30,40)",2,1130
Marokkaans,"[20,30)",3,Overig,"[30,40)",3,7180
Marokkaans,"[20,30)",3,Overig,"[40,50)",1,330
Marokkaans,"[20,30)",3,Overig,"[40,50)",2,1200
Marokkaans,"[20,30)",3,Overig,"[40,50)",3,1590
Marokkaans,"[20,30)",3,Overig,"[50,60)",1,510
Marokkaans,"[20,30)",3,Overig,"[50,60)",2,890
Marokkaans,"[20,30)",3,Overig,"[50,60)",3,1340
Marokkaans,"[20,30)",3,Overig,"[60,70)",1,140
Marokkaans,"[20,30)",3,Overig,"[60,70)",2,260
Marokkaans,"[20,30)",3,Overig,"[60,70)",3,500
Marokkaans,"[20,30)",3,Surinaams,"[0,20)",1,390
Marokkaans,"[20,30)",3,Surinaams,"[0,20)",2,120
Marokkaans,"[20,30)",3,Surinaams,"[20,30)",1,200
Marokkaans,"[20,30)",3,Surinaams,"[20,30)",2,1330
Marokkaans,"[20,30)",3,Surinaams,"[20,30)",3,880
Marokkaans,"[20,30)",3,Surinaams,"[30,40)",1,150
Marokkaans,"[20,30)",3,Surinaams,"[30,40)",2,800
Marokkaans,"[20,30)",3,Surinaams,"[30,40)",3,820
Marokkaans,"[20,30)",3,Surinaams,"[40,50)",1,180
Marokkaans,"[20,30)",3,Surinaams,"[40,50)",2,650
Marokkaans,"[20,30)",3,Surinaams,"[40,50)",3,490
Marokkaans,"[20,30)",3,Surinaams,"[50,60)",1,320
Marokkaans,"[20,30)",3,Surinaams,"[50,60)",2,880
Marokkaans,"[20,30)",3,Surinaams,"[50,60)",3,540
Marokkaans,"[20,30)",3,Surinaams,"[60,70)",1,90
Marokkaans,"[20,30)",3,Surinaams,"[60,70)",2,480
Marokkaans,"[20,30)",3,Surinaams,"[60,70)",3,280
Marokkaans,"[20,30)",3,Turks,"[0,20)",1,560
Marokkaans,"[20,30)",3,Turks,"[0,20)",2,170
Marokkaans,"[20,30)",3,Turks,"[20,30)",1,170
Marokkaans,"[20,30)",3,Turks,"[20,30)",2,1560
Marokkaans,"[20,30)",3,Turks,"[20,30)",3,1030
Marokkaans,"[20,30)",3,Turks,"[30,40)",1,160
Marokkaans,"[20,30)",3,Turks,"[30,40)",2,750
Marokkaans,"[20,30)",3,Turks,"[30,40)",3,1150
Marokkaans,"[20,30)",3,Turks,"[40,50)",1,320
Marokkaans,"[20,30)",3,Turks,"[40,50)",2,400
Marokkaans,"[20,30)",3,Turks,"[40,50)",3,310
Marokkaans,"[20,30)",3,Turks,"[50,60)",1,160
Marokkaans,"[20,30)",3,Turks,"[50,60)",2,80
Marokkaans,"[20,30)",3,Turks,"[50,60)",3,90
Marokkaans,"[20,30)",3,Turks,"[60,70)",1,10
Marokkaans,"[30,40)",1,Autochtoon,"[0,20)",1,610
Marokkaans,"[30,40)",1,Autochtoon,"[0,20)",2,190
Marokkaans,"[30,40)",1,Autochtoon,"[20,30)",1,240
Marokkaans,"[30,40)",1,Autochtoon,"[20,30)",2,1560
Marokkaans,"[30,40)",1,Autochtoon,"[20,30)",3,2000
Marokkaans,"[30,40)",1,Autochtoon,"[30,40)",1,310
Marokkaans,"[30,40)",1,Autochtoon,"[30,40)",2,700
Marokkaans,"[30,40)",1,Autochtoon,"[30,40)",3,2020
Marokkaans,"[30,40)",1,Autochtoon,"[40,50)",1,580
Marokkaans,"[30,40)",1,Autochtoon,"[40,50)",2,1610
Marokkaans,"[30,40)",1,Autochtoon,"[40,50)",3,1490
Marokkaans,"[30,40)",1,Autochtoon,"[50,60)",1,1330
Marokkaans,"[30,40)",1,Autochtoon,"[50,60)",2,1730
Marokkaans,"[30,40)",1,Autochtoon,"[50,60)",3,1100
Marokkaans,"[30,40)",1,Autochtoon,"[60,70)",1,800
Marokkaans,"[30,40)",1,Autochtoon,"[60,70)",2,1080
Marokkaans,"[30,40)",1,Autochtoon,"[60,70)",3,1910
Marokkaans,"[30,40)",1,Marokkaans,"[0,20)",1,1500
Marokkaans,"[30,40)",1,Marokkaans,"[0,20)",2,330
Marokkaans,"[30,40)",1,Marokkaans,"[20,30)",1,430
Marokkaans,"[30,40)",1,Marokkaans,"[20,30)",2,2310
Marokkaans,"[30,40)",1,Marokkaans,"[20,30)",3,310
Marokkaans,"[30,40)",1,Marokkaans,"[30,40)",1,2870
Marokkaans,"[30,40)",1,Marokkaans,"[30,40)",2,1690
Marokkaans,"[30,40)",1,Marokkaans,"[30,40)",3,500
Marokkaans,"[30,40)",1,Marokkaans,"[40,50)",1,3400
Marokkaans,"[30,40)",1,Marokkaans,"[40,50)",2,1710
Marokkaans,"[30,40)",1,Marokkaans,"[40,50)",3,280
Marokkaans,"[30,40)",1,Marokkaans,"[50,60)",1,4130
Marokkaans,"[30,40)",1,Marokkaans,"[50,60)",2,860
Marokkaans,"[30,40)",1,Marokkaans,"[50,60)",3,200
Marokkaans,"[30,40)",1,Marokkaans,"[60,70)",1,420
Marokkaans,"[30,40)",1,Marokkaans,"[60,70)",2,50
Marokkaans,"[30,40)",1,Overig,"[0,20)",1,830
Marokkaans,"[30,40)",1,Overig,"[0,20)",2,150
Marokkaans,"[30,40)",1,Overig,"[20,30)",1,500
Marokkaans,"[30,40)",1,Overig,"[20,30)",2,1350
Marokkaans,"[30,40)",1,Overig,"[20,30)",3,1520
Marokkaans,"[30,40)",1,Overig,"[30,40)",1,1500
Marokkaans,"[30,40)",1,Overig,"[30,40)",2,1000
Marokkaans,"[30,40)",1,Overig,"[30,40)",3,1540
Marokkaans,"[30,40)",1,Overig,"[40,50)",1,1730
Marokkaans,"[30,40)",1,Overig,"[40,50)",2,1310
Marokkaans,"[30,40)",1,Overig,"[40,50)",3,1200
Marokkaans,"[30,40)",1,Overig,"[50,60)",1,1920
Marokkaans,"[30,40)",1,Overig,"[50,60)",2,1600
Marokkaans,"[30,40)",1,Overig,"[50,60)",3,800
Marokkaans,"[30,40)",1,Overig,"[60,70)",1,630
Marokkaans,"[30,40)",1,Overig,"[60,70)",2,390
Marokkaans,"[30,40)",1,Overig,"[60,70)",3,520
Marokkaans,"[30,40)",1,Surinaams,"[0,20)",1,440
Marokkaans,"[30,40)",1,Surinaams,"[0,20)",2,60
Marokkaans,"[30,40)",1,Surinaams,"[20,30)",1,340
Marokkaans,"[30,40)",1,Surinaams,"[20,30)",2,680
Marokkaans,"[30,40)",1,Surinaams,"[20,30)",3,110
Marokkaans,"[30,40)",1,Surinaams,"[30,40)",1,340
Marokkaans,"[30,40)",1,Surinaams,"[30,40)",2,520
Marokkaans,"[30,40)",1,Surinaams,"[30,40)",3,170
Marokkaans,"[30,40)",1,Surinaams,"[40,50)",1,480
Marokkaans,"[30,40)",1,Surinaams,"[40,50)",2,400
Marokkaans,"[30,40)",1,Surinaams,"[40,50)",3,130
Marokkaans,"[30,40)",1,Surinaams,"[50,60)",1,1300
Marokkaans,"[30,40)",1,Surinaams,"[50,60)",2,700
Marokkaans,"[30,40)",1,Surinaams,"[50,60)",3,210
Marokkaans,"[30,40)",1,Surinaams,"[60,70)",1,280
Marokkaans,"[30,40)",1,Surinaams,"[60,70)",2,280
Marokkaans,"[30,40)",1,Turks,"[0,20)",1,550
Marokkaans,"[30,40)",1,Turks,"[0,20)",2,90
Marokkaans,"[30,40)",1,Turks,"[20,30)",1,290
Marokkaans,"[30,40)",1,Turks,"[20,30)",2,680
Marokkaans,"[30,40)",1,Turks,"[20,30)",3,130
Marokkaans,"[30,40)",1,Turks,"[30,40)",1,590
Marokkaans,"[30,40)",1,Turks,"[30,40)",2,990
Marokkaans,"[30,40)",1,Turks,"[30,40)",3,240
Marokkaans,"[30,40)",1,Turks,"[40,50)",1,1660
Marokkaans,"[30,40)",1,Turks,"[40,50)",2,390
Marokkaans,"[30,40)",1,Turks,"[40,50)",3,60
Marokkaans,"[30,40)",1,Turks,"[50,60)",1,1200
Marokkaans,"[30,40)",1,Turks,"[50,60)",2,1530
Marokkaans,"[30,40)",1,Turks,"[60,70)",1,800
Marokkaans,"[30,40)",2,Autochtoon,"[0,20)",1,1270
Marokkaans,"[30,40)",2,Autochtoon,"[0,20)",2,850
Marokkaans,"[30,40)",2,Autochtoon,"[20,30)",1,600
Marokkaans,"[30,40)",2,Autochtoon,"[20,30)",2,5860
Marokkaans,"[30,40)",2,Autochtoon,"[20,30)",3,7880
Marokkaans,"[30,40)",2,Autochtoon,"[30,40)",1,680
Marokkaans,"[30,40)",2,Autochtoon,"[30,40)",2,2890
Marokkaans,"[30,40)",2,Autochtoon,"[30,40)",3,9270
Marokkaans,"[30,40)",2,Autochtoon,"[40,50)",1,970
Marokkaans,"[30,40)",2,Autochtoon,"[40,50)",2,4250
Marokkaans,"[30,40)",2,Autochtoon,"[40,50)",3,6060
Marokkaans,"[30,40)",2,Autochtoon,"[50,60)",1,2430
Marokkaans,"[30,40)",2,Autochtoon,"[50,60)",2,5070
Marokkaans,"[30,40)",2,Autochtoon,"[50,60)",3,6710
Marokkaans,"[30,40)",2,Autochtoon,"[60,70)",1,1210
Marokkaans,"[30,40)",2,Autochtoon,"[60,70)",2,2470
Marokkaans,"[30,40)",2,Autochtoon,"[60,70)",3,2850
Marokkaans,"[30,40)",2,Autochtoon,"[70,80)",1,20
Marokkaans,"[30,40)",2,Autochtoon,"[70,80)",2,20
Marokkaans,"[30,40)",2,Marokkaans,"[0,20)",1,2840
Marokkaans,"[30,40)",2,Marokkaans,"[0,20)",2,820
Marokkaans,"[30,40)",2,Marokkaans,"[20,30)",1,720
Marokkaans,"[30,40)",2,Marokkaans,"[20,30)",2,5020
Marokkaans,"[30,40)",2,Marokkaans,"[20,30)",3,1470
Marokkaans,"[30,40)",2,Marokkaans,"[30,40)",1,1760
Marokkaans,"[30,40)",2,Marokkaans,"[30,40)",2,3470
Marokkaans,"[30,40)",2,Marokkaans,"[30,40)",3,2180
Marokkaans,"[30,40)",2,Marokkaans,"[40,50)",1,1820
Marokkaans,"[30,40)",2,Marokkaans,"[40,50)",2,2930
Marokkaans,"[30,40)",2,Marokkaans,"[40,50)",3,900
Marokkaans,"[30,40)",2,Marokkaans,"[50,60)",1,1230
Marokkaans,"[30,40)",2,Marokkaans,"[50,60)",2,1150
Marokkaans,"[30,40)",2,Marokkaans,"[50,60)",3,340
Marokkaans,"[30,40)",2,Marokkaans,"[60,70)",1,140
Marokkaans,"[30,40)",2,Marokkaans,"[60,70)",2,30
Marokkaans,"[30,40)",2,Marokkaans,"[60,70)",3,20
Marokkaans,"[30,40)",2,Overig,"[0,20)",1,1650
Marokkaans,"[30,40)",2,Overig,"[0,20)",2,490
Marokkaans,"[30,40)",2,Overig,"[20,30)",1,920
Marokkaans,"[30,40)",2,Overig,"[20,30)",2,4200
Marokkaans,"[30,40)",2,Overig,"[20,30)",3,4170
Marokkaans,"[30,40)",2,Overig,"[30,40)",1,2210
Marokkaans,"[30,40)",2,Overig,"[30,40)",2,2400
Marokkaans,"[30,40)",2,Overig,"[30,40)",3,5670
Marokkaans,"[30,40)",2,Overig,"[40,50)",1,1070
Marokkaans,"[30,40)",2,Overig,"[40,50)",2,2600
Marokkaans,"[30,40)",2,Overig,"[40,50)",3,2310
Marokkaans,"[30,40)",2,Overig,"[50,60)",1,1810
Marokkaans,"[30,40)",2,Overig,"[50,60)",2,2770
Marokkaans,"[30,40)",2,Overig,"[50,60)",3,2080
Marokkaans,"[30,40)",2,Overig,"[60,70)",1,490
