lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[20,30)",Overig,3,"[70,80)",Overig,3,30
"[20,30)",Surinaams,1,"[0,20)",Autochtoon,1,1970
"[20,30)",Surinaams,1,"[0,20)",Autochtoon,2,640
"[20,30)",Surinaams,1,"[0,20)",Marokkaans,1,2460
"[20,30)",Surinaams,1,"[0,20)",Marokkaans,2,490
"[20,30)",Surinaams,1,"[0,20)",Overig,1,3820
"[20,30)",Surinaams,1,"[0,20)",Overig,2,910
"[20,30)",Surinaams,1,"[0,20)",Surinaams,1,2450
"[20,30)",Surinaams,1,"[0,20)",Surinaams,2,680
"[20,30)",Surinaams,1,"[0,20)",Turks,1,1010
"[20,30)",Surinaams,1,"[0,20)",Turks,2,190
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,1,740
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,2,3780
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,3,2680
"[20,30)",Surinaams,1,"[20,30)",Marokkaans,1,730
"[20,30)",Surinaams,1,"[20,30)",Marokkaans,2,1880
"[20,30)",Surinaams,1,"[20,30)",Marokkaans,3,220
"[20,30)",Surinaams,1,"[20,30)",Overig,1,1820
"[20,30)",Surinaams,1,"[20,30)",Overig,2,8690
"[20,30)",Surinaams,1,"[20,30)",Overig,3,1140
"[20,30)",Surinaams,1,"[20,30)",Surinaams,1,1390
"[20,30)",Surinaams,1,"[20,30)",Surinaams,2,3660
"[20,30)",Surinaams,1,"[20,30)",Surinaams,3,380
"[20,30)",Surinaams,1,"[20,30)",Turks,1,340
"[20,30)",Surinaams,1,"[20,30)",Turks,2,870
"[20,30)",Surinaams,1,"[20,30)",Turks,3,330
"[20,30)",Surinaams,1,"[30,40)",Autochtoon,1,310
"[20,30)",Surinaams,1,"[30,40)",Autochtoon,2,940
"[20,30)",Surinaams,1,"[30,40)",Autochtoon,3,1630
"[20,30)",Surinaams,1,"[30,40)",Marokkaans,1,370
"[20,30)",Surinaams,1,"[30,40)",Marokkaans,2,480
"[20,30)",Surinaams,1,"[30,40)",Marokkaans,3,200
"[20,30)",Surinaams,1,"[30,40)",Overig,1,1390
"[20,30)",Surinaams,1,"[30,40)",Overig,2,1510
"[20,30)",Surinaams,1,"[30,40)",Overig,3,1350
"[20,30)",Surinaams,1,"[30,40)",Surinaams,1,580
"[20,30)",Surinaams,1,"[30,40)",Surinaams,2,1560
"[20,30)",Surinaams,1,"[30,40)",Surinaams,3,500
"[20,30)",Surinaams,1,"[30,40)",Turks,1,100
"[20,30)",Surinaams,1,"[30,40)",Turks,2,270
"[20,30)",Surinaams,1,"[30,40)",Turks,3,110
"[20,30)",Surinaams,1,"[40,50)",Autochtoon,1,320
"[20,30)",Surinaams,1,"[40,50)",Autochtoon,2,990
"[20,30)",Surinaams,1,"[40,50)",Autochtoon,3,790
"[20,30)",Surinaams,1,"[40,50)",Marokkaans,1,330
"[20,30)",Surinaams,1,"[40,50)",Marokkaans,2,230
"[20,30)",Surinaams,1,"[40,50)",Marokkaans,3,120
"[20,30)",Surinaams,1,"[40,50)",Overig,1,1240
"[20,30)",Surinaams,1,"[40,50)",Overig,2,1070
"[20,30)",Surinaams,1,"[40,50)",Overig,3,440
"[20,30)",Surinaams,1,"[40,50)",Surinaams,1,610
"[20,30)",Surinaams,1,"[40,50)",Surinaams,2,790
"[20,30)",Surinaams,1,"[40,50)",Surinaams,3,240
"[20,30)",Surinaams,1,"[40,50)",Turks,1,150
"[20,30)",Surinaams,1,"[40,50)",Turks,2,120
"[20,30)",Surinaams,1,"[50,60)",Autochtoon,1,880
"[20,30)",Surinaams,1,"[50,60)",Autochtoon,2,980
"[20,30)",Surinaams,1,"[50,60)",Autochtoon,3,750
"[20,30)",Surinaams,1,"[50,60)",Marokkaans,1,300
"[20,30)",Surinaams,1,"[50,60)",Marokkaans,2,80
"[20,30)",Surinaams,1,"[50,60)",Marokkaans,3,30
"[20,30)",Surinaams,1,"[50,60)",Overig,1,880
"[20,30)",Surinaams,1,"[50,60)",Overig,2,900
"[20,30)",Surinaams,1,"[50,60)",Overig,3,400
"[20,30)",Surinaams,1,"[50,60)",Surinaams,1,790
"[20,30)",Surinaams,1,"[50,60)",Surinaams,2,860
"[20,30)",Surinaams,1,"[50,60)",Surinaams,3,180
"[20,30)",Surinaams,1,"[50,60)",Turks,1,170
"[20,30)",Surinaams,1,"[50,60)",Turks,2,40
"[20,30)",Surinaams,1,"[60,70)",Autochtoon,1,370
"[20,30)",Surinaams,1,"[60,70)",Autochtoon,2,380
"[20,30)",Surinaams,1,"[60,70)",Autochtoon,3,240
"[20,30)",Surinaams,1,"[60,70)",Marokkaans,1,30
"[20,30)",Surinaams,1,"[60,70)",Overig,1,340
"[20,30)",Surinaams,1,"[60,70)",Overig,2,240
"[20,30)",Surinaams,1,"[60,70)",Overig,3,240
"[20,30)",Surinaams,1,"[60,70)",Surinaams,1,410
"[20,30)",Surinaams,1,"[60,70)",Surinaams,2,320
"[20,30)",Surinaams,1,"[60,70)",Surinaams,3,30
"[20,30)",Surinaams,1,"[70,80)",Autochtoon,1,20
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,1,5010
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,2,6530
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,3,30
"[20,30)",Surinaams,2,"[0,20)",Marokkaans,1,4770
"[20,30)",Surinaams,2,"[0,20)",Marokkaans,2,3570
"[20,30)",Surinaams,2,"[0,20)",Overig,1,8650
"[20,30)",Surinaams,2,"[0,20)",Overig,2,6090
"[20,30)",Surinaams,2,"[0,20)",Overig,3,60
"[20,30)",Surinaams,2,"[0,20)",Surinaams,1,5280
"[20,30)",Surinaams,2,"[0,20)",Surinaams,2,3140
"[20,30)",Surinaams,2,"[0,20)",Turks,1,1590
"[20,30)",Surinaams,2,"[0,20)",Turks,2,1410
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,1,2150
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,2,41440
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,3,17810
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,1,1500
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,2,13040
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,3,1370
"[20,30)",Surinaams,2,"[20,30)",Overig,1,4190
"[20,30)",Surinaams,2,"[20,30)",Overig,2,34490
"[20,30)",Surinaams,2,"[20,30)",Overig,3,10130
"[20,30)",Surinaams,2,"[20,30)",Surinaams,1,3670
"[20,30)",Surinaams,2,"[20,30)",Surinaams,2,18580
"[20,30)",Surinaams,2,"[20,30)",Surinaams,3,2100
"[20,30)",Surinaams,2,"[20,30)",Turks,1,690
"[20,30)",Surinaams,2,"[20,30)",Turks,2,6290
"[20,30)",Surinaams,2,"[20,30)",Turks,3,1300
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,1,1210
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,2,5450
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,3,11770
"[20,30)",Surinaams,2,"[30,40)",Marokkaans,1,710
"[20,30)",Surinaams,2,"[30,40)",Marokkaans,2,2870
"[20,30)",Surinaams,2,"[30,40)",Marokkaans,3,1050
"[20,30)",Surinaams,2,"[30,40)",Overig,1,4330
"[20,30)",Surinaams,2,"[30,40)",Overig,2,6770
"[20,30)",Surinaams,2,"[30,40)",Overig,3,9590
"[20,30)",Surinaams,2,"[30,40)",Surinaams,1,1990
"[20,30)",Surinaams,2,"[30,40)",Surinaams,2,6970
"[20,30)",Surinaams,2,"[30,40)",Surinaams,3,2390
"[20,30)",Surinaams,2,"[30,40)",Turks,1,280
"[20,30)",Surinaams,2,"[30,40)",Turks,2,1290
"[20,30)",Surinaams,2,"[30,40)",Turks,3,550
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,1,1470
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,2,4700
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,3,5640
"[20,30)",Surinaams,2,"[40,50)",Marokkaans,1,1050
"[20,30)",Surinaams,2,"[40,50)",Marokkaans,2,1420
"[20,30)",Surinaams,2,"[40,50)",Marokkaans,3,340
"[20,30)",Surinaams,2,"[40,50)",Overig,1,2770
"[20,30)",Surinaams,2,"[40,50)",Overig,2,5790
"[20,30)",Surinaams,2,"[40,50)",Overig,3,3070
"[20,30)",Surinaams,2,"[40,50)",Surinaams,1,1770
"[20,30)",Surinaams,2,"[40,50)",Surinaams,2,4160
"[20,30)",Surinaams,2,"[40,50)",Surinaams,3,1380
"[20,30)",Surinaams,2,"[40,50)",Turks,1,390
"[20,30)",Surinaams,2,"[40,50)",Turks,2,780
"[20,30)",Surinaams,2,"[40,50)",Turks,3,160
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,1,2520
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,2,6060
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,3,5510
"[20,30)",Surinaams,2,"[50,60)",Marokkaans,1,430
"[20,30)",Surinaams,2,"[50,60)",Marokkaans,2,580
"[20,30)",Surinaams,2,"[50,60)",Marokkaans,3,100
"[20,30)",Surinaams,2,"[50,60)",Overig,1,2540
"[20,30)",Surinaams,2,"[50,60)",Overig,2,4830
"[20,30)",Surinaams,2,"[50,60)",Overig,3,2420
"[20,30)",Surinaams,2,"[50,60)",Surinaams,1,2580
"[20,30)",Surinaams,2,"[50,60)",Surinaams,2,4740
"[20,30)",Surinaams,2,"[50,60)",Surinaams,3,1270
"[20,30)",Surinaams,2,"[50,60)",Turks,1,300
"[20,30)",Surinaams,2,"[50,60)",Turks,2,240
"[20,30)",Surinaams,2,"[50,60)",Turks,3,280
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,1,1390
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,2,2380
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,3,2470
"[20,30)",Surinaams,2,"[60,70)",Marokkaans,1,220
"[20,30)",Surinaams,2,"[60,70)",Overig,1,1110
"[20,30)",Surinaams,2,"[60,70)",Overig,2,1040
"[20,30)",Surinaams,2,"[60,70)",Overig,3,1110
"[20,30)",Surinaams,2,"[60,70)",Surinaams,1,1170
"[20,30)",Surinaams,2,"[60,70)",Surinaams,2,1390
"[20,30)",Surinaams,2,"[60,70)",Surinaams,3,420
"[20,30)",Surinaams,2,"[70,80)",Autochtoon,1,140
"[20,30)",Surinaams,2,"[70,80)",Autochtoon,2,30
"[20,30)",Surinaams,2,"[70,80)",Autochtoon,3,90
"[20,30)",Surinaams,2,"[70,80)",Overig,3,20
"[20,30)",Surinaams,2,"[70,80)",Surinaams,1,10
"[20,30)",Surinaams,2,"[70,80)",Surinaams,2,10
"[20,30)",Surinaams,3,"[0,20)",Autochtoon,1,580
"[20,30)",Surinaams,3,"[0,20)",Autochtoon,2,470
"[20,30)",Surinaams,3,"[0,20)",Marokkaans,1,570
"[20,30)",Surinaams,3,"[0,20)",Marokkaans,2,260
"[20,30)",Surinaams,3,"[0,20)",Overig,1,790
"[20,30)",Surinaams,3,"[0,20)",Overig,2,450
"[20,30)",Surinaams,3,"[0,20)",Surinaams,1,420
"[20,30)",Surinaams,3,"[0,20)",Surinaams,2,230
"[20,30)",Surinaams,3,"[0,20)",Turks,1,210
"[20,30)",Surinaams,3,"[0,20)",Turks,2,100
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,1,310
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,2,4380
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,3,17170
"[20,30)",Surinaams,3,"[20,30)",Marokkaans,1,190
"[20,30)",Surinaams,3,"[20,30)",Marokkaans,2,1500
"[20,30)",Surinaams,3,"[20,30)",Marokkaans,3,930
"[20,30)",Surinaams,3,"[20,30)",Overig,1,510
"[20,30)",Surinaams,3,"[20,30)",Overig,2,5260
"[20,30)",Surinaams,3,"[20,30)",Overig,3,7750
"[20,30)",Surinaams,3,"[20,30)",Surinaams,1,390
"[20,30)",Surinaams,3,"[20,30)",Surinaams,2,2150
"[20,30)",Surinaams,3,"[20,30)",Surinaams,3,940
"[20,30)",Surinaams,3,"[20,30)",Turks,1,70
"[20,30)",Surinaams,3,"[20,30)",Turks,2,700
"[20,30)",Surinaams,3,"[20,30)",Turks,3,520
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,1,290
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,2,1350
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,3,8950
"[20,30)",Surinaams,3,"[30,40)",Marokkaans,1,110
"[20,30)",Surinaams,3,"[30,40)",Marokkaans,2,530
"[20,30)",Surinaams,3,"[30,40)",Marokkaans,3,650
"[20,30)",Surinaams,3,"[30,40)",Overig,1,510
"[20,30)",Surinaams,3,"[30,40)",Overig,2,1730
"[20,30)",Surinaams,3,"[30,40)",Overig,3,6380
"[20,30)",Surinaams,3,"[30,40)",Surinaams,1,360
"[20,30)",Surinaams,3,"[30,40)",Surinaams,2,1300
"[20,30)",Surinaams,3,"[30,40)",Surinaams,3,910
"[20,30)",Surinaams,3,"[30,40)",Turks,1,110
"[20,30)",Surinaams,3,"[30,40)",Turks,2,260
"[20,30)",Surinaams,3,"[30,40)",Turks,3,350
"[20,30)",Surinaams,3,"[40,50)",Autochtoon,1,330
"[20,30)",Surinaams,3,"[40,50)",Autochtoon,2,1520
"[20,30)",Surinaams,3,"[40,50)",Autochtoon,3,3780
"[20,30)",Surinaams,3,"[40,50)",Marokkaans,1,220
"[20,30)",Surinaams,3,"[40,50)",Marokkaans,2,300
"[20,30)",Surinaams,3,"[40,50)",Marokkaans,3,220
"[20,30)",Surinaams,3,"[40,50)",Overig,1,410
"[20,30)",Surinaams,3,"[40,50)",Overig,2,1220
"[20,30)",Surinaams,3,"[40,50)",Overig,3,1580
"[20,30)",Surinaams,3,"[40,50)",Surinaams,1,340
"[20,30)",Surinaams,3,"[40,50)",Surinaams,2,870
"[20,30)",Surinaams,3,"[40,50)",Surinaams,3,560
"[20,30)",Surinaams,3,"[40,50)",Turks,1,80
"[20,30)",Surinaams,3,"[40,50)",Turks,2,180
"[20,30)",Surinaams,3,"[40,50)",Turks,3,230
"[20,30)",Surinaams,3,"[50,60)",Autochtoon,1,490
"[20,30)",Surinaams,3,"[50,60)",Autochtoon,2,1860
"[20,30)",Surinaams,3,"[50,60)",Autochtoon,3,3110
"[20,30)",Surinaams,3,"[50,60)",Marokkaans,1,60
"[20,30)",Surinaams,3,"[50,60)",Marokkaans,2,100
"[20,30)",Surinaams,3,"[50,60)",Marokkaans,3,50
"[20,30)",Surinaams,3,"[50,60)",Overig,1,400
"[20,30)",Surinaams,3,"[50,60)",Overig,2,1040
"[20,30)",Surinaams,3,"[50,60)",Overig,3,1070
"[20,30)",Surinaams,3,"[50,60)",Surinaams,1,480
"[20,30)",Surinaams,3,"[50,60)",Surinaams,2,920
"[20,30)",Surinaams,3,"[50,60)",Surinaams,3,370
"[20,30)",Surinaams,3,"[50,60)",Turks,1,80
"[20,30)",Surinaams,3,"[50,60)",Turks,3,80
"[20,30)",Surinaams,3,"[60,70)",Autochtoon,1,250
"[20,30)",Surinaams,3,"[60,70)",Autochtoon,2,640
"[20,30)",Surinaams,3,"[60,70)",Autochtoon,3,1330
"[20,30)",Surinaams,3,"[60,70)",Marokkaans,1,40
"[20,30)",Surinaams,3,"[60,70)",Overig,1,150
"[20,30)",Surinaams,3,"[60,70)",Overig,2,260
"[20,30)",Surinaams,3,"[60,70)",Overig,3,340
"[20,30)",Surinaams,3,"[60,70)",Surinaams,1,160
"[20,30)",Surinaams,3,"[60,70)",Surinaams,2,330
"[20,30)",Surinaams,3,"[60,70)",Surinaams,3,140
"[20,30)",Turks,1,"[0,20)",Autochtoon,1,930
"[20,30)",Turks,1,"[0,20)",Autochtoon,2,260
"[20,30)",Turks,1,"[0,20)",Marokkaans,1,2480
"[20,30)",Turks,1,"[0,20)",Marokkaans,2,460
"[20,30)",Turks,1,"[0,20)",Overig,1,1910
"[20,30)",Turks,1,"[0,20)",Overig,2,230
"[20,30)",Turks,1,"[0,20)",Surinaams,1,920
"[20,30)",Turks,1,"[0,20)",Surinaams,2,160
"[20,30)",Turks,1,"[0,20)",Turks,1,1340
"[20,30)",Turks,1,"[0,20)",Turks,2,260
"[20,30)",Turks,1,"[20,30)",Autochtoon,1,280
"[20,30)",Turks,1,"[20,30)",Autochtoon,2,1450
"[20,30)",Turks,1,"[20,30)",Autochtoon,3,1100
"[20,30)",Turks,1,"[20,30)",Marokkaans,1,490
"[20,30)",Turks,1,"[20,30)",Marokkaans,2,1600
"[20,30)",Turks,1,"[20,30)",Marokkaans,3,190
"[20,30)",Turks,1,"[20,30)",Overig,1,650
"[20,30)",Turks,1,"[20,30)",Overig,2,2700
"[20,30)",Turks,1,"[20,30)",Overig,3,430
"[20,30)",Turks,1,"[20,30)",Surinaams,1,320
"[20,30)",Turks,1,"[20,30)",Surinaams,2,720
"[20,30)",Turks,1,"[20,30)",Surinaams,3,70
"[20,30)",Turks,1,"[20,30)",Turks,1,430
"[20,30)",Turks,1,"[20,30)",Turks,2,1050
"[20,30)",Turks,1,"[20,30)",Turks,3,80
"[20,30)",Turks,1,"[30,40)",Autochtoon,1,100
"[20,30)",Turks,1,"[30,40)",Autochtoon,2,530
"[20,30)",Turks,1,"[30,40)",Autochtoon,3,830
"[20,30)",Turks,1,"[30,40)",Marokkaans,1,290
"[20,30)",Turks,1,"[30,40)",Marokkaans,2,370
"[20,30)",Turks,1,"[30,40)",Marokkaans,3,200
"[20,30)",Turks,1,"[30,40)",Overig,1,290
"[20,30)",Turks,1,"[30,40)",Overig,2,590
"[20,30)",Turks,1,"[30,40)",Overig,3,550
"[20,30)",Turks,1,"[30,40)",Surinaams,1,120
"[20,30)",Turks,1,"[30,40)",Surinaams,2,290
"[20,30)",Turks,1,"[30,40)",Surinaams,3,140
"[20,30)",Turks,1,"[30,40)",Turks,1,290
"[20,30)",Turks,1,"[30,40)",Turks,2,1260
"[20,30)",Turks,1,"[30,40)",Turks,3,150
"[20,30)",Turks,1,"[40,50)",Autochtoon,1,160
"[20,30)",Turks,1,"[40,50)",Autochtoon,2,440
"[20,30)",Turks,1,"[40,50)",Autochtoon,3,440
"[20,30)",Turks,1,"[40,50)",Marokkaans,1,310
"[20,30)",Turks,1,"[40,50)",Marokkaans,2,160
"[20,30)",Turks,1,"[40,50)",Marokkaans,3,30
"[20,30)",Turks,1,"[40,50)",Overig,1,280
"[20,30)",Turks,1,"[40,50)",Overig,2,730
"[20,30)",Turks,1,"[40,50)",Overig,3,170
"[20,30)",Turks,1,"[40,50)",Surinaams,1,160
"[20,30)",Turks,1,"[40,50)",Surinaams,2,240
"[20,30)",Turks,1,"[40,50)",Surinaams,3,60
"[20,30)",Turks,1,"[40,50)",Turks,1,300
"[20,30)",Turks,1,"[40,50)",Turks,2,160
"[20,30)",Turks,1,"[40,50)",Turks,3,60
"[20,30)",Turks,1,"[50,60)",Autochtoon,1,320
"[20,30)",Turks,1,"[50,60)",Autochtoon,2,480
"[20,30)",Turks,1,"[50,60)",Autochtoon,3,310
"[20,30)",Turks,1,"[50,60)",Marokkaans,1,230
"[20,30)",Turks,1,"[50,60)",Marokkaans,2,50
"[20,30)",Turks,1,"[50,60)",Marokkaans,3,10
"[20,30)",Turks,1,"[50,60)",Overig,1,300
"[20,30)",Turks,1,"[50,60)",Overig,2,270
"[20,30)",Turks,1,"[50,60)",Overig,3,170
"[20,30)",Turks,1,"[50,60)",Surinaams,1,120
"[20,30)",Turks,1,"[50,60)",Surinaams,2,220
"[20,30)",Turks,1,"[50,60)",Surinaams,3,20
"[20,30)",Turks,1,"[50,60)",Turks,1,140
"[20,30)",Turks,1,"[50,60)",Turks,2,60
"[20,30)",Turks,1,"[60,70)",Autochtoon,1,170
"[20,30)",Turks,1,"[60,70)",Autochtoon,2,190
"[20,30)",Turks,1,"[60,70)",Autochtoon,3,180
"[20,30)",Turks,1,"[60,70)",Marokkaans,1,40
"[20,30)",Turks,1,"[60,70)",Overig,1,140
"[20,30)",Turks,1,"[60,70)",Overig,2,90
"[20,30)",Turks,1,"[60,70)",Overig,3,50
"[20,30)",Turks,1,"[60,70)",Surinaams,1,50
"[20,30)",Turks,1,"[60,70)",Surinaams,2,90
"[20,30)",Turks,2,"[0,20)",Autochtoon,1,3160
"[20,30)",Turks,2,"[0,20)",Autochtoon,2,4380
"[20,30)",Turks,2,"[0,20)",Marokkaans,1,6680
"[20,30)",Turks,2,"[0,20)",Marokkaans,2,3730
"[20,30)",Turks,2,"[0,20)",Overig,1,3940
"[20,30)",Turks,2,"[0,20)",Overig,2,3660
"[20,30)",Turks,2,"[0,20)",Surinaams,1,1700
"[20,30)",Turks,2,"[0,20)",Surinaams,2,1360
"[20,30)",Turks,2,"[0,20)",Turks,1,3090
"[20,30)",Turks,2,"[0,20)",Turks,2,1880
"[20,30)",Turks,2,"[0,20)",Turks,3,10
"[20,30)",Turks,2,"[20,30)",Autochtoon,1,910
"[20,30)",Turks,2,"[20,30)",Autochtoon,2,22700
"[20,30)",Turks,2,"[20,30)",Autochtoon,3,8210
"[20,30)",Turks,2,"[20,30)",Marokkaans,1,1290
"[20,30)",Turks,2,"[20,30)",Marokkaans,2,11480
"[20,30)",Turks,2,"[20,30)",Marokkaans,3,1480
"[20,30)",Turks,2,"[20,30)",Overig,1,1280
"[20,30)",Turks,2,"[20,30)",Overig,2,16730
"[20,30)",Turks,2,"[20,30)",Overig,3,4000
"[20,30)",Turks,2,"[20,30)",Surinaams,1,830
"[20,30)",Turks,2,"[20,30)",Surinaams,2,6140
"[20,30)",Turks,2,"[20,30)",Surinaams,3,640
"[20,30)",Turks,2,"[20,30)",Turks,1,1060
"[20,30)",Turks,2,"[20,30)",Turks,2,7570
"[20,30)",Turks,2,"[20,30)",Turks,3,1110
"[20,30)",Turks,2,"[30,40)",Autochtoon,1,730
"[20,30)",Turks,2,"[30,40)",Autochtoon,2,2810
"[20,30)",Turks,2,"[30,40)",Autochtoon,3,6320
"[20,30)",Turks,2,"[30,40)",Marokkaans,1,700
"[20,30)",Turks,2,"[30,40)",Marokkaans,2,2560
"[20,30)",Turks,2,"[30,40)",Marokkaans,3,1320
"[20,30)",Turks,2,"[30,40)",Overig,1,2360
"[20,30)",Turks,2,"[30,40)",Overig,2,2600
"[20,30)",Turks,2,"[30,40)",Overig,3,3740
"[20,30)",Turks,2,"[30,40)",Surinaams,1,450
"[20,30)",Turks,2,"[30,40)",Surinaams,2,1870
"[20,30)",Turks,2,"[30,40)",Surinaams,3,680
"[20,30)",Turks,2,"[30,40)",Turks,1,720
"[20,30)",Turks,2,"[30,40)",Turks,2,2480
"[20,30)",Turks,2,"[30,40)",Turks,3,1890
"[20,30)",Turks,2,"[40,50)",Autochtoon,1,800
"[20,30)",Turks,2,"[40,50)",Autochtoon,2,2780
"[20,30)",Turks,2,"[40,50)",Autochtoon,3,3200
"[20,30)",Turks,2,"[40,50)",Marokkaans,1,690
"[20,30)",Turks,2,"[40,50)",Marokkaans,2,1550
"[20,30)",Turks,2,"[40,50)",Marokkaans,3,380
"[20,30)",Turks,2,"[40,50)",Overig,1,1030
"[20,30)",Turks,2,"[40,50)",Overig,2,2020
"[20,30)",Turks,2,"[40,50)",Overig,3,1530
"[20,30)",Turks,2,"[40,50)",Surinaams,1,410
"[20,30)",Turks,2,"[40,50)",Surinaams,2,1040
"[20,30)",Turks,2,"[40,50)",Surinaams,3,390
"[20,30)",Turks,2,"[40,50)",Turks,1,940
"[20,30)",Turks,2,"[40,50)",Turks,2,1030
"[20,30)",Turks,2,"[40,50)",Turks,3,400
"[20,30)",Turks,2,"[50,60)",Autochtoon,1,1680
"[20,30)",Turks,2,"[50,60)",Autochtoon,2,3200
"[20,30)",Turks,2,"[50,60)",Autochtoon,3,3030
"[20,30)",Turks,2,"[50,60)",Marokkaans,1,510
"[20,30)",Turks,2,"[50,60)",Marokkaans,2,560
"[20,30)",Turks,2,"[50,60)",Marokkaans,3,120
"[20,30)",Turks,2,"[50,60)",Overig,1,950
"[20,30)",Turks,2,"[50,60)",Overig,2,1880
"[20,30)",Turks,2,"[50,60)",Overig,3,1090
"[20,30)",Turks,2,"[50,60)",Surinaams,1,590
"[20,30)",Turks,2,"[50,60)",Surinaams,2,1410
"[20,30)",Turks,2,"[50,60)",Surinaams,3,480
"[20,30)",Turks,2,"[50,60)",Turks,1,660
"[20,30)",Turks,2,"[50,60)",Turks,2,230
"[20,30)",Turks,2,"[50,60)",Turks,3,120
"[20,30)",Turks,2,"[60,70)",Autochtoon,1,920
"[20,30)",Turks,2,"[60,70)",Autochtoon,2,1490
"[20,30)",Turks,2,"[60,70)",Autochtoon,3,1550
"[20,30)",Turks,2,"[60,70)",Marokkaans,1,90
"[20,30)",Turks,2,"[60,70)",Overig,1,460
"[20,30)",Turks,2,"[60,70)",Overig,2,580
"[20,30)",Turks,2,"[60,70)",Overig,3,480
"[20,30)",Turks,2,"[60,70)",Surinaams,1,290
"[20,30)",Turks,2,"[60,70)",Surinaams,2,500
"[20,30)",Turks,2,"[60,70)",Surinaams,3,170
"[20,30)",Turks,2,"[60,70)",Turks,1,30
"[20,30)",Turks,2,"[70,80)",Autochtoon,1,10
"[20,30)",Turks,2,"[70,80)",Autochtoon,2,20
"[20,30)",Turks,3,"[0,20)",Autochtoon,1,310
"[20,30)",Turks,3,"[0,20)",Autochtoon,2,230
"[20,30)",Turks,3,"[0,20)",Marokkaans,1,860
"[20,30)",Turks,3,"[0,20)",Marokkaans,2,210
"[20,30)",Turks,3,"[0,20)",Overig,1,430
"[20,30)",Turks,3,"[0,20)",Overig,2,370
"[20,30)",Turks,3,"[0,20)",Surinaams,1,210
"[20,30)",Turks,3,"[0,20)",Surinaams,2,40
"[20,30)",Turks,3,"[0,20)",Turks,1,360
"[20,30)",Turks,3,"[0,20)",Turks,2,100
"[20,30)",Turks,3,"[20,30)",Autochtoon,1,610
"[20,30)",Turks,3,"[20,30)",Autochtoon,2,4480
"[20,30)",Turks,3,"[20,30)",Autochtoon,3,13570
"[20,30)",Turks,3,"[20,30)",Marokkaans,1,390
"[20,30)",Turks,3,"[20,30)",Marokkaans,2,2000
"[20,30)",Turks,3,"[20,30)",Marokkaans,3,990
"[20,30)",Turks,3,"[20,30)",Overig,1,170
"[20,30)",Turks,3,"[20,30)",Overig,2,3810
"[20,30)",Turks,3,"[20,30)",Overig,3,5710
"[20,30)",Turks,3,"[20,30)",Surinaams,1,780
"[20,30)",Turks,3,"[20,30)",Surinaams,2,1300
"[20,30)",Turks,3,"[20,30)",Surinaams,3,500
"[20,30)",Turks,3,"[20,30)",Turks,1,80
"[20,30)",Turks,3,"[20,30)",Turks,2,1110
"[20,30)",Turks,3,"[20,30)",Turks,3,620
"[20,30)",Turks,3,"[30,40)",Autochtoon,1,140
"[20,30)",Turks,3,"[30,40)",Autochtoon,2,1170
"[20,30)",Turks,3,"[30,40)",Autochtoon,3,7100
"[20,30)",Turks,3,"[30,40)",Marokkaans,1,110
"[20,30)",Turks,3,"[30,40)",Marokkaans,2,570
"[20,30)",Turks,3,"[30,40)",Marokkaans,3,1570
"[20,30)",Turks,3,"[30,40)",Overig,1,680
"[20,30)",Turks,3,"[30,40)",Overig,2,990
"[20,30)",Turks,3,"[30,40)",Overig,3,4710
"[20,30)",Turks,3,"[30,40)",Surinaams,1,520
"[20,30)",Turks,3,"[30,40)",Surinaams,2,1320
"[20,30)",Turks,3,"[30,40)",Surinaams,3,950
"[20,30)",Turks,3,"[30,40)",Turks,1,90
"[20,30)",Turks,3,"[30,40)",Turks,2,550
