lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[20,30)",Autochtoon,3,"[30,40)",Surinaams,3,100
"[20,30)",Autochtoon,3,"[30,40)",Turks,3,20
"[20,30)",Autochtoon,3,"[40,50)",Autochtoon,2,190
"[20,30)",Autochtoon,3,"[40,50)",Autochtoon,3,190
"[20,30)",Autochtoon,3,"[40,50)",Overig,2,20
"[20,30)",Autochtoon,3,"[40,50)",Overig,3,80
"[20,30)",Autochtoon,3,"[50,60)",Autochtoon,1,190
"[20,30)",Autochtoon,3,"[50,60)",Autochtoon,2,710
"[20,30)",Autochtoon,3,"[50,60)",Autochtoon,3,800
"[20,30)",Autochtoon,3,"[50,60)",Overig,2,40
"[20,30)",Autochtoon,3,"[50,60)",Overig,3,50
"[20,30)",Autochtoon,3,"[60,70)",Autochtoon,1,40
"[20,30)",Autochtoon,3,"[60,70)",Autochtoon,2,320
"[20,30)",Autochtoon,3,"[60,70)",Autochtoon,3,890
"[20,30)",Autochtoon,3,"[60,70)",Overig,3,110
"[20,30)",Marokkaans,1,"[0,20)",Autochtoon,1,170
"[20,30)",Marokkaans,1,"[0,20)",Marokkaans,1,1670
"[20,30)",Marokkaans,1,"[0,20)",Marokkaans,2,140
"[20,30)",Marokkaans,1,"[0,20)",Overig,1,50
"[20,30)",Marokkaans,1,"[0,20)",Surinaams,1,10
"[20,30)",Marokkaans,1,"[20,30)",Autochtoon,1,10
"[20,30)",Marokkaans,1,"[20,30)",Autochtoon,2,20
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,1,370
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,2,730
"[20,30)",Marokkaans,1,"[20,30)",Marokkaans,3,120
"[20,30)",Marokkaans,1,"[20,30)",Overig,1,10
"[20,30)",Marokkaans,1,"[20,30)",Surinaams,1,10
"[20,30)",Marokkaans,1,"[20,30)",Surinaams,2,10
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,1,600
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,2,190
"[20,30)",Marokkaans,1,"[30,40)",Marokkaans,3,50
"[20,30)",Marokkaans,1,"[30,40)",Overig,1,10
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,1,580
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,2,270
"[20,30)",Marokkaans,1,"[40,50)",Marokkaans,3,20
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,1,790
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,2,160
"[20,30)",Marokkaans,1,"[50,60)",Marokkaans,3,20
"[20,30)",Marokkaans,1,"[60,70)",Marokkaans,1,480
"[20,30)",Marokkaans,1,"[70,80)",Marokkaans,1,190
"[20,30)",Marokkaans,2,"[0,20)",Autochtoon,1,730
"[20,30)",Marokkaans,2,"[0,20)",Marokkaans,1,5180
"[20,30)",Marokkaans,2,"[0,20)",Marokkaans,2,720
"[20,30)",Marokkaans,2,"[0,20)",Overig,1,90
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,1,10
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,2,60
"[20,30)",Marokkaans,2,"[20,30)",Autochtoon,3,30
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,1,730
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,2,2820
"[20,30)",Marokkaans,2,"[20,30)",Marokkaans,3,640
"[20,30)",Marokkaans,2,"[20,30)",Overig,1,10
"[20,30)",Marokkaans,2,"[20,30)",Overig,2,60
"[20,30)",Marokkaans,2,"[20,30)",Overig,3,10
"[20,30)",Marokkaans,2,"[20,30)",Surinaams,2,20
"[20,30)",Marokkaans,2,"[30,40)",Autochtoon,2,10
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,1,11620
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,2,830
"[20,30)",Marokkaans,2,"[30,40)",Marokkaans,3,350
"[20,30)",Marokkaans,2,"[30,40)",Overig,2,10
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,1,1640
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,2,700
"[20,30)",Marokkaans,2,"[40,50)",Marokkaans,3,130
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,1,2680
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,2,530
"[20,30)",Marokkaans,2,"[50,60)",Marokkaans,3,180
"[20,30)",Marokkaans,2,"[50,60)",Overig,1,10
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,1,1290
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,2,80
"[20,30)",Marokkaans,2,"[60,70)",Marokkaans,3,10
"[20,30)",Marokkaans,2,"[70,80)",Marokkaans,1,430
"[20,30)",Marokkaans,3,"[0,20)",Autochtoon,1,230
"[20,30)",Marokkaans,3,"[0,20)",Marokkaans,1,700
"[20,30)",Marokkaans,3,"[0,20)",Marokkaans,2,110
"[20,30)",Marokkaans,3,"[20,30)",Autochtoon,3,40
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,1,120
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,2,640
"[20,30)",Marokkaans,3,"[20,30)",Marokkaans,3,390
"[20,30)",Marokkaans,3,"[20,30)",Overig,3,30
"[20,30)",Marokkaans,3,"[30,40)",Autochtoon,3,10
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,1,50
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,2,340
"[20,30)",Marokkaans,3,"[30,40)",Marokkaans,3,240
"[20,30)",Marokkaans,3,"[30,40)",Overig,3,10
"[20,30)",Marokkaans,3,"[40,50)",Marokkaans,1,130
"[20,30)",Marokkaans,3,"[40,50)",Marokkaans,2,100
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,1,390
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,2,80
"[20,30)",Marokkaans,3,"[50,60)",Marokkaans,3,20
"[20,30)",Marokkaans,3,"[60,70)",Marokkaans,1,210
"[20,30)",Marokkaans,3,"[70,80)",Marokkaans,1,40
"[20,30)",Overig,1,"[0,20)",Autochtoon,1,210
"[20,30)",Overig,1,"[0,20)",Overig,1,2200
"[20,30)",Overig,1,"[0,20)",Overig,2,70
"[20,30)",Overig,1,"[0,20)",Surinaams,1,20
"[20,30)",Overig,1,"[20,30)",Autochtoon,1,30
"[20,30)",Overig,1,"[20,30)",Autochtoon,2,90
"[20,30)",Overig,1,"[20,30)",Autochtoon,3,140
"[20,30)",Overig,1,"[20,30)",Marokkaans,1,10
"[20,30)",Overig,1,"[20,30)",Marokkaans,2,10
"[20,30)",Overig,1,"[20,30)",Overig,1,320
"[20,30)",Overig,1,"[20,30)",Overig,2,680
"[20,30)",Overig,1,"[20,30)",Overig,3,120
"[20,30)",Overig,1,"[20,30)",Surinaams,1,20
"[20,30)",Overig,1,"[20,30)",Surinaams,2,20
"[20,30)",Overig,1,"[30,40)",Autochtoon,2,30
"[20,30)",Overig,1,"[30,40)",Autochtoon,3,40
"[20,30)",Overig,1,"[30,40)",Marokkaans,2,10
"[20,30)",Overig,1,"[30,40)",Overig,1,2300
"[20,30)",Overig,1,"[30,40)",Overig,2,130
"[20,30)",Overig,1,"[30,40)",Overig,3,200
"[20,30)",Overig,1,"[40,50)",Overig,1,340
"[20,30)",Overig,1,"[40,50)",Overig,2,120
"[20,30)",Overig,1,"[40,50)",Overig,3,6360
"[20,30)",Overig,1,"[50,60)",Autochtoon,1,30
"[20,30)",Overig,1,"[50,60)",Autochtoon,2,80
"[20,30)",Overig,1,"[50,60)",Autochtoon,3,90
"[20,30)",Overig,1,"[50,60)",Overig,1,410
"[20,30)",Overig,1,"[50,60)",Overig,2,340
"[20,30)",Overig,1,"[50,60)",Overig,3,2960
"[20,30)",Overig,1,"[60,70)",Overig,1,230
"[20,30)",Overig,1,"[60,70)",Overig,2,110
"[20,30)",Overig,2,"[0,20)",Autochtoon,1,510
"[20,30)",Overig,2,"[0,20)",Autochtoon,2,20
"[20,30)",Overig,2,"[0,20)",Overig,1,4810
"[20,30)",Overig,2,"[0,20)",Overig,2,1000
"[20,30)",Overig,2,"[0,20)",Surinaams,1,40
"[20,30)",Overig,2,"[20,30)",Autochtoon,1,80
"[20,30)",Overig,2,"[20,30)",Autochtoon,2,850
"[20,30)",Overig,2,"[20,30)",Autochtoon,3,3920
"[20,30)",Overig,2,"[20,30)",Marokkaans,2,60
"[20,30)",Overig,2,"[20,30)",Overig,1,680
"[20,30)",Overig,2,"[20,30)",Overig,2,50120
"[20,30)",Overig,2,"[20,30)",Overig,3,3370
"[20,30)",Overig,2,"[20,30)",Surinaams,1,10
"[20,30)",Overig,2,"[20,30)",Surinaams,2,110
"[20,30)",Overig,2,"[20,30)",Surinaams,3,30
"[20,30)",Overig,2,"[20,30)",Turks,2,30
"[20,30)",Overig,2,"[30,40)",Autochtoon,1,20
"[20,30)",Overig,2,"[30,40)",Autochtoon,2,130
"[20,30)",Overig,2,"[30,40)",Autochtoon,3,260
"[20,30)",Overig,2,"[30,40)",Marokkaans,1,20
"[20,30)",Overig,2,"[30,40)",Marokkaans,2,20
"[20,30)",Overig,2,"[30,40)",Marokkaans,3,10
"[20,30)",Overig,2,"[30,40)",Overig,1,200
"[20,30)",Overig,2,"[30,40)",Overig,2,18280
"[20,30)",Overig,2,"[30,40)",Overig,3,16400
"[20,30)",Overig,2,"[30,40)",Surinaams,2,40
"[20,30)",Overig,2,"[30,40)",Turks,3,20
"[20,30)",Overig,2,"[40,50)",Autochtoon,2,1130
"[20,30)",Overig,2,"[40,50)",Autochtoon,3,120
"[20,30)",Overig,2,"[40,50)",Overig,1,930
"[20,30)",Overig,2,"[40,50)",Overig,2,460
"[20,30)",Overig,2,"[40,50)",Overig,3,270
"[20,30)",Overig,2,"[40,50)",Surinaams,2,10
"[20,30)",Overig,2,"[50,60)",Autochtoon,1,120
"[20,30)",Overig,2,"[50,60)",Autochtoon,2,240
"[20,30)",Overig,2,"[50,60)",Autochtoon,3,530
"[20,30)",Overig,2,"[50,60)",Marokkaans,1,10
"[20,30)",Overig,2,"[50,60)",Overig,1,1410
"[20,30)",Overig,2,"[50,60)",Overig,2,1180
"[20,30)",Overig,2,"[50,60)",Overig,3,960
"[20,30)",Overig,2,"[60,70)",Autochtoon,2,70
"[20,30)",Overig,2,"[60,70)",Autochtoon,3,3260
"[20,30)",Overig,2,"[60,70)",Overig,1,1030
"[20,30)",Overig,2,"[60,70)",Overig,2,440
"[20,30)",Overig,2,"[60,70)",Overig,3,320
"[20,30)",Overig,2,"[70,80)",Overig,1,50
"[20,30)",Overig,3,"[0,20)",Autochtoon,1,180
"[20,30)",Overig,3,"[0,20)",Overig,1,1530
"[20,30)",Overig,3,"[0,20)",Overig,2,160
"[20,30)",Overig,3,"[20,30)",Autochtoon,1,30
"[20,30)",Overig,3,"[20,30)",Autochtoon,2,870
"[20,30)",Overig,3,"[20,30)",Autochtoon,3,5430
"[20,30)",Overig,3,"[20,30)",Marokkaans,2,10
"[20,30)",Overig,3,"[20,30)",Marokkaans,3,30
"[20,30)",Overig,3,"[20,30)",Overig,1,120
"[20,30)",Overig,3,"[20,30)",Overig,2,3370
"[20,30)",Overig,3,"[20,30)",Overig,3,2730
"[20,30)",Overig,3,"[20,30)",Surinaams,2,30
"[20,30)",Overig,3,"[20,30)",Surinaams,3,70
"[20,30)",Overig,3,"[20,30)",Turks,2,20
"[20,30)",Overig,3,"[20,30)",Turks,3,50
"[20,30)",Overig,3,"[30,40)",Autochtoon,1,20
"[20,30)",Overig,3,"[30,40)",Autochtoon,2,410
"[20,30)",Overig,3,"[30,40)",Autochtoon,3,2980
"[20,30)",Overig,3,"[30,40)",Marokkaans,3,20
"[20,30)",Overig,3,"[30,40)",Overig,1,40
"[20,30)",Overig,3,"[30,40)",Overig,2,290
"[20,30)",Overig,3,"[30,40)",Overig,3,157790
"[20,30)",Overig,3,"[30,40)",Surinaams,2,20
"[20,30)",Overig,3,"[30,40)",Surinaams,3,20
"[20,30)",Overig,3,"[30,40)",Turks,2,10
"[20,30)",Overig,3,"[30,40)",Turks,3,20
"[20,30)",Overig,3,"[40,50)",Autochtoon,2,640
"[20,30)",Overig,3,"[40,50)",Autochtoon,3,60
"[20,30)",Overig,3,"[40,50)",Overig,1,90
"[20,30)",Overig,3,"[40,50)",Overig,2,510
"[20,30)",Overig,3,"[40,50)",Overig,3,50
"[20,30)",Overig,3,"[50,60)",Autochtoon,1,10
"[20,30)",Overig,3,"[50,60)",Autochtoon,2,50
"[20,30)",Overig,3,"[50,60)",Autochtoon,3,230
"[20,30)",Overig,3,"[50,60)",Overig,1,320
"[20,30)",Overig,3,"[50,60)",Overig,2,280
"[20,30)",Overig,3,"[50,60)",Overig,3,310
"[20,30)",Overig,3,"[60,70)",Autochtoon,2,50
"[20,30)",Overig,3,"[60,70)",Autochtoon,3,180
"[20,30)",Overig,3,"[60,70)",Overig,1,250
"[20,30)",Overig,3,"[60,70)",Overig,2,80
"[20,30)",Overig,3,"[60,70)",Overig,3,170
"[20,30)",Surinaams,1,"[0,20)",Autochtoon,1,380
"[20,30)",Surinaams,1,"[0,20)",Overig,1,50
"[20,30)",Surinaams,1,"[0,20)",Surinaams,1,600
"[20,30)",Surinaams,1,"[0,20)",Surinaams,2,50
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,2,20
"[20,30)",Surinaams,1,"[20,30)",Marokkaans,1,10
"[20,30)",Surinaams,1,"[20,30)",Overig,1,20
"[20,30)",Surinaams,1,"[20,30)",Overig,2,10
"[20,30)",Surinaams,1,"[20,30)",Surinaams,1,130
"[20,30)",Surinaams,1,"[20,30)",Surinaams,2,350
"[20,30)",Surinaams,1,"[20,30)",Surinaams,3,30
"[20,30)",Surinaams,1,"[30,40)",Surinaams,1,70
"[20,30)",Surinaams,1,"[30,40)",Surinaams,2,100
"[20,30)",Surinaams,1,"[40,50)",Surinaams,1,140
"[20,30)",Surinaams,1,"[40,50)",Surinaams,2,160
"[20,30)",Surinaams,1,"[40,50)",Surinaams,3,20
"[20,30)",Surinaams,1,"[50,60)",Surinaams,1,260
"[20,30)",Surinaams,1,"[50,60)",Surinaams,2,350
"[20,30)",Surinaams,1,"[50,60)",Surinaams,3,60
"[20,30)",Surinaams,1,"[60,70)",Surinaams,1,60
"[20,30)",Surinaams,1,"[60,70)",Surinaams,2,40
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,1,1040
"[20,30)",Surinaams,2,"[0,20)",Overig,1,140
"[20,30)",Surinaams,2,"[0,20)",Surinaams,1,1690
"[20,30)",Surinaams,2,"[0,20)",Surinaams,2,200
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,1,10
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,2,150
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,3,120
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,1,10
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,2,20
"[20,30)",Surinaams,2,"[20,30)",Overig,1,20
"[20,30)",Surinaams,2,"[20,30)",Overig,2,110
"[20,30)",Surinaams,2,"[20,30)",Overig,3,30
"[20,30)",Surinaams,2,"[20,30)",Surinaams,1,350
"[20,30)",Surinaams,2,"[20,30)",Surinaams,2,1370
"[20,30)",Surinaams,2,"[20,30)",Surinaams,3,250
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,1,10
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,2,20
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,3,50
"[20,30)",Surinaams,2,"[30,40)",Overig,1,20
"[20,30)",Surinaams,2,"[30,40)",Overig,2,40
"[20,30)",Surinaams,2,"[30,40)",Overig,3,20
"[20,30)",Surinaams,2,"[30,40)",Surinaams,1,160
"[20,30)",Surinaams,2,"[30,40)",Surinaams,2,360
"[20,30)",Surinaams,2,"[30,40)",Surinaams,3,100
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,1,20
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,2,30
"[20,30)",Surinaams,2,"[40,50)",Surinaams,1,350
"[20,30)",Surinaams,2,"[40,50)",Surinaams,2,530
"[20,30)",Surinaams,2,"[40,50)",Surinaams,3,140
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,1,30
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,2,80
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,3,50
"[20,30)",Surinaams,2,"[50,60)",Overig,1,10
"[20,30)",Surinaams,2,"[50,60)",Surinaams,1,810
"[20,30)",Surinaams,2,"[50,60)",Surinaams,2,1170
"[20,30)",Surinaams,2,"[50,60)",Surinaams,3,440
"[20,30)",Surinaams,2,"[60,70)",Surinaams,1,240
"[20,30)",Surinaams,2,"[60,70)",Surinaams,2,320
"[20,30)",Surinaams,2,"[60,70)",Surinaams,3,130
"[20,30)",Surinaams,3,"[0,20)",Autochtoon,1,160
"[20,30)",Surinaams,3,"[0,20)",Surinaams,1,170
"[20,30)",Surinaams,3,"[0,20)",Surinaams,2,20
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,2,80
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,3,230
"[20,30)",Surinaams,3,"[20,30)",Overig,2,30
"[20,30)",Surinaams,3,"[20,30)",Overig,3,70
"[20,30)",Surinaams,3,"[20,30)",Surinaams,1,30
"[20,30)",Surinaams,3,"[20,30)",Surinaams,2,250
"[20,30)",Surinaams,3,"[20,30)",Surinaams,3,150
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,2,20
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,3,70
"[20,30)",Surinaams,3,"[30,40)",Overig,3,30
"[20,30)",Surinaams,3,"[30,40)",Surinaams,1,20
"[20,30)",Surinaams,3,"[30,40)",Surinaams,2,120
"[20,30)",Surinaams,3,"[30,40)",Surinaams,3,60
"[20,30)",Surinaams,3,"[40,50)",Surinaams,1,10
"[20,30)",Surinaams,3,"[40,50)",Surinaams,2,30
"[20,30)",Surinaams,3,"[40,50)",Surinaams,3,30
"[20,30)",Surinaams,3,"[50,60)",Surinaams,1,170
"[20,30)",Surinaams,3,"[50,60)",Surinaams,2,230
"[20,30)",Surinaams,3,"[50,60)",Surinaams,3,120
"[20,30)",Surinaams,3,"[60,70)",Surinaams,1,20
"[20,30)",Surinaams,3,"[60,70)",Surinaams,2,120
"[20,30)",Surinaams,3,"[60,70)",Surinaams,3,60
"[20,30)",Turks,1,"[0,20)",Autochtoon,1,140
"[20,30)",Turks,1,"[0,20)",Turks,1,1590
"[20,30)",Turks,1,"[0,20)",Turks,2,30
"[20,30)",Turks,1,"[20,30)",Turks,1,130
"[20,30)",Turks,1,"[20,30)",Turks,2,720
"[20,30)",Turks,1,"[20,30)",Turks,3,30
"[20,30)",Turks,1,"[30,40)",Turks,1,70
"[20,30)",Turks,1,"[30,40)",Turks,2,490
"[20,30)",Turks,1,"[30,40)",Turks,3,80
"[20,30)",Turks,1,"[40,50)",Turks,1,15240
"[20,30)",Turks,1,"[40,50)",Turks,2,140
"[20,30)",Turks,1,"[50,60)",Turks,1,420
"[20,30)",Turks,1,"[50,60)",Turks,2,110
"[20,30)",Turks,1,"[60,70)",Turks,1,40
"[20,30)",Turks,2,"[0,20)",Autochtoon,1,400
"[20,30)",Turks,2,"[0,20)",Overig,1,10
"[20,30)",Turks,2,"[0,20)",Turks,1,2080
"[20,30)",Turks,2,"[0,20)",Turks,2,150
"[20,30)",Turks,2,"[20,30)",Autochtoon,2,20
"[20,30)",Turks,2,"[20,30)",Autochtoon,3,30
"[20,30)",Turks,2,"[20,30)",Overig,2,30
"[20,30)",Turks,2,"[20,30)",Overig,3,20
"[20,30)",Turks,2,"[20,30)",Turks,1,720
"[20,30)",Turks,2,"[20,30)",Turks,2,1850
"[20,30)",Turks,2,"[20,30)",Turks,3,740
"[20,30)",Turks,2,"[30,40)",Turks,1,290
"[20,30)",Turks,2,"[30,40)",Turks,2,450
"[20,30)",Turks,2,"[30,40)",Turks,3,160
"[20,30)",Turks,2,"[40,50)",Turks,1,1270
"[20,30)",Turks,2,"[40,50)",Turks,2,520
"[20,30)",Turks,2,"[40,50)",Turks,3,60
"[20,30)",Turks,2,"[50,60)",Turks,1,1340
"[20,30)",Turks,2,"[50,60)",Turks,2,590
"[20,30)",Turks,2,"[50,60)",Turks,3,60
"[20,30)",Turks,2,"[60,70)",Turks,1,170
"[20,30)",Turks,3,"[0,20)",Autochtoon,1,130
"[20,30)",Turks,3,"[0,20)",Turks,1,250
"[20,30)",Turks,3,"[0,20)",Turks,2,20
"[20,30)",Turks,3,"[20,30)",Autochtoon,3,80
"[20,30)",Turks,3,"[20,30)",Overig,3,50
"[20,30)",Turks,3,"[20,30)",Turks,1,30
"[20,30)",Turks,3,"[20,30)",Turks,2,740
"[20,30)",Turks,3,"[20,30)",Turks,3,250
"[20,30)",Turks,3,"[30,40)",Autochtoon,3,10
"[20,30)",Turks,3,"[30,40)",Overig,3,10
"[20,30)",Turks,3,"[30,40)",Turks,1,70
"[20,30)",Turks,3,"[30,40)",Turks,2,70
"[20,30)",Turks,3,"[30,40)",Turks,3,130
"[20,30)",Turks,3,"[40,50)",Turks,1,150
"[20,30)",Turks,3,"[40,50)",Turks,2,50
"[20,30)",Turks,3,"[50,60)",Turks,1,230
"[20,30)",Turks,3,"[50,60)",Turks,2,160
"[20,30)",Turks,3,"[60,70)",Turks,1,50
"[30,40)",Autochtoon,1,"[0,20)",Autochtoon,1,1530
"[30,40)",Autochtoon,1,"[0,20)",Marokkaans,1,30
"[30,40)",Autochtoon,1,"[0,20)",Overig,1,160
"[30,40)",Autochtoon,1,"[0,20)",Surinaams,1,40
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,1,50
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,2,130
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,3,80
"[30,40)",Autochtoon,1,"[20,30)",Overig,2,20
"[30,40)",Autochtoon,1,"[20,30)",Overig,3,20
"[30,40)",Autochtoon,1,"[20,30)",Surinaams,2,10
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,1,8170
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,2,350
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,3,310
"[30,40)",Autochtoon,1,"[30,40)",Marokkaans,2,20
"[30,40)",Autochtoon,1,"[30,40)",Overig,1,40
"[30,40)",Autochtoon,1,"[30,40)",Overig,2,130
"[30,40)",Autochtoon,1,"[30,40)",Overig,3,570
"[30,40)",Autochtoon,1,"[30,40)",Surinaams,2,30
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,1,1880
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,2,1420
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,3,80
"[30,40)",Autochtoon,1,"[40,50)",Overig,2,10
"[30,40)",Autochtoon,1,"[40,50)",Overig,3,10
"[30,40)",Autochtoon,1,"[50,60)",Autochtoon,1,160
"[30,40)",Autochtoon,1,"[50,60)",Autochtoon,2,170
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,1,580
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,2,180
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,3,20
"[30,40)",Autochtoon,2,"[0,20)",Autochtoon,1,4450
"[30,40)",Autochtoon,2,"[0,20)",Marokkaans,1,90
"[30,40)",Autochtoon,2,"[0,20)",Overig,1,840
"[30,40)",Autochtoon,2,"[0,20)",Surinaams,1,130
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,1,80
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,2,650
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,3,1080
"[30,40)",Autochtoon,2,"[20,30)",Marokkaans,2,10
"[30,40)",Autochtoon,2,"[20,30)",Overig,1,30
"[30,40)",Autochtoon,2,"[20,30)",Overig,2,130
"[30,40)",Autochtoon,2,"[20,30)",Overig,3,410
"[30,40)",Autochtoon,2,"[20,30)",Surinaams,2,20
"[30,40)",Autochtoon,2,"[20,30)",Surinaams,3,20
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,1,350
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,2,1900
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,3,3080
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,1,20
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,2,70
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,3,30
"[30,40)",Autochtoon,2,"[30,40)",Overig,1,120
"[30,40)",Autochtoon,2,"[30,40)",Overig,2,480
"[30,40)",Autochtoon,2,"[30,40)",Overig,3,1190
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,1,20
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,2,140
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,3,90
"[30,40)",Autochtoon,2,"[30,40)",Turks,1,10
"[30,40)",Autochtoon,2,"[30,40)",Turks,2,10
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,1,150
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,2,720
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,3,760
"[30,40)",Autochtoon,2,"[40,50)",Marokkaans,3,10
"[30,40)",Autochtoon,2,"[40,50)",Overig,1,70
"[30,40)",Autochtoon,2,"[40,50)",Overig,2,3120
"[30,40)",Autochtoon,2,"[40,50)",Overig,3,1560
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,1,10
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,2,20
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,3,50
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,1,120
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,2,170
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,3,90
"[30,40)",Autochtoon,2,"[50,60)",Overig,2,60
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,1,250
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,2,210
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,3,110
"[30,40)",Autochtoon,2,"[60,70)",Overig,3,40
"[30,40)",Autochtoon,3,"[0,20)",Autochtoon,1,18790
"[30,40)",Autochtoon,3,"[0,20)",Marokkaans,1,40
"[30,40)",Autochtoon,3,"[0,20)",Overig,1,3350
"[30,40)",Autochtoon,3,"[0,20)",Surinaams,1,150
"[30,40)",Autochtoon,3,"[0,20)",Turks,1,60
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,1,70
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,2,850
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,3,6490
"[30,40)",Autochtoon,3,"[20,30)",Marokkaans,3,10
"[30,40)",Autochtoon,3,"[20,30)",Overig,1,40
"[30,40)",Autochtoon,3,"[20,30)",Overig,2,260
"[30,40)",Autochtoon,3,"[20,30)",Overig,3,2980
"[30,40)",Autochtoon,3,"[20,30)",Surinaams,2,50
"[30,40)",Autochtoon,3,"[20,30)",Surinaams,3,70
"[30,40)",Autochtoon,3,"[20,30)",Turks,3,10
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,1,310
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,2,3080
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,3,30120
"[30,40)",Autochtoon,3,"[30,40)",Marokkaans,2,70
"[30,40)",Autochtoon,3,"[30,40)",Marokkaans,3,110
"[30,40)",Autochtoon,3,"[30,40)",Overig,1,240
"[30,40)",Autochtoon,3,"[30,40)",Overig,2,2350
"[30,40)",Autochtoon,3,"[30,40)",Overig,3,12800
